,animal,session,cluster,p value
432,BS_70,BS_70_13_AC.pickle,8,0.2722251172838425
433,BS_70,BS_70_13_AC.pickle,18,0.8306212687945266
434,BS_70,BS_70_1_AC.pickle,1,0.3495355058415881
435,BS_70,BS_70_1_AC.pickle,2,
436,BS_70,BS_70_1_AC.pickle,13,0.6815057335081424
437,BS_70,BS_70_1_AC.pickle,37,0.8502906697285002
438,BS_70,BS_70_1_AC.pickle,42,0.5644797244960249
439,BS_70,BS_70_1_AC.pickle,69,0.10852261468303259
440,BS_70,BS_70_1_AC.pickle,72,0.19263537068904826
441,BS_70,BS_70_1_AC.pickle,74,0.10852261468303259
442,BS_70,BS_70_1_AC.pickle,81,0.6997484762289998
443,BS_70,BS_70_1_AC.pickle,91,0.053526527918084
444,BS_70,BS_70_1_AC.pickle,98,0.8302560031842116
445,BS_70,BS_70_1_AC.pickle,127,0.9380927195139018
446,BS_70,BS_70_1_AC.pickle,140,0.20673444264531723
447,BS_70,BS_70_1_AC.pickle,141,0.7925595605211092
448,BS_70,BS_70_5_AC.pickle,0,0.6952570898065673
449,BS_70,BS_70_5_AC.pickle,3,0.1196599577822829
450,BS_70,BS_70_5_AC.pickle,4,0.32662603978458105
451,BS_70,BS_70_5_AC.pickle,10,0.3414675021745033
452,BS_70,BS_70_6_AC.pickle,3,0.5498383312091821
453,BS_70,BS_70_6_AC.pickle,14,0.47883885377958724
454,BS_70,BS_70_6_AC.pickle,37,0.34265487210289935
455,BS_70,BS_70_6_AC.pickle,42,0.8402230240925973
456,BS_70,BS_70_6_AC.pickle,51,0.03967728795905695
457,BS_70,BS_70_6_AC.pickle,56,0.7250943977959118
458,BS_70,BS_70_6_AC.pickle,73,0.7279520484292378
459,BS_70,BS_70_6_AC.pickle,74,0.35736552126127397
460,BS_70,BS_70_6_AC.pickle,78,0.32604374823130367
461,BS_70,BS_70_6_AC.pickle,81,0.08573090923781256
462,BS_70,BS_70_7_AC.pickle,45,0.33465309958022216
463,BS_70,BS_70_7_AC.pickle,62,0.10662393520318458
464,BS_70,BS_70_7_AC.pickle,63,0.05796357854936601
465,BS_70,BS_70_7_AC.pickle,72,0.8679696698091196
466,BS_70,BS_70_8_AC.pickle,1,0.817298354513155
467,BS_70,BS_70_8_AC.pickle,3,0.6157398644156631
468,BS_70,BS_70_8_AC.pickle,18,0.16620054538939685
469,BS_70,BS_70_8_AC.pickle,20,0.08706143304939243
470,BS_70,BS_70_8_AC.pickle,21,0.9414010401679673
471,BS_70,BS_70_8_AC.pickle,28,0.6558853874796475
472,BS_70,BS_70_8_AC.pickle,29,0.0001702579584736218
473,BS_70,BS_70_8_AC.pickle,32,0.2027272795738541
474,BS_70,BS_70_8_AC.pickle,36,0.7293779195914512
475,BS_70,BS_70_8_AC.pickle,40,0.3167275132733945
476,BS_70,BS_70_8_AC.pickle,42,0.07050900403745418
477,BS_70,BS_70_8_AC.pickle,48,0.44623849822074524
478,BS_70,BS_70_8_AC.pickle,52,0.8457048056898049
479,BS_70,BS_70_8_AC.pickle,53,0.011452802390923637
480,BS_70,BS_70_9_AC.pickle,8,0.2970025665584203
481,BS_70,BS_70_9_AC.pickle,9,0.10652075972161407
482,BS_70,BS_70_9_AC.pickle,14,0.1914885215569119
483,BS_70,BS_70_9_AC.pickle,15,0.5900188211518981
484,BS_70,BS_70_9_AC.pickle,20,0.09064684637754661
485,BS_70,BS_70_9_AC.pickle,21,0.5223410444073713
486,BS_70,BS_70_9_AC.pickle,34,0.6705217393386687
487,BS_70,BS_70_9_AC.pickle,35,0.03913653153127679
488,BS_70,BS_70_9_AC.pickle,36,0.8895350515785143
489,BS_70,BS_70_9_AC.pickle,38,0.937312289216731
490,BS_70,BS_70_9_AC.pickle,40,0.11351820215022826
491,BS_70,BS_70_9_AC.pickle,48,0.20123098555782332
492,BS_70,BS_70_9_AC.pickle,54,0.7997932725507317
493,BS_70,BS_70_9_AC.pickle,56,0.42532812193319625
494,BS_70,BS_70_9_AC.pickle,60,0.64185588221618
495,BS_72,BS_72_10_AC.pickle,1,0.3523076505221713
496,BS_72,BS_72_10_AC.pickle,13,0.34556787049443705
497,BS_72,BS_72_10_AC.pickle,18,0.021924472981409402
498,BS_72,BS_72_10_AC.pickle,24,0.49733264442221203
499,BS_72,BS_72_10_AC.pickle,31,0.8258560178052785
500,BS_72,BS_72_10_AC.pickle,32,0.2416034901604032
501,BS_72,BS_72_13_AC.pickle,0,0.5803101904587209
502,BS_72,BS_72_13_AC.pickle,12,0.09636603276014317
503,BS_72,BS_72_1_AC.pickle,0,0.8935253674471515
504,BS_72,BS_72_1_AC.pickle,16,0.3408931323020601
505,BS_72,BS_72_1_AC.pickle,27,0.9414447204258528
506,BS_72,BS_72_1_AC.pickle,30,0.28924249400516056
507,BS_72,BS_72_1_AC.pickle,31,0.35862750530175214
508,BS_72,BS_72_1_AC.pickle,38,0.9655112688481136
509,BS_72,BS_72_1_AC.pickle,54,0.35332456344686436
510,BS_72,BS_72_2_AC.pickle,3,0.9081077868692456
511,BS_72,BS_72_2_AC.pickle,7,0.48401778418195474
512,BS_72,BS_72_2_AC.pickle,17,0.3468485655933713
513,BS_72,BS_72_2_AC.pickle,19,0.9026779474926273
514,BS_72,BS_72_2_AC.pickle,26,0.09300762092933564
515,BS_72,BS_72_4_AC.pickle,0,0.7023669369455534
516,BS_72,BS_72_4_AC.pickle,9,0.00020305079134030324
517,BS_72,BS_72_4_AC.pickle,10,0.00015790634003805314
518,BS_72,BS_72_4_AC.pickle,11,0.013963261340085447
519,BS_72,BS_72_4_AC.pickle,12,0.32525381110453877
520,BS_72,BS_72_4_AC.pickle,34,0.05338838739526615
521,BS_72,BS_72_4_AC.pickle,54,0.22823728663198772
522,BS_72,BS_72_4_AC.pickle,55,0.24268924257627814
523,BS_72,BS_72_4_AC.pickle,64,0.6219814498489971
524,BS_72,BS_72_4_AC.pickle,68,0.03764042728642477
525,BS_72,BS_72_4_AC.pickle,79,0.6273068034336735
526,BS_72,BS_72_4_AC.pickle,88,0.3839890200941426
527,BS_72,BS_72_4_AC.pickle,95,0.07089136016244861
528,BS_72,BS_72_4_AC.pickle,115,0.010320917155648129
529,BS_72,BS_72_5_AC.pickle,10,0.8306022722737846
530,BS_72,BS_72_5_AC.pickle,22,0.05538052093612388
531,BS_72,BS_72_5_AC.pickle,33,0.31100655857125753
532,BS_72,BS_72_5_AC.pickle,36,1.0
533,BS_72,BS_72_5_AC.pickle,37,0.13278020343017527
534,BS_72,BS_72_5_AC.pickle,42,0.3946501329017561
535,BS_72,BS_72_5_AC.pickle,55,0.4054964201133604
536,BS_72,BS_72_5_AC.pickle,58,0.4289408429352417
537,BS_72,BS_72_5_AC.pickle,61,0.2741964373877788
538,BS_72,BS_72_5_AC.pickle,66,0.3720623471408381
539,BS_72,BS_72_6_AC.pickle,7,0.1630108094148146
540,BS_72,BS_72_6_AC.pickle,12,0.1709649754217089
541,BS_72,BS_72_6_AC.pickle,13,0.8620952723469466
542,BS_72,BS_72_6_AC.pickle,17,0.9807731566401936
543,BS_72,BS_72_6_AC.pickle,22,0.3871173346432075
544,BS_72,BS_72_6_AC.pickle,23,0.6653529264695262
545,BS_72,BS_72_6_AC.pickle,26,0.7281190548916072
546,BS_72,BS_72_6_AC.pickle,27,0.5749670563859055
547,BS_72,BS_72_6_AC.pickle,28,0.6620084546533263
548,BS_72,BS_72_6_AC.pickle,31,0.021513461183080354
549,BS_72,BS_72_6_AC.pickle,32,0.9898651027040163
550,BS_72,BS_72_6_AC.pickle,40,0.3739062427957135
551,BS_72,BS_72_6_AC.pickle,41,0.00042153506473604135
552,BS_72,BS_72_6_AC.pickle,42,0.028379866208424896
553,BS_72,BS_72_6_AC.pickle,43,0.0013843796035624193
554,BS_72,BS_72_6_AC.pickle,45,0.9483895185304799
555,BS_72,BS_72_6_AC.pickle,57,0.7630608293176433
556,BS_72,BS_72_6_AC.pickle,61,0.3434406224245905
557,BS_72,BS_72_6_AC.pickle,64,0.5319013108320709
558,BS_72,BS_72_7_AC.pickle,12,0.42010600569418066
559,BS_72,BS_72_7_AC.pickle,14,0.03921653692113827
560,BS_72,BS_72_7_AC.pickle,15,0.6362808658526209
561,BS_72,BS_72_7_AC.pickle,16,0.04164510305612364
562,BS_72,BS_72_7_AC.pickle,33,0.5042787099249574
563,BS_72,BS_72_7_AC.pickle,35,0.3125710448078635
564,BS_72,BS_72_8_AC.pickle,7,0.5604941861029389
565,BS_72,BS_72_8_AC.pickle,10,0.9095292519731315
566,BS_72,BS_72_8_AC.pickle,17,0.13020063213037875
567,BS_72,BS_72_8_AC.pickle,36,0.23372797830331185
568,BS_72,BS_72_9_AC.pickle,2,0.20483698443725576
569,BS_72,BS_72_9_AC.pickle,8,0.8740563108548641
570,BS_72,BS_72_9_AC.pickle,11,0.026142069673175374
571,BS_87,BS_87_10_AC.pickle,4,0.256981534681364
572,BS_87,BS_87_11_AC.pickle,1,0.9219535998649356
573,BS_87,BS_87_11_AC.pickle,4,0.2744563544554059
574,BS_87,BS_87_11_AC.pickle,12,0.571021320039591
575,BS_87,BS_87_1_AC.pickle,8,0.0021758195963700413
576,BS_87,BS_87_1_AC.pickle,12,0.8962783488168904
577,BS_87,BS_87_1_AC.pickle,14,0.07048381173554545
578,BS_87,BS_87_1_AC.pickle,15,0.41246088466093567
579,BS_87,BS_87_1_AC.pickle,30,0.8273111341122602
580,BS_87,BS_87_1_AC.pickle,39,0.3238022261069491
581,BS_87,BS_87_2_AC.pickle,25,
582,BS_87,BS_87_4_AC.pickle,3,0.12946312730612505
583,BS_87,BS_87_4_AC.pickle,10,0.5936114157223682
584,BS_87,BS_87_4_AC.pickle,15,0.09008603910275459
585,BS_87,BS_87_4_AC.pickle,19,0.0006085460106960311
586,BS_87,BS_87_4_AC.pickle,26,0.9660426149905106
587,BS_87,BS_87_4_AC.pickle,27,0.7635271733061206
588,BS_87,BS_87_4_AC.pickle,33,0.44808330060844503
589,BS_87,BS_87_4_AC.pickle,34,0.1355875449393319
590,BS_87,BS_87_4_AC.pickle,35,0.6305772981278379
591,BS_87,BS_87_4_AC.pickle,38,0.5934639826078696
592,BS_87,BS_87_4_AC.pickle,44,0.18747686645947162
593,BS_87,BS_87_4_AC.pickle,45,0.10776704452537166
594,BS_87,BS_87_4_AC.pickle,57,0.00809489685684104
595,BS_87,BS_87_4_AC.pickle,62,0.014793215531847223
596,BS_87,BS_87_4_AC.pickle,63,0.294228731890036
597,BS_87,BS_87_4_AC.pickle,73,0.4683698927872635
598,BS_87,BS_87_4_AC.pickle,82,0.2951840629810209
599,BS_87,BS_87_4_AC.pickle,99,0.0014864723694272693
600,BS_87,BS_87_4_AC.pickle,115,0.9870777200216576
601,BS_87,BS_87_4_AC.pickle,125,0.0445799757252958
602,BS_87,BS_87_4_AC.pickle,141,0.8277002229693924
603,BS_87,BS_87_4_AC.pickle,142,0.8041275755620285
604,BS_87,BS_87_4_AC.pickle,145,0.16975737316217054
605,BS_87,BS_87_4_AC.pickle,154,0.9625487371332397
606,BS_87,BS_87_4_AC.pickle,156,0.042548080062968854
607,BS_87,BS_87_4_AC.pickle,172,0.004037611502235317
608,BS_87,BS_87_4_AC.pickle,181,0.0548176768338841
609,BS_87,BS_87_4_AC.pickle,187,0.26718574658325966
610,BS_87,BS_87_4_AC.pickle,211,0.23840165047255218
611,BS_87,BS_87_4_AC.pickle,216,0.11645234759547067
612,BS_87,BS_87_4_AC.pickle,227,0.9080136980069836
613,BS_87,BS_87_4_AC.pickle,267,0.9036756008182618
614,BS_87,BS_87_5_AC.pickle,7,0.9512798746704216
615,BS_87,BS_87_5_AC.pickle,11,0.00023400140051383627
616,BS_87,BS_87_5_AC.pickle,14,0.6181785722843007
617,BS_87,BS_87_5_AC.pickle,16,0.21001738465402645
618,BS_87,BS_87_5_AC.pickle,18,0.3397524498120158
619,BS_87,BS_87_5_AC.pickle,24,0.7227390316795105
620,BS_87,BS_87_5_AC.pickle,25,0.001497704095015202
621,BS_87,BS_87_5_AC.pickle,28,0.8901644385759635
622,BS_87,BS_87_5_AC.pickle,30,3.466047427652852e-07
623,BS_87,BS_87_5_AC.pickle,33,0.3036667416161365
624,BS_87,BS_87_5_AC.pickle,35,0.8822262390671676
625,BS_87,BS_87_5_AC.pickle,42,0.8950439439198855
626,BS_87,BS_87_5_AC.pickle,47,0.12634633133687836
627,BS_87,BS_87_5_AC.pickle,49,0.12344390925945928
628,BS_87,BS_87_5_AC.pickle,52,0.3340285417378097
629,BS_87,BS_87_5_AC.pickle,83,0.5068599991971722
630,BS_87,BS_87_5_AC.pickle,87,0.8885263555217722
631,BS_87,BS_87_5_AC.pickle,93,0.36072449666965123
632,BS_87,BS_87_5_AC.pickle,97,0.2944211810293672
633,BS_87,BS_87_5_AC.pickle,99,0.368464754132414
634,BS_87,BS_87_5_AC.pickle,101,0.8121762887132936
635,BS_87,BS_87_5_AC.pickle,126,0.6229671420527719
636,BS_87,BS_87_5_AC.pickle,132,0.6690633824861087
637,BS_87,BS_87_6_AC.pickle,7,0.07804350616448898
638,BS_87,BS_87_6_AC.pickle,16,0.0702954426700102
639,BS_87,BS_87_6_AC.pickle,39,0.054082022816674014
640,BS_87,BS_87_6_AC.pickle,40,0.19136429666023885
641,BS_87,BS_87_6_AC.pickle,62,0.38527091379006173
642,BS_87,BS_87_6_AC.pickle,70,0.9469872408791553
643,BS_87,BS_87_6_AC.pickle,87,0.7507112963094281
644,BS_87,BS_87_6_AC.pickle,98,0.06761573475986334
645,BS_87,BS_87_8_AC.pickle,1,0.9722075882768406
646,BS_87,BS_87_8_AC.pickle,45,0.08207264128332231
647,BS_87,BS_87_9_AC.pickle,0,0.3319817770468919
648,BS_87,BS_87_9_AC.pickle,2,0.4264344482172492
649,BS_87,BS_87_9_AC.pickle,3,0.16636497084449067
650,BS_87,BS_87_9_AC.pickle,6,0.7939357467292936
651,BS_87,BS_87_9_AC.pickle,13,0.005720326429661423
652,BS_87,BS_87_9_AC.pickle,16,0.5647414589328266
653,BS_87,BS_87_9_AC.pickle,25,0.7554760932267257
654,BS_87,BS_87_9_AC.pickle,27,0.036084515140196775
655,BS_87,BS_87_9_AC.pickle,31,0.5880435119376985
656,BS_87,BS_87_9_AC.pickle,46,0.29799150124784696
657,BS_87,BS_87_9_AC.pickle,51,0.0005925457987249757
658,BS_87,BS_87_9_AC.pickle,60,0.10176117569963626
659,BS_87,BS_87_9_AC.pickle,86,0.18638840475690846
660,BS_87,BS_87_9_AC.pickle,87,0.4857475400074275
661,BS_87,BS_87_9_AC.pickle,120,0.8016041609301232
662,BS_87,BS_87_9_AC.pickle,135,0.10712149161628463
663,DS_15,DS_15_11_AC.pickle,2,0.003384149790324189
664,DS_15,DS_15_11_AC.pickle,11,0.07564678989937094
665,DS_15,DS_15_11_AC.pickle,12,0.3975562205154324
666,DS_15,DS_15_11_AC.pickle,26,0.6573112587914038
667,DS_15,DS_15_11_AC.pickle,35,0.549520984629262
668,DS_15,DS_15_11_AC.pickle,63,0.48623106628118506
669,DS_15,DS_15_11_AC.pickle,79,0.6126735334466229
670,DS_15,DS_15_11_AC.pickle,101,0.06062117295083417
671,DS_15,DS_15_11_AC.pickle,103,0.2218604298993749
672,DS_15,DS_15_11_AC.pickle,104,0.13937063161194668
673,DS_15,DS_15_11_AC.pickle,107,0.29175162455129844
674,DS_15,DS_15_11_AC.pickle,115,0.9507233286173913
675,DS_15,DS_15_11_AC.pickle,140,0.43185191115052746
676,DS_15,DS_15_12_AC.pickle,6,0.7841360048237445
677,DS_15,DS_15_12_AC.pickle,8,0.8604371239988913
678,DS_15,DS_15_12_AC.pickle,17,0.7207600616424069
679,DS_15,DS_15_12_AC.pickle,19,0.1883888859829825
680,DS_15,DS_15_12_AC.pickle,22,0.38606473539035857
681,DS_15,DS_15_12_AC.pickle,32,0.06912746227923872
682,DS_15,DS_15_12_AC.pickle,42,0.11647184191404436
683,DS_15,DS_15_12_AC.pickle,48,0.3491192262454891
684,DS_15,DS_15_13_AC.pickle,25,0.299762533042013
685,DS_15,DS_15_13_AC.pickle,41,0.6077581679215266
686,DS_15,DS_15_13_AC.pickle,42,0.9729383679730792
687,DS_15,DS_15_13_AC.pickle,69,0.5829671091228562
688,DS_15,DS_15_13_AC.pickle,70,0.46409339911873126
689,DS_15,DS_15_13_AC.pickle,105,0.6521242515857403
690,DS_15,DS_15_14_AC.pickle,20,0.9896096196390018
691,DS_15,DS_15_14_AC.pickle,36,0.3726357792216287
692,DS_15,DS_15_14_AC.pickle,44,0.8315599177559432
693,DS_15,DS_15_14_AC.pickle,52,0.3817954243725852
694,DS_15,DS_15_14_AC.pickle,54,0.45938707218979646
695,DS_15,DS_15_14_AC.pickle,58,0.19755156944613175
696,DS_15,DS_15_14_AC.pickle,59,0.3004593234173605
697,DS_15,DS_15_14_AC.pickle,65,0.9906389676663813
698,DS_15,DS_15_14_AC.pickle,71,0.41142659296084416
699,DS_15,DS_15_14_AC.pickle,72,0.5320727152132838
700,DS_15,DS_15_14_AC.pickle,82,0.5428462187105825
701,DS_15,DS_15_14_AC.pickle,86,0.5179039862823835
702,DS_15,DS_15_14_AC.pickle,89,0.9898984520652983
703,DS_15,DS_15_14_AC.pickle,100,0.6606616704526362
704,DS_15,DS_15_14_AC.pickle,104,0.7395454476126617
705,DS_15,DS_15_14_AC.pickle,121,0.24630275161989582
706,DS_15,DS_15_15_AC.pickle,0,0.1367144949550322
707,DS_15,DS_15_15_AC.pickle,6,0.484749627185608
708,DS_15,DS_15_15_AC.pickle,7,0.5375509237655598
709,DS_15,DS_15_15_AC.pickle,10,0.062072535401819964
710,DS_15,DS_15_15_AC.pickle,12,0.9652515977297603
711,DS_15,DS_15_15_AC.pickle,19,0.0853365734368793
712,DS_15,DS_15_15_AC.pickle,28,0.7235909885135285
713,DS_15,DS_15_15_AC.pickle,29,0.03931600876893654
714,DS_15,DS_15_15_AC.pickle,36,0.3933124050119161
715,DS_15,DS_15_15_AC.pickle,57,0.7508321810542942
716,DS_15,DS_15_15_AC.pickle,66,0.4915652491424999
717,DS_15,DS_15_15_AC.pickle,78,0.5807219805440742
718,DS_15,DS_15_15_AC.pickle,81,0.42699025089578135
719,DS_15,DS_15_15_AC.pickle,86,0.6889729304520349
720,DS_15,DS_15_15_AC.pickle,88,0.992406997349295
721,DS_15,DS_15_15_AC.pickle,113,0.7345244161938904
722,DS_15,DS_15_15_AC.pickle,128,0.2745386419155148
723,DS_15,DS_15_16_AC.pickle,0,0.01222003859876109
724,DS_15,DS_15_16_AC.pickle,23,0.5072977827890826
725,DS_15,DS_15_16_AC.pickle,26,0.9068020639337739
726,DS_15,DS_15_16_AC.pickle,27,0.11948612810096607
727,DS_15,DS_15_16_AC.pickle,32,0.39186593093442834
728,DS_15,DS_15_16_AC.pickle,33,0.21837545099630107
729,DS_15,DS_15_16_AC.pickle,38,0.47812832929533033
730,DS_15,DS_15_16_AC.pickle,40,0.004697335981918162
731,DS_15,DS_15_16_AC.pickle,48,0.08052861612595727
732,DS_15,DS_15_16_AC.pickle,68,0.2989635150545868
733,DS_15,DS_15_16_AC.pickle,72,0.5084157878242967
734,DS_15,DS_15_16_AC.pickle,73,0.22987319443205415
735,DS_15,DS_15_16_AC.pickle,77,0.6347666596999433
736,DS_15,DS_15_17_AC.pickle,0,0.7350880629874713
737,DS_15,DS_15_17_AC.pickle,5,0.3811292560384274
738,DS_15,DS_15_17_AC.pickle,8,0.8100994318871422
739,DS_15,DS_15_17_AC.pickle,15,0.4691508724479493
740,DS_15,DS_15_17_AC.pickle,28,0.6263176699455526
741,DS_15,DS_15_17_AC.pickle,35,0.07341974475187985
742,DS_15,DS_15_17_AC.pickle,40,0.7178860428858509
743,DS_15,DS_15_17_AC.pickle,54,0.040653117676504084
744,DS_15,DS_15_17_AC.pickle,65,0.09121219515172448
745,DS_15,DS_15_1_AC.pickle,3,0.5582790572228338
746,DS_15,DS_15_1_AC.pickle,5,0.014502497989120088
747,DS_15,DS_15_1_AC.pickle,6,0.937463613396196
748,DS_15,DS_15_1_AC.pickle,16,0.2847444060219329
749,DS_15,DS_15_1_AC.pickle,22,0.2792118673128715
750,DS_15,DS_15_1_AC.pickle,46,0.471506719877257
751,DS_15,DS_15_1_AC.pickle,52,0.2765447020533107
752,DS_15,DS_15_1_AC.pickle,59,0.7655501659066944
753,DS_15,DS_15_1_AC.pickle,87,0.5138998931390928
754,DS_15,DS_15_3_AC.pickle,3,0.040091715035991835
755,DS_15,DS_15_3_AC.pickle,22,0.004517490682010931
756,DS_15,DS_15_3_AC.pickle,23,0.00018458530240041013
757,DS_15,DS_15_3_AC.pickle,28,0.00010282624695170879
758,DS_15,DS_15_3_AC.pickle,30,0.015543895471089239
759,DS_15,DS_15_3_AC.pickle,39,9.909120239022394e-05
760,DS_15,DS_15_3_AC.pickle,43,0.3216411304832762
761,DS_15,DS_15_3_AC.pickle,54,0.07574941183975702
762,DS_15,DS_15_3_AC.pickle,56,0.9945229013742896
763,DS_15,DS_15_3_AC.pickle,65,6.993899417703981e-06
764,DS_15,DS_15_3_AC.pickle,67,0.03760009544571559
765,DS_15,DS_15_3_AC.pickle,89,0.005244556018047648
766,DS_15,DS_15_4_AC.pickle,3,0.10479141900850222
767,DS_15,DS_15_4_AC.pickle,19,0.00819587750674044
768,DS_15,DS_15_6_AC.pickle,0,0.27018411703357775
769,DS_15,DS_15_6_AC.pickle,8,0.8754129568777991
770,DS_15,DS_15_6_AC.pickle,9,0.803219635897114
771,DS_15,DS_15_6_AC.pickle,25,0.17214901464378835
772,DS_15,DS_15_6_AC.pickle,26,0.7875453918288821
773,DS_15,DS_15_6_AC.pickle,32,0.9978720713224694
774,DS_15,DS_15_6_AC.pickle,37,0.5528908715968943
775,DS_15,DS_15_6_AC.pickle,39,0.6133831979611848
776,DS_15,DS_15_6_AC.pickle,47,0.06876187357439559
777,DS_15,DS_15_6_AC.pickle,53,0.06158994585159497
778,DS_15,DS_15_6_AC.pickle,58,0.004745285428088191
779,DS_15,DS_15_6_AC.pickle,64,0.053956214434778264
780,DS_15,DS_15_7_AC.pickle,3,0.5599302316457722
781,DS_15,DS_15_7_AC.pickle,28,0.2459349788481981
782,DS_15,DS_15_7_AC.pickle,74,0.5249836142754993
783,DS_15,DS_15_8_AC.pickle,16,0.05813619513594155
784,DS_15,DS_15_8_AC.pickle,21,0.3426807867985032
785,DS_15,DS_15_8_AC.pickle,22,0.3323572198529027
786,DS_15,DS_15_8_AC.pickle,28,0.12019113997762383
787,DS_15,DS_15_8_AC.pickle,38,0.6944691038693569
788,DS_15,DS_15_9_AC.pickle,36,0.034193497227320346
789,DS_15,DS_15_9_AC.pickle,45,0.32102585066735295
790,DS_15,DS_15_9_AC.pickle,69,0.38233282908024613
791,DS_15,DS_15_9_AC.pickle,121,0.3903615308806362
792,DS_15,DS_15_9_AC.pickle,129,0.03266795875553105
793,DS_15,DS_15_9_AC.pickle,135,0.14469872949114895
794,DS_15,DS_15_9_AC.pickle,148,0.5045312491271785
795,DS_19,DS_19_11_AC.pickle,14,0.3999764490480592
796,DS_19,DS_19_11_AC.pickle,44,0.5003620974231764
797,DS_19,DS_19_11_AC.pickle,45,0.30551697141982476
798,DS_19,DS_19_11_AC.pickle,47,0.8372209030118433
799,DS_19,DS_19_12_AC.pickle,15,0.4171378658699627
800,DS_19,DS_19_14_AC.pickle,3,0.6542274654613804
801,DS_19,DS_19_14_AC.pickle,19,0.3231644691146498
802,DS_19,DS_19_14_AC.pickle,47,0.11948463316280589
803,DS_19,DS_19_14_AC.pickle,59,1.0
804,DS_19,DS_19_16_AC.pickle,2,0.24051306114832133
805,DS_19,DS_19_16_AC.pickle,36,0.1630905675252571
806,DS_19,DS_19_16_AC.pickle,68,0.7856025440799529
807,DS_19,DS_19_16_AC.pickle,72,0.4394727436861072
808,DS_19,DS_19_16_AC.pickle,73,0.5161990418911275
809,DS_19,DS_19_16_AC.pickle,83,0.35344931861687134
810,DS_19,DS_19_16_AC.pickle,123,0.9433658678714124
811,DS_19,DS_19_16_AC.pickle,125,0.0431981808549675
812,DS_19,DS_19_16_AC.pickle,131,0.6000100345512988
813,DS_19,DS_19_16_AC.pickle,132,0.492391268080295
814,DS_19,DS_19_16_AC.pickle,146,0.8314428499105442
815,DS_19,DS_19_18_AC.pickle,4,0.3082527219477941
816,DS_19,DS_19_18_AC.pickle,6,0.8159688885380816
817,DS_19,DS_19_18_AC.pickle,10,0.9464130608429807
818,DS_19,DS_19_18_AC.pickle,19,0.46622196935613225
819,DS_19,DS_19_18_AC.pickle,30,0.6841756775930596
820,DS_19,DS_19_19_AC.pickle,2,0.9202950044851268
821,DS_19,DS_19_19_AC.pickle,21,0.9013656792393092
822,DS_19,DS_19_19_AC.pickle,27,0.1200129291029043
823,DS_19,DS_19_19_AC.pickle,36,0.6994663104746839
824,DS_19,DS_19_19_AC.pickle,42,0.9030937294165201
825,DS_19,DS_19_1_AC.pickle,1,0.9760031500544069
826,DS_19,DS_19_1_AC.pickle,3,0.009022458982452419
827,DS_19,DS_19_1_AC.pickle,11,0.025751554683838433
828,DS_19,DS_19_1_AC.pickle,12,0.06559141772780766
829,DS_19,DS_19_1_AC.pickle,14,0.4635166491923366
830,DS_19,DS_19_1_AC.pickle,41,0.880386644681118
831,DS_19,DS_19_1_AC.pickle,43,0.781789420804372
832,DS_19,DS_19_1_AC.pickle,65,0.0857091210363156
833,DS_19,DS_19_1_AC.pickle,68,0.5261934866340402
834,DS_19,DS_19_1_AC.pickle,88,0.7367531023253415
835,DS_19,DS_19_1_AC.pickle,90,0.15840318624041175
836,DS_19,DS_19_1_AC.pickle,91,0.8774496839192403
837,DS_19,DS_19_1_AC.pickle,96,0.6109181301397242
838,DS_19,DS_19_1_AC.pickle,106,0.00044177687139509996
839,DS_19,DS_19_20_AC.pickle,7,0.7595049821472871
840,DS_19,DS_19_20_AC.pickle,8,0.014215052721120516
841,DS_19,DS_19_20_AC.pickle,14,0.7008916672485609
842,DS_19,DS_19_3_AC.pickle,11,0.005856916598239776
843,DS_19,DS_19_3_AC.pickle,18,0.23863161298042007
844,DS_19,DS_19_3_AC.pickle,22,0.8577669504411852
845,DS_19,DS_19_3_AC.pickle,25,0.528688677939593
846,DS_19,DS_19_3_AC.pickle,33,0.02857374164525622
847,DS_19,DS_19_3_AC.pickle,43,0.13095725807987776
848,DS_19,DS_19_3_AC.pickle,49,0.04942981870176495
849,DS_19,DS_19_3_AC.pickle,52,0.6646396650235076
850,DS_19,DS_19_3_AC.pickle,56,0.8430159921762217
851,DS_19,DS_19_3_AC.pickle,59,0.005640613713524534
852,DS_19,DS_19_3_AC.pickle,64,0.14745342587671603
853,DS_19,DS_19_3_AC.pickle,65,0.7852113241961243
854,DS_19,DS_19_3_AC.pickle,72,0.4632225409678078
855,DS_19,DS_19_3_AC.pickle,74,0.215790033181954
856,DS_19,DS_19_3_AC.pickle,76,0.023029079713472244
857,DS_19,DS_19_3_AC.pickle,79,0.6841187031763694
858,DS_19,DS_19_3_AC.pickle,95,0.3029590668381287
859,DS_19,DS_19_3_AC.pickle,106,0.24814454410157274
860,DS_19,DS_19_3_AC.pickle,115,0.7585278628079758
861,DS_19,DS_19_3_AC.pickle,119,0.07002065725497525
862,DS_19,DS_19_3_AC.pickle,123,0.6397646485995294
863,DS_19,DS_19_4_AC.pickle,8,0.6755632889315653
864,DS_19,DS_19_4_AC.pickle,12,0.001112796039178687
865,DS_19,DS_19_4_AC.pickle,20,0.7528603918051295
866,DS_19,DS_19_4_AC.pickle,22,0.8537431618703101
867,DS_19,DS_19_4_AC.pickle,23,0.07587767492308041
868,DS_19,DS_19_4_AC.pickle,33,0.0006936290513680777
