,animal,session,cluster ID,phase,condition,FR modulation
746,BS_67,BS_67_1_AC.pickle,16,post late,behaving,4.957264957264958
747,BS_67,BS_67_1_AC.pickle,19,post late,behaving,17.858880778588805
748,BS_67,BS_67_1_AC.pickle,31,post late,behaving,10.419047619047602
749,BS_67,BS_67_1_AC.pickle,55,post late,behaving,14.684095860566448
750,BS_67,BS_67_1_AC.pickle,59,post late,behaving,7.999999999999997
751,BS_67,BS_67_2_AC.pickle,1,post expert,behaving,1.8741633199464525
752,BS_67,BS_67_2_AC.pickle,3,post expert,behaving,
753,BS_67,BS_67_2_AC.pickle,5,post expert,behaving,7.333333333333333
754,BS_67,BS_67_2_AC.pickle,8,post expert,behaving,0.7588075880758809
755,BS_67,BS_67_2_AC.pickle,11,post expert,behaving,
756,BS_67,BS_67_2_AC.pickle,22,post expert,behaving,
757,BS_67,BS_67_2_AC.pickle,33,post expert,behaving,
758,BS_67,BS_67_2_AC.pickle,40,post expert,behaving,
759,BS_67,BS_67_2_AC.pickle,43,post expert,behaving,2.9718875502008033
760,BS_67,BS_67_2_AC.pickle,47,post expert,behaving,16.666666666666668
761,BS_67,BS_67_2_AC.pickle,49,post expert,behaving,9.24731182795699
762,BS_67,BS_67_3_AC.pickle,26,post expert,behaving,0.925925925925926
763,BS_70,BS_70_10_AC.pickle,11,post late,behaving,24.944444444444464
764,BS_70,BS_70_10_AC.pickle,16,post late,behaving,0.7680491551459314
765,BS_70,BS_70_10_AC.pickle,19,post late,behaving,2.642089093701996
766,BS_70,BS_70_10_AC.pickle,27,post late,behaving,1.1674347158218108
767,BS_70,BS_70_10_AC.pickle,30,post late,behaving,0.6912442396313367
768,BS_70,BS_70_10_AC.pickle,37,post late,behaving,1.3210445468510001
769,BS_70,BS_70_10_AC.pickle,38,post late,behaving,1.3202933985330085
770,BS_70,BS_70_10_AC.pickle,41,post late,behaving,1.488888888888887
771,BS_70,BS_70_10_AC.pickle,43,post late,behaving,2.580645161290321
772,BS_70,BS_70_11_AC.pickle,14,post late,behaving,2.55208333333333
773,BS_70,BS_70_11_AC.pickle,15,post late,behaving,0.9895833333333334
774,BS_70,BS_70_11_AC.pickle,18,post late,behaving,1.3888888888888886
775,BS_70,BS_70_11_AC.pickle,23,post late,behaving,4.53124999999999
776,BS_70,BS_70_11_AC.pickle,24,post late,behaving,0.8536585365853661
777,BS_70,BS_70_11_AC.pickle,32,post late,behaving,3.802083333333332
778,BS_70,BS_70_11_AC.pickle,35,post late,behaving,2.1874999999999996
779,BS_70,BS_70_11_AC.pickle,37,post late,behaving,0.7638888888888906
780,BS_70,BS_70_11_AC.pickle,38,post late,behaving,0.8159722222222209
781,BS_70,BS_70_12_AC.pickle,5,post late,behaving,1.5359477124183
782,BS_70,BS_70_12_AC.pickle,6,post late,behaving,3.1243781094527345
783,BS_70,BS_70_12_AC.pickle,7,post late,behaving,0.9309309309309319
784,BS_70,BS_70_12_AC.pickle,19,post late,behaving,2.0080321285140563
785,BS_70,BS_70_12_AC.pickle,20,post late,behaving,2.5120772946859904
786,BS_70,BS_70_13_AC.pickle,5,post expert,behaving,0.6435006435006433
787,BS_70,BS_70_13_AC.pickle,8,post expert,behaving,3.912483912483913
788,BS_70,BS_70_13_AC.pickle,18,post expert,behaving,5.070785070785068
789,BS_70,BS_70_1_AC.pickle,1,pre late,behaving,12.5626204238921
790,BS_70,BS_70_1_AC.pickle,2,pre late,behaving,2.303921568627451
791,BS_70,BS_70_1_AC.pickle,13,pre late,behaving,35.87668593448939
792,BS_70,BS_70_1_AC.pickle,15,pre late,behaving,8.901734104046245
793,BS_70,BS_70_1_AC.pickle,23,pre late,behaving,9.903660886319845
794,BS_70,BS_70_1_AC.pickle,31,pre late,behaving,2.7360308285163764
795,BS_70,BS_70_1_AC.pickle,37,pre late,behaving,5.703275529865122
796,BS_70,BS_70_1_AC.pickle,42,pre late,behaving,1.6955684007707135
797,BS_70,BS_70_1_AC.pickle,58,pre late,behaving,0.69364161849711
798,BS_70,BS_70_1_AC.pickle,66,pre late,behaving,2.54335260115607
799,BS_70,BS_70_1_AC.pickle,69,pre late,behaving,3.622350674373795
800,BS_70,BS_70_1_AC.pickle,72,pre late,behaving,5.904761904761905
801,BS_70,BS_70_1_AC.pickle,73,pre late,behaving,2.157996146435452
802,BS_70,BS_70_1_AC.pickle,74,pre late,behaving,1.0019267822736033
803,BS_70,BS_70_1_AC.pickle,77,pre late,behaving,2.3655913978494625
804,BS_70,BS_70_1_AC.pickle,78,pre late,behaving,6.204238921001925
805,BS_70,BS_70_1_AC.pickle,80,pre late,behaving,0.6165703275529867
806,BS_70,BS_70_1_AC.pickle,81,pre late,behaving,2.427745664739884
807,BS_70,BS_70_1_AC.pickle,85,pre late,behaving,0.6551059730250482
808,BS_70,BS_70_1_AC.pickle,88,pre late,behaving,0.6936416184971098
809,BS_70,BS_70_1_AC.pickle,91,pre late,behaving,1.618497109826588
810,BS_70,BS_70_1_AC.pickle,98,pre late,behaving,3.5838150289017334
811,BS_70,BS_70_1_AC.pickle,117,pre late,behaving,
812,BS_70,BS_70_1_AC.pickle,124,pre late,behaving,0.9661835748792269
813,BS_70,BS_70_1_AC.pickle,127,pre late,behaving,4.93256262042389
814,BS_70,BS_70_1_AC.pickle,140,pre late,behaving,56.184971098265905
815,BS_70,BS_70_1_AC.pickle,141,pre late,behaving,3.275529865125243
816,BS_70,BS_70_5_AC.pickle,0,post early,behaving,5.659259259259257
817,BS_70,BS_70_5_AC.pickle,3,post early,behaving,2.0101781170483446
818,BS_70,BS_70_5_AC.pickle,4,post early,behaving,1.9211195928753195
819,BS_70,BS_70_5_AC.pickle,10,post early,behaving,8.271872740419377
820,BS_70,BS_70_6_AC.pickle,2,post early,behaving,1.1317418213969939
821,BS_70,BS_70_6_AC.pickle,3,post early,behaving,0.49513704686118476
822,BS_70,BS_70_6_AC.pickle,14,post early,behaving,1.5384615384615385
823,BS_70,BS_70_6_AC.pickle,16,post early,behaving,0.9677419354838708
824,BS_70,BS_70_6_AC.pickle,37,post early,behaving,1.9688109161793423
825,BS_70,BS_70_6_AC.pickle,42,post early,behaving,1.7283950617283943
826,BS_70,BS_70_6_AC.pickle,51,post early,behaving,1.7329255861365935
827,BS_70,BS_70_6_AC.pickle,52,post early,behaving,0.40211640211640237
828,BS_70,BS_70_6_AC.pickle,56,post early,behaving,1.274509803921568
829,BS_70,BS_70_6_AC.pickle,68,post early,behaving,2.8134556574923537
830,BS_70,BS_70_6_AC.pickle,73,post early,behaving,1.0071942446043167
831,BS_70,BS_70_6_AC.pickle,74,post early,behaving,0.7073386383731214
832,BS_70,BS_70_6_AC.pickle,78,post early,behaving,2.6183282980866016
833,BS_70,BS_70_6_AC.pickle,81,post early,behaving,0.79575596816976
834,BS_70,BS_70_7_AC.pickle,15,post late,behaving,1.1751412429378538
835,BS_70,BS_70_7_AC.pickle,22,post late,behaving,11.711711711711708
836,BS_70,BS_70_7_AC.pickle,45,post late,behaving,7.631578947368415
837,BS_70,BS_70_7_AC.pickle,49,post late,behaving,4.952380952380951
838,BS_70,BS_70_7_AC.pickle,51,post late,behaving,1.1825192802056552
839,BS_70,BS_70_7_AC.pickle,62,post late,behaving,8.324125230202576
840,BS_70,BS_70_7_AC.pickle,63,post late,behaving,7.969151670951159
841,BS_70,BS_70_7_AC.pickle,72,post late,behaving,2.4967824967824974
842,BS_70,BS_70_8_AC.pickle,1,post late,behaving,3.039014373716636
843,BS_70,BS_70_8_AC.pickle,3,post late,behaving,1.9134396355353085
844,BS_70,BS_70_8_AC.pickle,18,post late,behaving,1.3689253935660464
845,BS_70,BS_70_8_AC.pickle,20,post late,behaving,3.737166324435318
846,BS_70,BS_70_8_AC.pickle,21,post late,behaving,13.699788583509507
847,BS_70,BS_70_8_AC.pickle,25,post late,behaving,0.7255304585900076
848,BS_70,BS_70_8_AC.pickle,28,post late,behaving,1.5958240119313933
849,BS_70,BS_70_8_AC.pickle,29,post late,behaving,1.4373716632443516
850,BS_70,BS_70_8_AC.pickle,32,post late,behaving,0.6511627906976741
851,BS_70,BS_70_8_AC.pickle,36,post late,behaving,2.2771535580524342
852,BS_70,BS_70_8_AC.pickle,40,post late,behaving,1.6837782340862437
853,BS_70,BS_70_8_AC.pickle,42,post late,behaving,2.4914442162902133
854,BS_70,BS_70_8_AC.pickle,48,post late,behaving,10.363984674329505
855,BS_70,BS_70_8_AC.pickle,52,post late,behaving,0.5065023956194391
856,BS_70,BS_70_8_AC.pickle,53,post late,behaving,0.3361344537815123
857,BS_70,BS_70_9_AC.pickle,8,post late,behaving,0.6381534283774596
858,BS_70,BS_70_9_AC.pickle,9,post late,behaving,2.565400843881853
859,BS_70,BS_70_9_AC.pickle,14,post late,behaving,1.0997963340122203
860,BS_70,BS_70_9_AC.pickle,15,post late,behaving,1.439239646978954
861,BS_70,BS_70_9_AC.pickle,20,post late,behaving,1.068702290076336
862,BS_70,BS_70_9_AC.pickle,21,post late,behaving,2.1076233183856505
863,BS_70,BS_70_9_AC.pickle,34,post late,behaving,0.7246376811594196
864,BS_70,BS_70_9_AC.pickle,35,post late,behaving,4.317718940936871
865,BS_70,BS_70_9_AC.pickle,36,post late,behaving,1.9959266802444025
866,BS_70,BS_70_9_AC.pickle,38,post late,behaving,1.6564833672776647
867,BS_70,BS_70_9_AC.pickle,40,post late,behaving,1.3170400543109302
868,BS_70,BS_70_9_AC.pickle,41,post late,behaving,0.8934707903780075
869,BS_70,BS_70_9_AC.pickle,48,post late,behaving,6.0903426791277235
870,BS_70,BS_70_9_AC.pickle,54,post late,behaving,1.041666666666668
871,BS_70,BS_70_9_AC.pickle,56,post late,behaving,10.999160369437451
872,BS_70,BS_70_9_AC.pickle,60,post late,behaving,8.921282798833824
873,BS_72,BS_72_10_AC.pickle,1,post late,behaving,1.2790697674418603
874,BS_72,BS_72_10_AC.pickle,13,post late,behaving,1.214203894616265
875,BS_72,BS_72_10_AC.pickle,18,post late,behaving,13.402061855670107
876,BS_72,BS_72_10_AC.pickle,24,post late,behaving,1.351660939289803
877,BS_72,BS_72_10_AC.pickle,31,post late,behaving,0.726817042606514
878,BS_72,BS_72_10_AC.pickle,32,post late,behaving,0.7331042382588774
879,BS_72,BS_72_10_AC.pickle,39,post late,behaving,2.7949599083619705
880,BS_72,BS_72_12_AC.pickle,22,post late,behaving,2.683615819209039
881,BS_72,BS_72_12_AC.pickle,25,post late,behaving,1.7564870259481034
882,BS_72,BS_72_13_AC.pickle,0,post late,behaving,1.321713870733477
883,BS_72,BS_72_13_AC.pickle,6,post late,behaving,4.671916010498688
884,BS_72,BS_72_13_AC.pickle,10,post late,behaving,7.267759562841531
885,BS_72,BS_72_13_AC.pickle,12,post late,behaving,6.840958605664477
886,BS_72,BS_72_1_AC.pickle,0,pre expert,behaving,12.38546603475514
887,BS_72,BS_72_1_AC.pickle,5,pre expert,behaving,3.34913112164297
888,BS_72,BS_72_1_AC.pickle,16,pre expert,behaving,2.666666666666667
889,BS_72,BS_72_1_AC.pickle,18,pre expert,behaving,3.1578947368421053
890,BS_72,BS_72_1_AC.pickle,20,pre expert,behaving,1.4814814814814814
891,BS_72,BS_72_1_AC.pickle,24,pre expert,behaving,1.579778830963664
892,BS_72,BS_72_1_AC.pickle,26,pre expert,behaving,0.9876543209876544
893,BS_72,BS_72_1_AC.pickle,27,pre expert,behaving,2.051282051282051
894,BS_72,BS_72_1_AC.pickle,29,pre expert,behaving,0.6635071090047393
895,BS_72,BS_72_1_AC.pickle,30,pre expert,behaving,12.922590837282781
896,BS_72,BS_72_1_AC.pickle,31,pre expert,behaving,1.674565560821485
897,BS_72,BS_72_1_AC.pickle,32,pre expert,behaving,2.5641025641025643
898,BS_72,BS_72_1_AC.pickle,38,pre expert,behaving,5.5924170616113775
899,BS_72,BS_72_1_AC.pickle,41,pre expert,behaving,1.4218009478672986
900,BS_72,BS_72_1_AC.pickle,51,pre expert,behaving,1.839080459770115
901,BS_72,BS_72_1_AC.pickle,54,pre expert,behaving,7.582938388625593
902,BS_72,BS_72_1_AC.pickle,58,pre expert,behaving,1.4689265536723164
903,BS_72,BS_72_1_AC.pickle,59,pre expert,behaving,
904,BS_72,BS_72_1_AC.pickle,67,pre expert,behaving,
905,BS_72,BS_72_2_AC.pickle,0,pre expert,behaving,2.1176470588235285
906,BS_72,BS_72_2_AC.pickle,1,pre expert,behaving,2.8947368421052637
907,BS_72,BS_72_2_AC.pickle,3,pre expert,behaving,22.588235294117645
908,BS_72,BS_72_2_AC.pickle,7,pre expert,behaving,6.627450980392157
909,BS_72,BS_72_2_AC.pickle,8,pre expert,behaving,2.470588235294118
910,BS_72,BS_72_2_AC.pickle,17,pre expert,behaving,6.039215686274509
911,BS_72,BS_72_2_AC.pickle,19,pre expert,behaving,12.470588235294118
912,BS_72,BS_72_2_AC.pickle,20,pre expert,behaving,2.4489795918367347
913,BS_72,BS_72_2_AC.pickle,26,pre expert,behaving,1.9607843137254903
914,BS_72,BS_72_2_AC.pickle,36,pre expert,behaving,
915,BS_72,BS_72_2_AC.pickle,45,pre expert,behaving,0.9803921568627448
916,BS_72,BS_72_2_AC.pickle,52,pre expert,behaving,4.9350649350649345
917,BS_72,BS_72_4_AC.pickle,0,post early,behaving,21.666666666666654
918,BS_72,BS_72_4_AC.pickle,2,post early,behaving,1.4754098360655743
919,BS_72,BS_72_4_AC.pickle,7,post early,behaving,2.019607843137254
920,BS_72,BS_72_4_AC.pickle,9,post early,behaving,7.363945578231298
921,BS_72,BS_72_4_AC.pickle,10,post early,behaving,6.802721088435374
922,BS_72,BS_72_4_AC.pickle,11,post early,behaving,12.569659442724467
923,BS_72,BS_72_4_AC.pickle,12,post early,behaving,1.1054421768707474
924,BS_72,BS_72_4_AC.pickle,34,post early,behaving,3.3163265306122454
925,BS_72,BS_72_4_AC.pickle,43,post early,behaving,1.3605442176870752
926,BS_72,BS_72_4_AC.pickle,44,post early,behaving,4.075117370892018
927,BS_72,BS_72_4_AC.pickle,46,post early,behaving,7.562189054726367
928,BS_72,BS_72_4_AC.pickle,54,post early,behaving,10.068027210884367
929,BS_72,BS_72_4_AC.pickle,55,post early,behaving,31.238938053097336
930,BS_72,BS_72_4_AC.pickle,64,post early,behaving,6.955782312925171
931,BS_72,BS_72_4_AC.pickle,68,post early,behaving,4.642857142857143
932,BS_72,BS_72_4_AC.pickle,70,post early,behaving,18.323108384458077
933,BS_72,BS_72_4_AC.pickle,79,post early,behaving,5.986394557823132
934,BS_72,BS_72_4_AC.pickle,80,post early,behaving,0.5660377358490566
935,BS_72,BS_72_4_AC.pickle,88,post early,behaving,5.493197278911565
936,BS_72,BS_72_4_AC.pickle,90,post early,behaving,1.2474437627811858
937,BS_72,BS_72_4_AC.pickle,95,post early,behaving,1.7687074829931975
938,BS_72,BS_72_4_AC.pickle,100,post early,behaving,0.37037037037037046
939,BS_72,BS_72_4_AC.pickle,101,post early,behaving,5.346534653465347
940,BS_72,BS_72_4_AC.pickle,114,post early,behaving,1.4575866188769409
941,BS_72,BS_72_4_AC.pickle,115,post early,behaving,29.14965986394558
942,BS_72,BS_72_5_AC.pickle,0,post late,behaving,3.1643625192012292
943,BS_72,BS_72_5_AC.pickle,10,post late,behaving,39.34666666666668
944,BS_72,BS_72_5_AC.pickle,14,post late,behaving,0.9663865546218493
945,BS_72,BS_72_5_AC.pickle,22,post late,behaving,24.559999999999995
946,BS_72,BS_72_5_AC.pickle,33,post late,behaving,19.02745098039214
947,BS_72,BS_72_5_AC.pickle,36,post late,behaving,20.210970464135016
948,BS_72,BS_72_5_AC.pickle,37,post late,behaving,1.4879649890590811
949,BS_72,BS_72_5_AC.pickle,42,post late,behaving,35.62666666666672
950,BS_72,BS_72_5_AC.pickle,54,post late,behaving,0.9322033898305085
951,BS_72,BS_72_5_AC.pickle,55,post late,behaving,3.359999999999999
952,BS_72,BS_72_5_AC.pickle,56,post late,behaving,1.1755952380952377
953,BS_72,BS_72_5_AC.pickle,58,post late,behaving,0.4799999999999999
954,BS_72,BS_72_5_AC.pickle,61,post late,behaving,12.133333333333331
955,BS_72,BS_72_5_AC.pickle,63,post late,behaving,0.6666666666666667
956,BS_72,BS_72_5_AC.pickle,66,post late,behaving,5.245098039215683
957,BS_72,BS_72_6_AC.pickle,0,post late,behaving,0.47519217330538105
958,BS_72,BS_72_6_AC.pickle,7,post late,behaving,15.826666666666659
959,BS_72,BS_72_6_AC.pickle,12,post late,behaving,2.866666666666672
960,BS_72,BS_72_6_AC.pickle,13,post late,behaving,2.72
961,BS_72,BS_72_6_AC.pickle,14,post late,behaving,4.483430799220272
962,BS_72,BS_72_6_AC.pickle,17,post late,behaving,3.893333333333338
963,BS_72,BS_72_6_AC.pickle,22,post late,behaving,1.2490241998438727
964,BS_72,BS_72_6_AC.pickle,23,post late,behaving,11.053333333333326
965,BS_72,BS_72_6_AC.pickle,26,post late,behaving,11.373333333333322
966,BS_72,BS_72_6_AC.pickle,27,post late,behaving,7.605409705648372
967,BS_72,BS_72_6_AC.pickle,28,post late,behaving,2.960000000000004
968,BS_72,BS_72_6_AC.pickle,29,post late,behaving,2.692939244663382
969,BS_72,BS_72_6_AC.pickle,31,post late,behaving,8.69333333333334
970,BS_72,BS_72_6_AC.pickle,32,post late,behaving,2.7188081936685298
971,BS_72,BS_72_6_AC.pickle,40,post late,behaving,21.863799283154098
972,BS_72,BS_72_6_AC.pickle,41,post late,behaving,5.613333333333349
973,BS_72,BS_72_6_AC.pickle,42,post late,behaving,2.759999999999996
974,BS_72,BS_72_6_AC.pickle,43,post late,behaving,4.7092198581560245
975,BS_72,BS_72_6_AC.pickle,45,post late,behaving,2.1637426900584784
976,BS_72,BS_72_6_AC.pickle,57,post late,behaving,3.713768115942031
977,BS_72,BS_72_6_AC.pickle,61,post late,behaving,9.069373942470387
978,BS_72,BS_72_6_AC.pickle,64,post late,behaving,2.93453724604966
979,BS_72,BS_72_6_AC.pickle,65,post late,behaving,2.0788530465949817
980,BS_72,BS_72_7_AC.pickle,12,post late,behaving,1.0836277974087158
981,BS_72,BS_72_7_AC.pickle,13,post late,behaving,21.69398907103826
982,BS_72,BS_72_7_AC.pickle,14,post late,behaving,17.723132969034598
983,BS_72,BS_72_7_AC.pickle,15,post late,behaving,5.373406193078319
984,BS_72,BS_72_7_AC.pickle,16,post late,behaving,13.806921675774136
985,BS_72,BS_72_7_AC.pickle,33,post late,behaving,50.692167577413485
986,BS_72,BS_72_7_AC.pickle,35,post late,behaving,12.768670309653915
987,BS_72,BS_72_7_AC.pickle,36,post late,behaving,0.3921568627450982
988,BS_72,BS_72_8_AC.pickle,5,post late,behaving,11.756978653530378
989,BS_72,BS_72_8_AC.pickle,7,post late,behaving,2.5974025974025965
990,BS_72,BS_72_8_AC.pickle,10,post late,behaving,31.724137931034477
991,BS_72,BS_72_8_AC.pickle,17,post late,behaving,5.648604269293927
992,BS_72,BS_72_8_AC.pickle,18,post late,behaving,4.663382594417079
993,BS_72,BS_72_8_AC.pickle,19,post late,behaving,4.926108374384244
994,BS_72,BS_72_8_AC.pickle,23,post late,behaving,8.243021346469627
995,BS_72,BS_72_8_AC.pickle,36,post late,behaving,4.342105263157894
996,BS_72,BS_72_8_AC.pickle,37,post late,behaving,0.4926108374384237
997,BS_72,BS_72_8_AC.pickle,44,post late,behaving,8.467153284671529
998,BS_72,BS_72_9_AC.pickle,2,post late,behaving,0.9302325581395349
999,BS_72,BS_72_9_AC.pickle,8,post late,behaving,10.048309178743963
1000,BS_72,BS_72_9_AC.pickle,11,post late,behaving,4.806763285024148
1001,BS_87,BS_87_10_AC.pickle,4,post expert,behaving,7.348484848484848
1002,BS_87,BS_87_11_AC.pickle,1,post expert,behaving,0.6403013182674195
1003,BS_87,BS_87_11_AC.pickle,4,post expert,behaving,5.68738229755179
1004,BS_87,BS_87_11_AC.pickle,10,post expert,behaving,7.0588235294117645
1005,BS_87,BS_87_11_AC.pickle,12,post expert,behaving,4.595103578154426
1006,BS_87,BS_87_11_AC.pickle,31,post expert,behaving,
1007,BS_87,BS_87_1_AC.pickle,5,pre expert,behaving,4.281842818428184
1008,BS_87,BS_87_1_AC.pickle,7,pre expert,behaving,3.197831978319783
1009,BS_87,BS_87_1_AC.pickle,8,pre expert,behaving,10.243902439024392
1010,BS_87,BS_87_1_AC.pickle,12,pre expert,behaving,29.97289972899729
1011,BS_87,BS_87_1_AC.pickle,14,pre expert,behaving,13.550135501355012
1012,BS_87,BS_87_1_AC.pickle,15,pre expert,behaving,20.813008130081297
1013,BS_87,BS_87_1_AC.pickle,30,pre expert,behaving,1.8970189701897027
1014,BS_87,BS_87_1_AC.pickle,39,pre expert,behaving,67.80487804878047
1015,BS_87,BS_87_2_AC.pickle,25,pre expert,behaving,28.447837150127228
1016,BS_87,BS_87_4_AC.pickle,3,post early,behaving,25.031446540880523
1017,BS_87,BS_87_4_AC.pickle,10,post early,behaving,7.111111111111113
1018,BS_87,BS_87_4_AC.pickle,15,post early,behaving,4.685534591194957
1019,BS_87,BS_87_4_AC.pickle,18,post early,behaving,5.424528301886788
1020,BS_87,BS_87_4_AC.pickle,19,post early,behaving,2.9874213836478005
1021,BS_87,BS_87_4_AC.pickle,26,post early,behaving,33.738848337388504
1022,BS_87,BS_87_4_AC.pickle,27,post early,behaving,23.09748427672956
1023,BS_87,BS_87_4_AC.pickle,33,post early,behaving,3.0660377358490445
1024,BS_87,BS_87_4_AC.pickle,34,post early,behaving,22.123142250530776
1025,BS_87,BS_87_4_AC.pickle,35,post early,behaving,10.40880503144656
1026,BS_87,BS_87_4_AC.pickle,38,post early,behaving,23.238993710691823
1027,BS_87,BS_87_4_AC.pickle,44,post early,behaving,21.63934426229508
1028,BS_87,BS_87_4_AC.pickle,45,post early,behaving,5.786163522012576
1029,BS_87,BS_87_4_AC.pickle,57,post early,behaving,31.69811320754721
1030,BS_87,BS_87_4_AC.pickle,62,post early,behaving,1.9624819624819636
1031,BS_87,BS_87_4_AC.pickle,63,post early,behaving,8.396226415094338
1032,BS_87,BS_87_4_AC.pickle,73,post early,behaving,18.3018867924528
1033,BS_87,BS_87_4_AC.pickle,74,post early,behaving,7.738478027867095
1034,BS_87,BS_87_4_AC.pickle,80,post early,behaving,9.066666666666668
1035,BS_87,BS_87_4_AC.pickle,82,post early,behaving,15.297619047619047
1036,BS_87,BS_87_4_AC.pickle,99,post early,behaving,22.452830188679236
1037,BS_87,BS_87_4_AC.pickle,115,post early,behaving,28.467309753483388
1038,BS_87,BS_87_4_AC.pickle,124,post early,behaving,1.3153153153153143
1039,BS_87,BS_87_4_AC.pickle,125,post early,behaving,15.425531914893616
1040,BS_87,BS_87_4_AC.pickle,141,post early,behaving,16.58805031446541
1041,BS_87,BS_87_4_AC.pickle,142,post early,behaving,6.100628930817611
1042,BS_87,BS_87_4_AC.pickle,145,post early,behaving,1.8821459982409852
1043,BS_87,BS_87_4_AC.pickle,154,post early,behaving,4.2222222222222205
1044,BS_87,BS_87_4_AC.pickle,156,post early,behaving,7.64150943396227
1045,BS_87,BS_87_4_AC.pickle,162,post early,behaving,11.132075471698109
1046,BS_87,BS_87_4_AC.pickle,166,post early,behaving,1.3993710691823895
1047,BS_87,BS_87_4_AC.pickle,172,post early,behaving,7.169811320754737
1048,BS_87,BS_87_4_AC.pickle,181,post early,behaving,6.9605142332415015
1049,BS_87,BS_87_4_AC.pickle,187,post early,behaving,24.64285714285714
1050,BS_87,BS_87_4_AC.pickle,211,post early,behaving,7.844311377245513
1051,BS_87,BS_87_4_AC.pickle,216,post early,behaving,7.31132075471699
1052,BS_87,BS_87_4_AC.pickle,219,post early,behaving,6.338797814207649
1053,BS_87,BS_87_4_AC.pickle,227,post early,behaving,1.553166069295103
1054,BS_87,BS_87_4_AC.pickle,260,post early,behaving,4.293785310734464
1055,BS_87,BS_87_4_AC.pickle,267,post early,behaving,86.08490566037736
1056,BS_87,BS_87_5_AC.pickle,7,post early,behaving,11.471758154335719
1057,BS_87,BS_87_5_AC.pickle,11,post early,behaving,2.9912490055688106
1058,BS_87,BS_87_5_AC.pickle,14,post early,behaving,5.218774860779645
1059,BS_87,BS_87_5_AC.pickle,16,post early,behaving,1.368337311058074
1060,BS_87,BS_87_5_AC.pickle,18,post early,behaving,1.3046937151949085
1061,BS_87,BS_87_5_AC.pickle,24,post early,behaving,3.8981702466189305
1062,BS_87,BS_87_5_AC.pickle,25,post early,behaving,1.1774065234685764
1063,BS_87,BS_87_5_AC.pickle,26,post early,behaving,1.0042735042735047
1064,BS_87,BS_87_5_AC.pickle,28,post early,behaving,2.1638822593476537
1065,BS_87,BS_87_5_AC.pickle,30,post early,behaving,1.877486077963406
1066,BS_87,BS_87_5_AC.pickle,33,post early,behaving,1.4319809069212392
1067,BS_87,BS_87_5_AC.pickle,35,post early,behaving,3.9140811455847233
1068,BS_87,BS_87_5_AC.pickle,37,post early,behaving,3.3731105807478103
1069,BS_87,BS_87_5_AC.pickle,42,post early,behaving,2.1320604614160734
1070,BS_87,BS_87_5_AC.pickle,43,post early,behaving,5.425616547334925
1071,BS_87,BS_87_5_AC.pickle,47,post early,behaving,10.857699805068227
1072,BS_87,BS_87_5_AC.pickle,49,post early,behaving,25.266666666666662
1073,BS_87,BS_87_5_AC.pickle,52,post early,behaving,10.05568814638028
1074,BS_87,BS_87_5_AC.pickle,53,post early,behaving,1.3043478260869565
1075,BS_87,BS_87_5_AC.pickle,55,post early,behaving,2.4025457438345272
1076,BS_87,BS_87_5_AC.pickle,83,post early,behaving,18.806682577565628
1077,BS_87,BS_87_5_AC.pickle,84,post early,behaving,11.249005568814635
1078,BS_87,BS_87_5_AC.pickle,87,post early,behaving,17.056483691328552
1079,BS_87,BS_87_5_AC.pickle,93,post early,behaving,15.672235481304691
1080,BS_87,BS_87_5_AC.pickle,97,post early,behaving,14.606205250596624
1081,BS_87,BS_87_5_AC.pickle,99,post early,behaving,31.680290644868304
1082,BS_87,BS_87_5_AC.pickle,101,post early,behaving,7.128082736674625
1083,BS_87,BS_87_5_AC.pickle,126,post early,behaving,0.5091487669053303
1084,BS_87,BS_87_5_AC.pickle,132,post early,behaving,1.3333333333333333
1085,BS_87,BS_87_6_AC.pickle,3,post early,behaving,0.32599837000814985
1086,BS_87,BS_87_6_AC.pickle,7,post early,behaving,1.6625916870415651
1087,BS_87,BS_87_6_AC.pickle,11,post early,behaving,0.48899755501222464
1088,BS_87,BS_87_6_AC.pickle,14,post early,behaving,0.37489812550937257
1089,BS_87,BS_87_6_AC.pickle,16,post early,behaving,0.6519967400163001
1090,BS_87,BS_87_6_AC.pickle,39,post early,behaving,3.372319688109162
1091,BS_87,BS_87_6_AC.pickle,40,post early,behaving,3.993480032599837
1092,BS_87,BS_87_6_AC.pickle,44,post early,behaving,4.934383202099737
1093,BS_87,BS_87_6_AC.pickle,51,post early,behaving,0.30969845150774233
1094,BS_87,BS_87_6_AC.pickle,61,post early,behaving,0.7171964140179304
1095,BS_87,BS_87_6_AC.pickle,62,post early,behaving,0.5378973105134481
1096,BS_87,BS_87_6_AC.pickle,70,post early,behaving,7.546862265688672
1097,BS_87,BS_87_6_AC.pickle,84,post early,behaving,0.5867970660146703
1098,BS_87,BS_87_6_AC.pickle,87,post early,behaving,1.238793806030971
1099,BS_87,BS_87_6_AC.pickle,88,post early,behaving,0.9942950285248572
1100,BS_87,BS_87_6_AC.pickle,98,post early,behaving,3.6847103513770167
1101,BS_87,BS_87_7_AC.pickle,6,post early,behaving,13.504273504273502
1102,BS_87,BS_87_7_AC.pickle,9,post early,behaving,1.9783197831978288
1103,BS_87,BS_87_7_AC.pickle,11,post early,behaving,1.2444444444444451
1104,BS_87,BS_87_8_AC.pickle,1,post late,behaving,2.9571984435797676
