,animal,session,cluster ID,Choice modulation,category
355,BS_42,BS_42_2_AC.pickle,12,5.313333333333332,CR (enhanced)
356,BS_42,BS_42_2_AC.pickle,14,5.326666666666666,CR (enhanced)
357,BS_42,BS_42_2_AC.pickle,15,1.8800000000000006,CR (suppressed)
358,BS_42,BS_42_2_AC.pickle,16,12.146666666666667,CR (enhanced)
359,BS_42,BS_42_2_AC.pickle,17,0.2733333333333332,Inconclusive
360,BS_42,BS_42_2_AC.pickle,18,0.2133333333333331,Inconclusive
361,BS_42,BS_42_2_AC.pickle,27,0.5066666666666663,CR (enhanced)
362,BS_42,BS_42_2_AC.pickle,41,0.3666666666666669,Inconclusive
363,BS_42,BS_42_2_AC.pickle,48,0.016142050040354947,NCR
364,BS_42,BS_42_2_AC.pickle,54,1.5799999999999998,Inconclusive
365,BS_42,BS_42_2_AC.pickle,57,1.6866666666666665,Inconclusive
366,BS_42,BS_42_2_AC.pickle,61,6.633333333333333,CR (enhanced)
367,BS_42,BS_42_2_AC.pickle,62,1.2466666666666666,Inconclusive
368,BS_42,BS_42_2_AC.pickle,64,1.053333333333333,NCR
369,BS_42,BS_42_2_AC.pickle,68,21.08,CR (enhanced)
370,BS_42,BS_42_2_AC.pickle,69,12.553333333333333,CR (enhanced)
371,BS_42,BS_42_2_AC.pickle,78,0.9400000000000002,Inconclusive
372,BS_42,BS_42_2_AC.pickle,82,2.6999999999999997,CR (enhanced)
373,BS_42,BS_42_2_AC.pickle,84,4.628237259816207,CR (enhanced)
374,BS_42,BS_42_2_AC.pickle,85,7.473333333333332,CR (enhanced)
375,BS_42,BS_42_2_AC.pickle,86,13.473333333333333,CR (enhanced)
376,BS_42,BS_42_2_AC.pickle,89,0.4533333333333335,NCR
377,BS_42,BS_42_2_AC.pickle,100,0.23238925199709498,NCR
378,BS_42,BS_42_2_AC.pickle,108,3.2331902718168815,CR (enhanced)
379,BS_42,BS_42_2_AC.pickle,112,5.825396825396825,CR (enhanced)
380,BS_42,BS_42_2_AC.pickle,115,0.8843537414965986,Inconclusive
381,BS_42,BS_42_2_AC.pickle,116,0.044296788482835046,NCR
382,BS_42,BS_42_2_AC.pickle,118,2.5781249999999996,CR (enhanced)
383,BS_42,BS_42_2_AC.pickle,119,0.8477842003853565,Inconclusive
384,BS_42,BS_42_2_AC.pickle,121,0.3266666666666664,NCR
385,BS_42,BS_42_2_AC.pickle,128,0.28871391076115477,NCR
386,BS_42,BS_42_2_AC.pickle,129,0.6880189798339266,NCR
387,BS_42,BS_42_2_AC.pickle,131,0.5199999999999999,Inconclusive
388,BS_42,BS_42_2_AC.pickle,135,0.5255255255255254,Inconclusive
389,BS_42,BS_42_3_AC.pickle,5,1.1444444444444444,CR (enhanced)
390,BS_42,BS_42_3_AC.pickle,12,25.4,CR (enhanced)
391,BS_42,BS_42_3_AC.pickle,19,1.1842378929335003e-16,Inconclusive
392,BS_42,BS_42_3_AC.pickle,26,0.3000000000000002,NCR
393,BS_42,BS_42_3_AC.pickle,27,0.7198443579766535,CR (enhanced)
394,BS_42,BS_42_3_AC.pickle,47,9.800589458760002e-17,Inconclusive
395,BS_42,BS_42_3_AC.pickle,48,0.6605504587155965,Inconclusive
396,BS_42,BS_42_3_AC.pickle,49,0.8090024330900244,Inconclusive
397,BS_42,BS_42_3_AC.pickle,51,0.6388888888888893,NCR
398,BS_42,BS_42_3_AC.pickle,52,0.6555555555555554,Inconclusive
399,BS_42,BS_42_3_AC.pickle,53,0.5666666666666662,NCR
400,BS_42,BS_42_3_AC.pickle,55,0.5055555555555553,Inconclusive
401,BS_42,BS_42_3_AC.pickle,56,0.6166666666666665,NCR
402,BS_42,BS_42_3_AC.pickle,58,0.672222222222222,NCR
403,BS_42,BS_42_3_AC.pickle,61,1.705555555555555,Inconclusive
404,BS_42,BS_42_3_AC.pickle,62,0.45779685264663794,CR (enhanced)
405,BS_42,BS_42_3_AC.pickle,63,3.1965811965811968,CR (enhanced)
406,BS_42,BS_42_3_AC.pickle,66,0.5388888888888891,Inconclusive
407,BS_42,BS_42_3_AC.pickle,71,4.294444444444444,CR (enhanced)
408,BS_42,BS_42_3_AC.pickle,73,1.1611111111111108,Inconclusive
409,BS_42,BS_42_3_AC.pickle,80,0.8111111111111109,CR (enhanced)
410,BS_42,BS_42_3_AC.pickle,82,0.3111111111111111,NCR
411,BS_42,BS_42_3_AC.pickle,92,0.47619047619047616,NCR
412,BS_42,BS_42_3_AC.pickle,96,1.4348785871964682,Inconclusive
413,BS_42,BS_42_3_AC.pickle,97,1.4635854341736694,NCR
414,BS_42,BS_42_3_AC.pickle,99,0.8553157474020783,NCR
415,BS_42,BS_42_3_AC.pickle,101,0.4329896907216496,Inconclusive
416,BS_42,BS_42_3_AC.pickle,102,0.06666666666666686,NCR
417,BS_42,BS_42_3_AC.pickle,105,2.236286919831223,Inconclusive
418,BS_42,BS_42_3_AC.pickle,107,7.6611111111111105,CR (enhanced)
419,BS_42,BS_42_4_AC.pickle,0,1.5720294426919035,CR (suppressed)
420,BS_42,BS_42_4_AC.pickle,1,2.018927444794953,CR (suppressed)
421,BS_42,BS_42_4_AC.pickle,7,2.8654048370136698,CR (enhanced)
422,BS_42,BS_42_4_AC.pickle,12,0.6713780918727916,Inconclusive
423,BS_42,BS_42_4_AC.pickle,13,1.750788643533123,CR (suppressed)
424,BS_42,BS_42_4_AC.pickle,16,3.4490010515247107,CR (enhanced)
425,BS_42,BS_42_4_AC.pickle,18,1.9190325972660351,CR (enhanced)
426,BS_42,BS_42_4_AC.pickle,26,6.787592008412197,CR (enhanced)
427,BS_42,BS_42_4_AC.pickle,29,0.27086788280818125,NCR
428,BS_42,BS_42_4_AC.pickle,36,3.0099941211052323,CR (suppressed)
429,BS_42,BS_42_4_AC.pickle,38,0.525762355415352,Inconclusive
430,BS_42,BS_42_4_AC.pickle,40,7.658730158730156,CR (enhanced)
431,BS_42,BS_42_4_AC.pickle,41,10.278654048370138,CR (enhanced)
432,BS_42,BS_42_4_AC.pickle,42,5.446898002103049,CR (enhanced)
433,BS_42,BS_42_4_AC.pickle,45,1.8014464168310318,CR (enhanced)
434,BS_42,BS_42_4_AC.pickle,46,0.1934015927189988,NCR
435,BS_42,BS_42_4_AC.pickle,47,0.24317912218268084,NCR
436,BS_42,BS_42_4_AC.pickle,48,2.568870523415977,CR (enhanced)
437,BS_42,BS_42_4_AC.pickle,50,0.8333333333333333,CR (enhanced)
438,BS_42,BS_42_4_AC.pickle,51,3.5226077812828596,CR (enhanced)
439,BS_42,BS_42_4_AC.pickle,52,0.32467532467532484,NCR
440,BS_42,BS_42_4_AC.pickle,57,0.09132420091324193,NCR
441,BS_42,BS_42_4_AC.pickle,58,1.1829652996845426,NCR
442,BS_42,BS_42_4_AC.pickle,61,0.06834910620399594,Inconclusive
443,BS_42,BS_42_4_AC.pickle,62,0.5099894847528915,NCR
444,BS_42,BS_42_4_AC.pickle,63,0.06973500697350066,Inconclusive
445,BS_42,BS_42_4_AC.pickle,65,1.5545914678235717,CR (enhanced)
446,BS_42,BS_42_4_AC.pickle,66,0.8355321020228671,Inconclusive
447,BS_42,BS_42_4_AC.pickle,68,8.065194532071503,CR (enhanced)
448,BS_42,BS_42_4_AC.pickle,69,4.106753812636165,CR (enhanced)
449,BS_42,BS_42_5_AC.pickle,0,1.146496815286624,Inconclusive
450,BS_42,BS_42_5_AC.pickle,1,5.713333333333333,CR (enhanced)
451,BS_42,BS_42_5_AC.pickle,3,0.23999999999999974,NCR
452,BS_42,BS_42_5_AC.pickle,5,0.9616775126536515,Inconclusive
453,BS_42,BS_42_5_AC.pickle,11,1.022099447513812,Inconclusive
454,BS_42,BS_42_5_AC.pickle,13,0.2733333333333332,NCR
455,BS_42,BS_42_5_AC.pickle,20,0.5133333333333332,Inconclusive
456,BS_42,BS_42_5_AC.pickle,23,0.35333333333333344,NCR
457,BS_42,BS_42_5_AC.pickle,24,0.039999999999999813,NCR
458,BS_42,BS_42_5_AC.pickle,33,2.0266666666666664,Inconclusive
459,BS_42,BS_42_5_AC.pickle,38,2.5200000000000005,CR (suppressed)
460,BS_42,BS_42_5_AC.pickle,39,0.9774964838255977,Inconclusive
461,BS_42,BS_42_5_AC.pickle,41,0.11299435028248575,Inconclusive
462,BS_42,BS_42_6_AC.pickle,0,1.8375094912680334,CR (enhanced)
463,BS_42,BS_42_6_AC.pickle,7,4.266666666666667,CR (enhanced)
464,BS_42,BS_42_6_AC.pickle,8,6.162935323383084,CR (enhanced)
465,BS_42,BS_42_6_AC.pickle,9,0.410742496050553,Inconclusive
466,BS_42,BS_42_6_AC.pickle,18,8.612639221334548e-17,Inconclusive
467,BS_42,BS_42_6_AC.pickle,21,0.4415954415954419,Inconclusive
468,BS_42,BS_42_6_AC.pickle,22,8.477777777777776,CR (enhanced)
469,BS_42,BS_42_6_AC.pickle,26,14.46111111111111,CR (enhanced)
470,BS_42,BS_42_6_AC.pickle,36,1.2869198312236287,NCR
471,BS_42,BS_42_6_AC.pickle,47,3.981132075471698,CR (enhanced)
472,BS_42,BS_42_6_AC.pickle,48,6.677777777777777,CR (enhanced)
473,BS_42,BS_42_6_AC.pickle,49,4.679600235155791,CR (enhanced)
474,BS_42,BS_42_6_AC.pickle,51,25.861165684348393,CR (enhanced)
475,BS_42,BS_42_6_AC.pickle,52,0.7524059492563429,CR (enhanced)
476,BS_42,BS_42_6_AC.pickle,62,2.0833333333333335,CR (enhanced)
477,BS_42,BS_42_6_AC.pickle,65,3.226571767497034,CR (enhanced)
478,BS_42,BS_42_6_AC.pickle,66,4.038461538461538,CR (enhanced)
479,BS_42,BS_42_6_AC.pickle,67,0.30581039755351686,NCR
480,BS_42,BS_42_6_AC.pickle,68,2.7037037037037033,Inconclusive
481,BS_42,BS_42_6_AC.pickle,70,1.870748299319728,CR (enhanced)
482,BS_42,BS_42_6_AC.pickle,72,0.9315068493150687,Inconclusive
483,BS_42,BS_42_6_AC.pickle,73,0.2999999999999999,Inconclusive
484,BS_42,BS_42_6_AC.pickle,76,0.726072607260726,CR (enhanced)
485,BS_42,BS_42_6_AC.pickle,79,0.9492753623188405,Inconclusive
486,BS_42,BS_42_6_AC.pickle,80,1.188630490956072,CR (enhanced)
487,BS_42,BS_42_6_AC.pickle,86,6.5480895915678525,CR (enhanced)
488,BS_42,BS_42_7_AC.pickle,0,0.11666666666666671,NCR
489,BS_42,BS_42_7_AC.pickle,1,0.9009009009009008,Inconclusive
490,BS_42,BS_42_7_AC.pickle,23,9.25,CR (enhanced)
491,BS_42,BS_42_7_AC.pickle,24,0.4222222222222223,NCR
492,BS_42,BS_42_7_AC.pickle,25,0.2930402930402927,Inconclusive
493,BS_42,BS_42_7_AC.pickle,26,0.2722222222222223,NCR
494,BS_42,BS_42_7_AC.pickle,33,1.9282945736434107,NCR
495,BS_42,BS_42_7_AC.pickle,35,1.4055555555555554,CR (enhanced)
496,BS_42,BS_42_7_AC.pickle,42,3.6166666666666667,CR (enhanced)
497,BS_42,BS_42_7_AC.pickle,45,0.03696857670979668,NCR
498,BS_42,BS_42_7_AC.pickle,46,0.5,NCR
499,BS_42,BS_42_7_AC.pickle,47,2.411111111111111,CR (enhanced)
500,BS_42,BS_42_7_AC.pickle,49,0.49516908212560395,NCR
501,BS_42,BS_42_7_AC.pickle,50,0.020876826722338145,NCR
502,BS_42,BS_42_7_AC.pickle,52,1.5258215962441315,CR (suppressed)
503,BS_42,BS_42_7_AC.pickle,53,0.09999999999999991,NCR
504,BS_42,BS_42_7_AC.pickle,58,0.4722222222222225,Inconclusive
505,BS_42,BS_42_7_AC.pickle,64,0.40000000000000013,NCR
506,BS_42,BS_42_7_AC.pickle,65,0.2499999999999996,Inconclusive
507,BS_42,BS_42_7_AC.pickle,66,0.3499999999999999,NCR
508,BS_42,BS_42_7_AC.pickle,69,0.8500000000000001,NCR
509,BS_42,BS_42_7_AC.pickle,71,1.54320987654321,Inconclusive
510,BS_42,BS_42_7_AC.pickle,72,1.5166666666666664,CR (enhanced)
511,BS_42,BS_42_7_AC.pickle,73,0.4320987654320985,Inconclusive
512,BS_42,BS_42_7_AC.pickle,84,0.06111111111111099,Inconclusive
513,BS_42,BS_42_7_AC.pickle,89,1.0030864197530864,Inconclusive
514,BS_42,BS_42_7_AC.pickle,93,1.6091954022988506,CR (enhanced)
515,BS_42,BS_42_7_AC.pickle,100,10.76923076923077,CR (enhanced)
516,BS_42,BS_42_7_AC.pickle,117,0.35897435897435903,NCR
517,BS_42,BS_42_7_AC.pickle,119,0.14444444444444432,NCR
518,BS_42,BS_42_7_AC.pickle,124,4.862385321100917,CR (enhanced)
519,BS_42,BS_42_8_AC.pickle,13,0.7471264367816094,Inconclusive
520,BS_42,BS_42_8_AC.pickle,14,5.065913370998116,CR (enhanced)
521,BS_42,BS_42_9_AC.pickle,9,0.12165450121654495,NCR
522,BS_42,BS_42_9_AC.pickle,32,2.4330900243308995,CR (enhanced)
523,BS_49,BS_49_10_AC.pickle,12,0.33875338753387546,NCR
524,BS_49,BS_49_12_AC.pickle,6,0.4848484848484849,Inconclusive
525,BS_49,BS_49_12_AC.pickle,10,6.06060606060606,CR (enhanced)
526,BS_49,BS_49_12_AC.pickle,13,3.1313131313131306,Inconclusive
527,BS_49,BS_49_12_AC.pickle,22,2.2828282828282824,Inconclusive
528,BS_49,BS_49_12_AC.pickle,39,0.3636363636363629,Inconclusive
529,BS_49,BS_49_12_AC.pickle,49,0.4040404040404041,NCR
530,BS_49,BS_49_14_AC.pickle,12,1.2101449275362324,CR (suppressed)
531,BS_49,BS_49_14_AC.pickle,16,0.007246376811594285,NCR
532,BS_49,BS_49_16_AC.pickle,7,3.5519125683060118,Inconclusive
533,BS_49,BS_49_16_AC.pickle,10,0.38251366120218455,Inconclusive
534,BS_49,BS_49_16_AC.pickle,17,0.8196721311475454,Inconclusive
535,BS_49,BS_49_1_AC.pickle,0,1.0027100271002711,Inconclusive
536,BS_49,BS_49_1_AC.pickle,4,1.3098464317976508,Inconclusive
537,BS_49,BS_49_1_AC.pickle,6,3.297199638663051,CR (enhanced)
538,BS_49,BS_49_1_AC.pickle,8,0.18066847335140016,NCR
539,BS_49,BS_49_1_AC.pickle,10,0.8852755194218614,Inconclusive
540,BS_49,BS_49_1_AC.pickle,11,1.7253839205058714,CR (enhanced)
541,BS_49,BS_49_1_AC.pickle,15,0.1355013550135503,NCR
542,BS_49,BS_49_1_AC.pickle,23,0.7588075880758806,Inconclusive
543,BS_49,BS_49_1_AC.pickle,24,1.1111111111111112,CR (enhanced)
544,BS_49,BS_49_1_AC.pickle,29,1.3095238095238093,Inconclusive
545,BS_49,BS_49_1_AC.pickle,33,0.3523035230352303,NCR
546,BS_49,BS_49_1_AC.pickle,34,1.5627822944896115,CR (enhanced)
547,BS_49,BS_49_1_AC.pickle,37,0.1090342679127727,NCR
548,BS_49,BS_49_1_AC.pickle,46,1.9255900698105697e-16,Inconclusive
549,BS_49,BS_49_1_AC.pickle,48,0.3432700993676602,NCR
550,BS_49,BS_49_1_AC.pickle,49,0.2077687443541101,NCR
551,BS_49,BS_49_1_AC.pickle,58,0.4336043360433601,Inconclusive
552,BS_49,BS_49_1_AC.pickle,66,1.120144534778681,Inconclusive
553,BS_49,BS_49_1_AC.pickle,69,0.06323396567298968,Inconclusive
554,BS_49,BS_49_1_AC.pickle,71,0.009033423667570073,NCR
555,BS_49,BS_49_1_AC.pickle,73,0.34327009936766045,NCR
556,BS_49,BS_49_1_AC.pickle,74,0.11743450767840972,Inconclusive
557,BS_49,BS_49_1_AC.pickle,80,0.14453477868112027,Inconclusive
558,BS_49,BS_49_1_AC.pickle,81,0.18970189701897014,NCR
559,BS_49,BS_49_1_AC.pickle,82,2.0776874435411017,CR (enhanced)
560,BS_49,BS_49_1_AC.pickle,83,0.022002200220022042,Inconclusive
561,BS_49,BS_49_1_AC.pickle,94,0.12499999999999996,NCR
562,BS_49,BS_49_1_AC.pickle,96,1.9150858175248415,CR (enhanced)
563,BS_49,BS_49_1_AC.pickle,97,0.2800361336946702,NCR
564,BS_49,BS_49_1_AC.pickle,105,0.32392894461859967,Inconclusive
565,BS_49,BS_49_1_AC.pickle,108,1.6802168021680217,CR (enhanced)
566,BS_49,BS_49_1_AC.pickle,111,0.38843721770551026,NCR
567,BS_49,BS_49_1_AC.pickle,112,0.39747064137308014,Inconclusive
568,BS_49,BS_49_1_AC.pickle,113,0.7588075880758806,Inconclusive
569,BS_49,BS_49_1_AC.pickle,118,0.4051565377532233,Inconclusive
570,BS_49,BS_49_1_AC.pickle,124,4.200252625182858e-16,Inconclusive
571,BS_49,BS_49_1_AC.pickle,129,0.5962059620596202,Inconclusive
572,BS_49,BS_49_1_AC.pickle,132,0.03613369467028018,NCR
573,BS_49,BS_49_1_AC.pickle,133,0.17163504968383023,NCR
574,BS_49,BS_49_1_AC.pickle,135,0.02207505518763775,Inconclusive
575,BS_49,BS_49_1_AC.pickle,143,0.9665763324299907,CR (enhanced)
576,BS_49,BS_49_1_AC.pickle,146,0.23486901535681987,Inconclusive
577,BS_49,BS_49_1_AC.pickle,150,0.32520325203252004,NCR
578,BS_49,BS_49_1_AC.pickle,152,1.0117434507678411,Inconclusive
579,BS_49,BS_49_1_AC.pickle,155,0.9366391184573001,Inconclusive
580,BS_49,BS_49_1_AC.pickle,157,0.22583559168925033,Inconclusive
581,BS_49,BS_49_1_AC.pickle,161,0.2529358626919602,Inconclusive
582,BS_49,BS_49_1_AC.pickle,162,0.3254437869822483,Inconclusive
583,BS_49,BS_49_1_AC.pickle,169,0.009033423667570113,Inconclusive
584,BS_49,BS_49_1_AC.pickle,176,0.2494331065759638,NCR
585,BS_49,BS_49_1_AC.pickle,178,0.451671183378501,NCR
586,BS_49,BS_49_1_AC.pickle,188,0.980392156862745,Inconclusive
587,BS_49,BS_49_2_AC.pickle,4,0.43417366946778724,Inconclusive
588,BS_49,BS_49_2_AC.pickle,6,0.41568627450980405,Inconclusive
589,BS_49,BS_49_2_AC.pickle,11,1.1294117647058821,CR (enhanced)
590,BS_49,BS_49_2_AC.pickle,12,0.37037037037037035,Inconclusive
591,BS_49,BS_49_2_AC.pickle,16,0.6196078431372551,NCR
592,BS_49,BS_49_2_AC.pickle,17,1.0588235294117652,Inconclusive
593,BS_49,BS_49_2_AC.pickle,20,0.30588235294117655,Inconclusive
594,BS_49,BS_49_2_AC.pickle,26,0.20942408376963328,Inconclusive
595,BS_49,BS_49_2_AC.pickle,30,1.3490196078431376,Inconclusive
596,BS_49,BS_49_2_AC.pickle,31,0.15686274509803916,Inconclusive
597,BS_49,BS_49_2_AC.pickle,39,0.5021645021645017,Inconclusive
598,BS_49,BS_49_2_AC.pickle,42,0.8470588235294115,CR (enhanced)
599,BS_49,BS_49_2_AC.pickle,47,0.14901960784313706,Inconclusive
600,BS_49,BS_49_2_AC.pickle,58,0.6901960784313723,Inconclusive
601,BS_49,BS_49_2_AC.pickle,60,1.050980392156863,Inconclusive
602,BS_49,BS_49_2_AC.pickle,64,0.13333333333333344,Inconclusive
603,BS_49,BS_49_2_AC.pickle,66,0.12886597938144337,Inconclusive
604,BS_49,BS_49_2_AC.pickle,69,0.050890585241730235,Inconclusive
605,BS_49,BS_49_2_AC.pickle,78,0.10980392156862682,Inconclusive
606,BS_49,BS_49_2_AC.pickle,86,0.1176470588235291,Inconclusive
607,BS_49,BS_49_2_AC.pickle,90,0.46274509803921504,CR (enhanced)
608,BS_49,BS_49_2_AC.pickle,102,0.45490196078431416,Inconclusive
609,BS_49,BS_49_2_AC.pickle,105,0.2509803921568626,Inconclusive
610,BS_49,BS_49_2_AC.pickle,110,0.5228758169934647,Inconclusive
611,BS_49,BS_49_2_AC.pickle,111,2.6153846153846145,CR (enhanced)
612,BS_49,BS_49_2_AC.pickle,113,1.1003236245954697,Inconclusive
613,BS_49,BS_49_2_AC.pickle,115,0.3275529865125237,Inconclusive
614,BS_49,BS_49_2_AC.pickle,116,0.9903381642512079,Inconclusive
615,BS_49,BS_49_2_AC.pickle,122,0.5284552845528451,CR (enhanced)
616,BS_49,BS_49_2_AC.pickle,127,0.1409869083585095,Inconclusive
617,BS_49,BS_49_2_AC.pickle,128,0.9366391184573,Inconclusive
618,BS_49,BS_49_4_AC.pickle,0,0.6000000000000001,Inconclusive
619,BS_49,BS_49_4_AC.pickle,7,0.7,Inconclusive
620,BS_49,BS_49_4_AC.pickle,9,0.9000000000000002,Inconclusive
621,BS_49,BS_49_4_AC.pickle,11,0.8666666666666671,Inconclusive
622,BS_49,BS_49_4_AC.pickle,14,0.13333333333333314,Inconclusive
623,BS_49,BS_49_4_AC.pickle,16,0.3333333333333332,Inconclusive
624,BS_49,BS_49_4_AC.pickle,18,0.23333333333333336,Inconclusive
625,BS_49,BS_49_4_AC.pickle,19,0.1,Inconclusive
626,BS_49,BS_49_4_AC.pickle,20,3.1666666666666656,Inconclusive
627,BS_49,BS_49_4_AC.pickle,25,0.6666666666666674,Inconclusive
628,BS_49,BS_49_4_AC.pickle,27,1.533333333333334,Inconclusive
629,BS_49,BS_49_4_AC.pickle,28,0.3,Inconclusive
630,BS_49,BS_49_4_AC.pickle,29,2.3,Inconclusive
631,BS_49,BS_49_4_AC.pickle,35,1.8,Inconclusive
632,BS_49,BS_49_4_AC.pickle,36,0.46666666666666673,Inconclusive
633,BS_49,BS_49_4_AC.pickle,39,1.2999999999999998,Inconclusive
634,BS_49,BS_49_4_AC.pickle,45,0.4999999999999997,Inconclusive
635,BS_49,BS_49_4_AC.pickle,46,2.5666666666666655,Inconclusive
636,BS_49,BS_49_4_AC.pickle,53,1.4666666666666666,Inconclusive
637,BS_49,BS_49_4_AC.pickle,54,0.5333333333333333,Inconclusive
638,BS_49,BS_49_4_AC.pickle,55,1.0666666666666669,Inconclusive
639,BS_49,BS_49_4_AC.pickle,56,0.49999999999999967,Inconclusive
640,BS_49,BS_49_4_AC.pickle,58,0.4333333333333334,Inconclusive
641,BS_49,BS_49_4_AC.pickle,66,0.33333333333333326,Inconclusive
642,BS_49,BS_49_4_AC.pickle,68,1.6000000000000003,Inconclusive
643,BS_49,BS_49_4_AC.pickle,71,0.4,Inconclusive
644,BS_49,BS_49_4_AC.pickle,73,0.7,Inconclusive
645,BS_49,BS_49_5_AC.pickle,9,1.333333333333333,Inconclusive
646,BS_49,BS_49_5_AC.pickle,13,0.8888888888888887,Inconclusive
647,BS_49,BS_49_5_AC.pickle,14,0.5333333333333328,Inconclusive
648,BS_49,BS_49_5_AC.pickle,18,0.17777777777777706,Inconclusive
649,BS_49,BS_49_5_AC.pickle,24,0.08888888888888885,Inconclusive
650,BS_49,BS_49_6_AC.pickle,0,0.7692307692307696,Inconclusive
651,BS_49,BS_49_6_AC.pickle,4,2.3717948717948696,Inconclusive
652,BS_49,BS_49_7_AC.pickle,2,1.6025641025641026,CR (suppressed)
653,BS_49,BS_49_7_AC.pickle,4,1.9871794871794877,Inconclusive
654,BS_49,BS_49_9_AC.pickle,6,0.37475345167652885,Inconclusive
655,BS_49,BS_49_9_AC.pickle,11,0.24509803921568618,NCR
656,BS_49,BS_49_9_AC.pickle,15,0.9681372549019607,Inconclusive
657,BS_49,BS_49_9_AC.pickle,18,2.8431372549019605,CR (enhanced)
658,BS_49,BS_49_9_AC.pickle,25,0.29487179487179493,NCR
659,BS_49,BS_49_9_AC.pickle,26,5.215686274509803,CR (enhanced)
660,BS_49,BS_49_9_AC.pickle,27,0.8455882352941176,Inconclusive
661,BS_49,BS_49_9_AC.pickle,28,3.7499999999999996,CR (enhanced)
662,BS_49,BS_49_9_AC.pickle,31,0.5026455026455023,Inconclusive
663,BS_49,BS_49_9_AC.pickle,32,0.25062656641603975,Inconclusive
664,BS_49,BS_49_9_AC.pickle,33,2.414215686274509,CR (enhanced)
665,BS_49,BS_49_9_AC.pickle,45,1.1923076923076923,CR (suppressed)
666,BS_49,BS_49_9_AC.pickle,49,0.40441176470588214,Inconclusive
667,BS_49,BS_49_9_AC.pickle,61,0.07352941176470625,Inconclusive
668,BS_49,BS_49_9_AC.pickle,62,0.35539215686274517,NCR
669,BS_50,BS_50_2_AC.pickle,2,0.4651162790697672,Inconclusive
670,BS_50,BS_50_2_AC.pickle,6,1.5245478036175708,CR (enhanced)
671,BS_50,BS_50_2_AC.pickle,10,0.5684754521963822,Inconclusive
672,BS_50,BS_50_2_AC.pickle,14,10.568475452196381,CR (enhanced)
673,BS_50,BS_50_2_AC.pickle,18,0.1808785529715763,Inconclusive
674,BS_50,BS_50_2_AC.pickle,19,0.07751937984496124,NCR
675,BS_50,BS_50_2_AC.pickle,23,0.36175710594315214,Inconclusive
676,BS_50,BS_50_2_AC.pickle,32,2.299741602067184,Inconclusive
677,BS_50,BS_50_2_AC.pickle,35,2.377260981912144,Inconclusive
678,BS_50,BS_50_2_AC.pickle,42,3.0490956072351425,CR (suppressed)
679,BS_50,BS_50_2_AC.pickle,43,1.5245478036175717,Inconclusive
680,BS_50,BS_50_2_AC.pickle,47,0.5167958656330754,Inconclusive
681,BS_50,BS_50_2_AC.pickle,65,0.18087855297157612,NCR
682,BS_50,BS_50_2_AC.pickle,68,0.12919896640826883,NCR
683,BS_50,BS_50_2_AC.pickle,74,1.6795865633074938,Inconclusive
684,BS_50,BS_50_2_AC.pickle,79,2.1963824289405687,CR (suppressed)
685,BS_50,BS_50_2_AC.pickle,81,0.6459948320413439,Inconclusive
686,BS_50,BS_50_2_AC.pickle,83,0.723514211886305,Inconclusive
687,BS_50,BS_50_2_AC.pickle,88,0.6201550387596901,CR (suppressed)
688,BS_50,BS_50_2_AC.pickle,91,2.1705426356589146,CR (suppressed)
689,BS_50,BS_50_2_AC.pickle,95,2.790697674418603,CR (suppressed)
690,BS_50,BS_50_3_AC.pickle,0,3.2190476190476187,CR (enhanced)
691,BS_50,BS_50_3_AC.pickle,3,21.39047619047619,CR (enhanced)
692,BS_50,BS_50_3_AC.pickle,6,0.790476190476191,Inconclusive
693,BS_50,BS_50_3_AC.pickle,11,7.4,CR (suppressed)
694,BS_50,BS_50_3_AC.pickle,16,0.9142857142857148,Inconclusive
695,BS_50,BS_50_3_AC.pickle,21,0.01893939393939389,Inconclusive
696,BS_50,BS_50_3_AC.pickle,28,1.2285714285714286,Inconclusive
697,BS_50,BS_50_3_AC.pickle,32,1.6978193146417444,NCR
698,BS_50,BS_50_3_AC.pickle,34,3.942857142857143,CR (enhanced)
699,BS_50,BS_50_3_AC.pickle,41,11.21904761904762,CR (enhanced)
700,BS_50,BS_50_3_AC.pickle,45,1.7533129459734962,CR (enhanced)
701,BS_50,BS_50_3_AC.pickle,50,0.1398601398601399,NCR
702,BS_50,BS_50_7_AC.pickle,3,0.15065913370998124,Inconclusive
703,BS_50,BS_50_7_AC.pickle,5,0.7470182046453236,Inconclusive
704,BS_50,BS_50_7_AC.pickle,10,0.9121061359867332,Inconclusive
705,BS_50,BS_50_7_AC.pickle,12,4.161958568738228,Inconclusive
706,BS_50,BS_50_7_AC.pickle,20,0.28354080221300126,NCR
707,BS_50,BS_50_7_AC.pickle,23,2.4482109227871938,CR (suppressed)
708,BS_51,BS_51_2_AC.pickle,0,1.1510791366906477,Inconclusive
709,BS_51,BS_51_2_AC.pickle,3,0.5982905982905987,Inconclusive
710,BS_51,BS_51_2_AC.pickle,7,0.5494505494505496,Inconclusive
711,BS_51,BS_51_2_AC.pickle,12,1.233211233211233,Inconclusive
712,BS_56,BS_56_1_AC.pickle,0,0.2197802197802197,Inconclusive
713,BS_56,BS_56_1_AC.pickle,3,3.1868131868131866,CR (enhanced)
714,BS_56,BS_56_1_AC.pickle,10,0.5494505494505497,Inconclusive
715,BS_56,BS_56_1_AC.pickle,11,0.0900900900900901,Inconclusive
