,animal,session,cluster ID,phase,condition,FR modulation,Choice modulation
290,BS_41,BS_41_7_AC.pickle,0,post late,behaving,2.011494252873561,1.9118692253020606
291,BS_41,BS_41_7_AC.pickle,24,post late,behaving,5.755919854280489,0.5022831050228315
292,BS_41,BS_41_7_AC.pickle,36,post late,behaving,5.101906640368181,1.1922753988245167
293,BS_41,BS_41_7_AC.pickle,39,post late,behaving,1.0644257703081232,0.227920227920228
294,BS_41,BS_41_7_AC.pickle,50,post late,behaving,1.3308913308913324,1.7011494252873562
295,BS_41,BS_41_7_AC.pickle,54,post late,behaving,3.1724137931034457,0.355366027007818
296,BS_41,BS_41_7_AC.pickle,55,post late,behaving,1.3218390804597726,0.9381663113006394
297,BS_41,BS_41_7_AC.pickle,57,post late,behaving,1.1839080459770113,0.5970149253731343
298,BS_41,BS_41_7_AC.pickle,59,post late,behaving,10.240295748613654,1.2093023255813948
299,BS_41,BS_41_7_AC.pickle,62,post late,behaving,3.238993710691824,2.2857142857142856
300,BS_41,BS_41_7_AC.pickle,63,post late,behaving,1.6781609195402274,1.2082444918265816
301,BS_41,BS_41_7_AC.pickle,64,post late,behaving,3.9080459770115,2.096659559346126
302,BS_41,BS_41_7_AC.pickle,73,post late,behaving,0.6226271829916474,0.22222222222222224
303,BS_41,BS_41_7_AC.pickle,76,post late,behaving,0.39447731755424054,0.05877413937867334
304,BS_41,BS_41_7_AC.pickle,81,post late,behaving,0.5865522174535049,0.3174603174603175
305,BS_41,BS_41_7_AC.pickle,96,post late,behaving,0.9273182957393497,0.308788598574822
306,BS_41,BS_41_8_AC.pickle,13,post late,behaving,3.138173302107734,1.1872146118721463
307,BS_41,BS_41_8_AC.pickle,15,post late,behaving,2.022653721682849,1.6382575757575752
308,BS_41,BS_41_8_AC.pickle,16,post late,behaving,1.4266666666666656,0.18297533810660335
309,BS_41,BS_41_8_AC.pickle,17,post late,behaving,1.6444444444444446,0.5698005698005696
310,BS_41,BS_41_8_AC.pickle,25,post late,behaving,2.512280701754389,0.3241895261845385
311,BS_41,BS_41_8_AC.pickle,40,post late,behaving,2.099999999999997,0.3898635477582848
312,BS_41,BS_41_8_AC.pickle,49,post late,behaving,0.8936550491510256,0.08412197686645624
313,BS_41,BS_41_8_AC.pickle,57,post late,behaving,2.8771929824561395,0.19547325102880625
314,BS_41,BS_41_8_AC.pickle,58,post late,behaving,1.616161616161617,1.64021164021164
315,BS_41,BS_41_8_AC.pickle,59,post late,behaving,6.636225266362248,0.5688888888888882
316,BS_41,BS_41_8_AC.pickle,60,post late,behaving,11.086142322097386,5.48172757475083
317,BS_41,BS_41_8_AC.pickle,61,post late,behaving,10.087719298245611,0.1269841269841269
318,BS_41,BS_41_8_AC.pickle,66,post late,behaving,0.720000000000001,0.5648369132856006
319,BS_41,BS_41_8_AC.pickle,67,post late,behaving,1.5677321156773214,0.47999999999999987
320,BS_41,BS_41_8_AC.pickle,69,post late,behaving,0.9156626506024096,0.01877934272300479
321,BS_41,BS_41_8_AC.pickle,72,post late,behaving,1.6720257234726674,0.7017543859649124
322,BS_41,BS_41_8_AC.pickle,77,post late,behaving,7.253333333333332,0.4693715194908524
323,BS_41,BS_41_8_AC.pickle,79,post late,behaving,24.862155388471184,2.795698924731182
324,BS_41,BS_41_8_AC.pickle,82,post late,behaving,4.712371946414507,4.801477377654663
325,BS_41,BS_41_8_AC.pickle,89,post late,behaving,9.160671462829736,0.2801120448179271
326,BS_41,BS_41_9_AC.pickle,3,post late,behaving,9.467162329615856,2.1591650358773644
327,BS_41,BS_41_9_AC.pickle,23,post late,behaving,1.3821138211382107,0.9454796411318152
328,BS_41,BS_41_9_AC.pickle,24,post late,behaving,2.9457364341085293,0.954328561690525
329,BS_41,BS_41_9_AC.pickle,37,post late,behaving,20.890493381468115,7.400379506641366
330,BS_41,BS_41_9_AC.pickle,70,post late,behaving,1.3166666666666673,0.23391812865497086
331,BS_41,BS_41_9_AC.pickle,75,post late,behaving,0.6666666666666643,0.0639906922629434
332,BS_41,BS_41_9_AC.pickle,78,post late,behaving,0.6333333333333333,0.3256704980842912
333,BS_41,BS_41_9_AC.pickle,80,post late,behaving,25.0333333333333,3.21698662012798
334,BS_41,BS_41_9_AC.pickle,101,post late,behaving,1.4555555555555566,1.0936591041303083
335,BS_41,BS_41_9_AC.pickle,102,post late,behaving,0.9186840471756689,0.6535947712418302
336,BS_41,BS_41_9_AC.pickle,103,post late,behaving,0.3941730934018849,0.22099447513812148
337,BS_41,BS_41_9_AC.pickle,109,post late,behaving,3.5777777777777753,0.21524141942990116
338,BS_41,BS_41_9_AC.pickle,125,post late,behaving,0.49319727891156456,0.05967604433077585
339,BS_42,BS_42_10_AC.pickle,3,post expert,behaving,2.4736048265460027,1.035598705501618
340,BS_42,BS_42_10_AC.pickle,8,post expert,behaving,4.253393665158373,4.660194174757281
341,BS_42,BS_42_10_AC.pickle,10,post expert,behaving,4.645550527903469,8.867313915857604
342,BS_42,BS_42_10_AC.pickle,11,post expert,behaving,1.4781297134238316,0.12944983818770284
343,BS_42,BS_42_10_AC.pickle,17,post expert,behaving,0.6938159879336351,0.48543689320388345
344,BS_42,BS_42_10_AC.pickle,18,post expert,behaving,2.9141716566866256,5.128205128205128
345,BS_42,BS_42_10_AC.pickle,20,post expert,behaving,1.1418047882136282,1.0638297872340423
346,BS_42,BS_42_10_AC.pickle,26,post expert,behaving,15.656108597285073,14.563106796116502
347,BS_42,BS_42_11_AC.pickle,1,post expert,behaving,2.8710462287104637,0.33755274261603396
348,BS_42,BS_42_11_AC.pickle,44,post expert,behaving,41.99513381995131,4.894514767932489
349,BS_42,BS_42_11_AC.pickle,48,post expert,behaving,2.725060827250609,3.1223628691983123
350,BS_42,BS_42_2_AC.pickle,3,post early,behaving,3.813333333333332,3.1663187195546274
351,BS_42,BS_42_2_AC.pickle,5,post early,behaving,4.21256038647343,4.652777777777778
352,BS_42,BS_42_2_AC.pickle,7,post early,behaving,2.131147540983604,2.016806722689075
353,BS_42,BS_42_2_AC.pickle,8,post early,behaving,26.400000000000002,3.5212247738343767
354,BS_42,BS_42_2_AC.pickle,9,post early,behaving,3.727422003284073,3.63479758828596
355,BS_42,BS_42_2_AC.pickle,12,post early,behaving,17.21333333333333,5.560194850382741
356,BS_42,BS_42_2_AC.pickle,14,post early,behaving,50.14666666666665,5.601948503827417
357,BS_42,BS_42_2_AC.pickle,15,post early,behaving,2.0800000000000036,2.261656228253306
358,BS_42,BS_42_2_AC.pickle,16,post early,behaving,65.78666666666653,12.67223382045929
359,BS_42,BS_42_2_AC.pickle,17,post early,behaving,5.573333333333335,0.3201113430758523
360,BS_42,BS_42_2_AC.pickle,18,post early,behaving,0.973333333333333,0.20180932498260246
361,BS_42,BS_42_2_AC.pickle,27,post early,behaving,11.066666666666672,0.6471816283924839
362,BS_42,BS_42_2_AC.pickle,41,post early,behaving,1.9066666666666656,0.36882393876130853
363,BS_42,BS_42_2_AC.pickle,48,post early,behaving,1.630347054075867,0.35532994923857875
364,BS_42,BS_42_2_AC.pickle,54,post early,behaving,16.600000000000005,1.4822546972860124
365,BS_42,BS_42_2_AC.pickle,57,post early,behaving,17.586666666666652,1.6423103688239387
366,BS_42,BS_42_2_AC.pickle,61,post early,behaving,8.893333333333334,7.237299930410579
367,BS_42,BS_42_2_AC.pickle,62,post early,behaving,4.186666666666664,1.3221990257480862
368,BS_42,BS_42_2_AC.pickle,64,post early,behaving,6.693333333333342,1.0925539318023658
369,BS_42,BS_42_2_AC.pickle,68,post early,behaving,104.28000000000006,21.600556715379266
370,BS_42,BS_42_2_AC.pickle,69,post early,behaving,41.93333333333338,12.67919276270007
371,BS_42,BS_42_2_AC.pickle,78,post early,behaving,1.3999999999999992,0.9185803757828812
372,BS_42,BS_42_2_AC.pickle,82,post early,behaving,19.83999999999999,2.616562282533055
373,BS_42,BS_42_2_AC.pickle,84,post early,behaving,16.35756056808688,4.728070175438596
374,BS_42,BS_42_2_AC.pickle,85,post early,behaving,47.17333333333328,7.42519137091162
375,BS_42,BS_42_2_AC.pickle,86,post early,behaving,22.45333333333335,14.356297842727907
376,BS_42,BS_42_2_AC.pickle,89,post early,behaving,2.986666666666662,0.40361864996520536
377,BS_42,BS_42_2_AC.pickle,100,post early,behaving,0.9440813362381991,0.30372057706909633
378,BS_42,BS_42_2_AC.pickle,108,post early,behaving,8.469241773962796,3.3043478260869565
379,BS_42,BS_42_2_AC.pickle,112,post early,behaving,12.63492063492064,6.286701208981001
380,BS_42,BS_42_2_AC.pickle,115,post early,behaving,2.3129251700680267,0.8904109589041096
381,BS_42,BS_42_2_AC.pickle,116,post early,behaving,0.3765227021040976,4.833624052789797e-17
382,BS_42,BS_42_2_AC.pickle,118,post early,behaving,6.250000000000001,2.73972602739726
383,BS_42,BS_42_2_AC.pickle,119,post early,behaving,1.0789980732177264,0.9053497942386832
384,BS_42,BS_42_2_AC.pickle,121,post early,behaving,3.6266666666666616,0.4732080723729991
385,BS_42,BS_42_2_AC.pickle,128,post early,behaving,0.8923884514435696,0.2185792349726775
386,BS_42,BS_42_2_AC.pickle,129,post early,behaving,1.233689205219454,0.6210392902408113
387,BS_42,BS_42_2_AC.pickle,131,post early,behaving,1.3199999999999996,0.5915100904662489
388,BS_42,BS_42_2_AC.pickle,135,post early,behaving,1.5615615615615615,0.6446540880503144
389,BS_42,BS_42_3_AC.pickle,5,post early,behaving,1.6111111111111114,1.258440761203192
390,BS_42,BS_42_3_AC.pickle,12,post early,behaving,130.73333333333332,23.898096992019646
391,BS_42,BS_42_3_AC.pickle,19,post early,behaving,0.7666666666666667,0.08594229588704715
392,BS_42,BS_42_3_AC.pickle,26,post early,behaving,2.0333333333333306,0.04910988336402694
393,BS_42,BS_42_3_AC.pickle,27,post early,behaving,1.9455252918287929,0.9170305676855894
394,BS_42,BS_42_3_AC.pickle,47,post early,behaving,2.103448275862068,0.1529636711281069
395,BS_42,BS_42_3_AC.pickle,48,post early,behaving,1.1743119266055055,0.17076502732240442
396,BS_42,BS_42_3_AC.pickle,49,post early,behaving,1.3381995133819948,0.8825526137135099
397,BS_42,BS_42_3_AC.pickle,51,post early,behaving,4.35555555555556,0.4174340085942299
398,BS_42,BS_42_3_AC.pickle,52,post early,behaving,2.6222222222222227,0.49109883364027
399,BS_42,BS_42_3_AC.pickle,53,post early,behaving,13.3,0.6384284837323506
400,BS_42,BS_42_3_AC.pickle,55,post early,behaving,0.9222222222222223,0.638428483732351
401,BS_42,BS_42_3_AC.pickle,56,post early,behaving,5.7333333333333405,0.687538367096378
402,BS_42,BS_42_3_AC.pickle,58,post early,behaving,1.9444444444444469,0.5217925107427868
403,BS_42,BS_42_3_AC.pickle,61,post early,behaving,12.15555555555555,1.7311233885819517
404,BS_42,BS_42_3_AC.pickle,62,post early,behaving,1.0586552217453506,0.5934959349593495
405,BS_42,BS_42_3_AC.pickle,63,post early,behaving,18.188034188034212,3.4785353535353534
406,BS_42,BS_42_3_AC.pickle,66,post early,behaving,5.1777777777777825,0.7305095150399019
407,BS_42,BS_42_3_AC.pickle,71,post early,behaving,20.27777777777778,4.4383057090239415
408,BS_42,BS_42_3_AC.pickle,73,post early,behaving,8.211111111111105,1.1233885819521177
409,BS_42,BS_42_3_AC.pickle,80,post early,behaving,3.5111111111111133,0.8901166359729894
410,BS_42,BS_42_3_AC.pickle,82,post early,behaving,0.4777777777777782,0.31307550644567217
411,BS_42,BS_42_3_AC.pickle,92,post early,behaving,4.523809523809525,0.48
412,BS_42,BS_42_3_AC.pickle,96,post early,behaving,14.34878587196468,0.8205128205128204
413,BS_42,BS_42_3_AC.pickle,97,post early,behaving,2.7030812324929983,1.1587301587301586
414,BS_42,BS_42_3_AC.pickle,99,post early,behaving,1.3589128697042363,0.39704524469067415
415,BS_42,BS_42_3_AC.pickle,101,post early,behaving,0.8659793814432997,0.44289044289044305
416,BS_42,BS_42_3_AC.pickle,102,post early,behaving,1.9666666666666681,0.024554941682013626
417,BS_42,BS_42_3_AC.pickle,105,post early,behaving,4.008438818565397,2.2683706070287535
418,BS_42,BS_42_3_AC.pickle,107,post early,behaving,50.97777777777771,7.636586863106201
419,BS_42,BS_42_4_AC.pickle,0,post early,behaving,1.997896950578338,1.2442396313364057
420,BS_42,BS_42_4_AC.pickle,1,post early,behaving,2.6182965299684597,2.5499231950844856
421,BS_42,BS_42_4_AC.pickle,7,post early,behaving,3.4174553101997858,3.6098310291858677
422,BS_42,BS_42_4_AC.pickle,12,post early,behaving,0.8480565371024732,0.9420289855072465
423,BS_42,BS_42_4_AC.pickle,13,post early,behaving,2.1766561514195595,2.1582181259600617
424,BS_42,BS_42_4_AC.pickle,16,post early,behaving,5.215562565720304,3.0414746543778803
425,BS_42,BS_42_4_AC.pickle,18,post early,behaving,6.572029442691902,1.989247311827957
426,BS_42,BS_42_4_AC.pickle,26,post early,behaving,25.541535226077862,7.373271889400921
427,BS_42,BS_42_4_AC.pickle,29,post early,behaving,0.6191265892758429,0.23986765922249786
428,BS_42,BS_42_4_AC.pickle,36,post early,behaving,3.3274544385655545,3.2697547683923704
429,BS_42,BS_42_4_AC.pickle,38,post early,behaving,1.8822292323869556,1.781874039938556
430,BS_42,BS_42_4_AC.pickle,40,post early,behaving,42.947845804988646,11.75257731958763
431,BS_42,BS_42_4_AC.pickle,41,post early,behaving,38.7802313354363,12.972350230414747
432,BS_42,BS_42_4_AC.pickle,42,post early,behaving,31.629863301787566,5.760368663594469
433,BS_42,BS_42_4_AC.pickle,45,post early,behaving,18.17225509533202,1.682847896440129
434,BS_42,BS_42_4_AC.pickle,46,post early,behaving,1.2855517633674642,0.12953367875647656
435,BS_42,BS_42_4_AC.pickle,47,post early,behaving,2.538552787663106,0.33976124885215786
436,BS_42,BS_42_4_AC.pickle,48,post early,behaving,7.920110192837468,2.685185185185185
437,BS_42,BS_42_4_AC.pickle,50,post early,behaving,9.481981981981987,1.0799319727891155
438,BS_42,BS_42_4_AC.pickle,51,post early,behaving,11.125131440588826,4.170506912442396
439,BS_42,BS_42_4_AC.pickle,52,post early,behaving,0.8441558441558441,0.10416666666666659
440,BS_42,BS_42_4_AC.pickle,57,post early,behaving,0.5662100456621005,0.23941068139963173
441,BS_42,BS_42_4_AC.pickle,58,post early,behaving,3.880126182965297,0.6605222734254992
442,BS_42,BS_42_4_AC.pickle,61,post early,behaving,8.874868559411139,0.4301075268817203
443,BS_42,BS_42_4_AC.pickle,62,post early,behaving,1.3669821240799138,0.10752688172043015
444,BS_42,BS_42_4_AC.pickle,63,post early,behaving,0.4463040446304044,0.13333333333333333
445,BS_42,BS_42_4_AC.pickle,65,post early,behaving,2.660882140274765,1.2907268170426063
446,BS_42,BS_42_4_AC.pickle,66,post early,behaving,4.97801231310466,0.9264565425023875
447,BS_42,BS_42_4_AC.pickle,68,post early,behaving,21.661409043112503,8.19304152637486
448,BS_42,BS_42_4_AC.pickle,69,post early,behaving,16.29629629629629,4.067599067599066
449,BS_42,BS_42_5_AC.pickle,0,post early,behaving,2.292993630573249,1.2441314553990612
450,BS_42,BS_42_5_AC.pickle,1,post early,behaving,16.133333333333333,5.533333333333333
451,BS_42,BS_42_5_AC.pickle,3,post early,behaving,0.5200000000000011,0.28888888888888864
452,BS_42,BS_42_5_AC.pickle,5,post early,behaving,0.8532176428054968,1.2570965125709652
453,BS_42,BS_42_5_AC.pickle,11,post early,behaving,1.988950276243093,0.9583333333333333
454,BS_42,BS_42_5_AC.pickle,13,post early,behaving,3.173333333333333,0.24444444444444433
455,BS_42,BS_42_5_AC.pickle,20,post early,behaving,1.2533333333333334,0.43703703703703684
456,BS_42,BS_42_5_AC.pickle,23,post early,behaving,0.6133333333333334,0.4222222222222223
457,BS_42,BS_42_5_AC.pickle,24,post early,behaving,0.639999999999999,0.25185185185185166
458,BS_42,BS_42_5_AC.pickle,33,post early,behaving,23.386666666666667,2.4370370370370367
459,BS_42,BS_42_5_AC.pickle,38,post early,behaving,3.960000000000004,2.6222222222222227
460,BS_42,BS_42_5_AC.pickle,39,post early,behaving,2.9395218002812933,1.0141509433962264
461,BS_42,BS_42_5_AC.pickle,41,post early,behaving,2.655367231638418,0.18348623853210994
462,BS_42,BS_42_6_AC.pickle,0,post late,behaving,0.9263477600607436,2.1529745042492916
463,BS_42,BS_42_6_AC.pickle,7,post late,behaving,3.975757575757578,5.6239316239316235
464,BS_42,BS_42_6_AC.pickle,8,post late,behaving,6.069651741293537,6.845637583892618
465,BS_42,BS_42_6_AC.pickle,9,post late,behaving,0.9794628751974719,0.8759124087591242
466,BS_42,BS_42_6_AC.pickle,18,post late,behaving,4.0,0.021231422505307643
467,BS_42,BS_42_6_AC.pickle,21,post late,behaving,7.207977207977202,0.4592592592592595
468,BS_42,BS_42_6_AC.pickle,22,post late,behaving,7.677777777777777,9.328114807566863
469,BS_42,BS_42_6_AC.pickle,26,post late,behaving,13.411111111111072,16.797129810828437
470,BS_42,BS_42_6_AC.pickle,36,post late,behaving,1.3502109704641365,1.0163652024117142
471,BS_42,BS_42_6_AC.pickle,47,post late,behaving,3.92452830188679,4.444444444444445
472,BS_42,BS_42_6_AC.pickle,48,post late,behaving,6.8777777777777915,7.729941291585127
473,BS_42,BS_42_6_AC.pickle,49,post late,behaving,5.702527924750152,5.146443514644351
474,BS_42,BS_42_6_AC.pickle,51,post late,behaving,26.352324819908343,30.269841269841272
475,BS_42,BS_42_6_AC.pickle,52,post late,behaving,0.7524059492563433,0.7699275362318838
476,BS_42,BS_42_6_AC.pickle,62,post late,behaving,1.9999999999999996,2.3418134377038484
477,BS_42,BS_42_6_AC.pickle,65,post late,behaving,2.5860023724792405,3.345543345543345
478,BS_42,BS_42_6_AC.pickle,66,post late,behaving,5.076923076923073,4.351851851851851
479,BS_42,BS_42_6_AC.pickle,67,post late,behaving,0.36697247706422026,0.5149051490514905
480,BS_42,BS_42_6_AC.pickle,68,post late,behaving,3.259259259259259,2.846003898635477
481,BS_42,BS_42_6_AC.pickle,70,post late,behaving,2.925170068027214,1.993006993006993
482,BS_42,BS_42_6_AC.pickle,72,post late,behaving,1.5342465753424661,0.9442870632672333
483,BS_42,BS_42_6_AC.pickle,73,post late,behaving,0.7333333333333333,0.25440313111545976
484,BS_42,BS_42_6_AC.pickle,76,post late,behaving,0.26402640264026406,0.7482993197278911
485,BS_42,BS_42_6_AC.pickle,79,post late,behaving,1.275362318840581,1.4030384271671132
486,BS_42,BS_42_6_AC.pickle,80,post late,behaving,0.2842377260981912,1.339421613394216
487,BS_42,BS_42_6_AC.pickle,86,post late,behaving,4.96706192358367,7.434052757793765
488,BS_42,BS_42_7_AC.pickle,0,post late,behaving,0.366666666666666,0.18581081081081086
489,BS_42,BS_42_7_AC.pickle,1,post late,behaving,1.2387387387387372,0.9297052154195009
490,BS_42,BS_42_7_AC.pickle,23,post late,behaving,12.933333333333316,9.397522522522522
491,BS_42,BS_42_7_AC.pickle,24,post late,behaving,0.5555555555555555,0.4448198198198199
492,BS_42,BS_42_7_AC.pickle,25,post late,behaving,3.076923076923086,0.2912019826517966
493,BS_42,BS_42_7_AC.pickle,26,post late,behaving,0.7555555555555565,0.2533783783783784
494,BS_42,BS_42_7_AC.pickle,33,post late,behaving,6.143410852713168,1.8496538081107812
495,BS_42,BS_42_7_AC.pickle,35,post late,behaving,3.4888888888888885,1.4358108108108105
496,BS_42,BS_42_7_AC.pickle,42,post late,behaving,5.966666666666689,3.6655405405405403
497,BS_42,BS_42_7_AC.pickle,45,post late,behaving,0.4066543438077632,0.03710575139146571
498,BS_42,BS_42_7_AC.pickle,46,post late,behaving,0.9000000000000008,0.5180180180180181
499,BS_42,BS_42_7_AC.pickle,47,post late,behaving,4.544444444444451,2.4436936936936933
500,BS_42,BS_42_7_AC.pickle,49,post late,behaving,0.8937198067632863,0.53921568627451
501,BS_42,BS_42_7_AC.pickle,50,post late,behaving,0.8350730688935278,0.021186440677966056
502,BS_42,BS_42_7_AC.pickle,52,post late,behaving,1.9835680751173703,1.5773809523809526
503,BS_42,BS_42_7_AC.pickle,53,post late,behaving,0.5000000000000002,0.03941441441441448
504,BS_42,BS_42_7_AC.pickle,58,post late,behaving,1.0555555555555551,0.4673423423423427
505,BS_42,BS_42_7_AC.pickle,64,post late,behaving,0.7333333333333332,0.44481981981982
506,BS_42,BS_42_7_AC.pickle,65,post late,behaving,1.4000000000000012,0.2646396396396392
507,BS_42,BS_42_7_AC.pickle,66,post late,behaving,0.8333333333333334,0.349099099099099
508,BS_42,BS_42_7_AC.pickle,69,post late,behaving,1.1999999999999995,0.8207705192629816
509,BS_42,BS_42_7_AC.pickle,71,post late,behaving,2.2098765432098806,1.5288220551378449
510,BS_42,BS_42_7_AC.pickle,72,post late,behaving,3.3999999999999977,1.6047297297297294
511,BS_42,BS_42_7_AC.pickle,73,post late,behaving,0.6790123456790125,0.34267912772585657
512,BS_42,BS_42_7_AC.pickle,84,post late,behaving,0.8444444444444444,0.04504504504504493
513,BS_42,BS_42_7_AC.pickle,89,post late,behaving,1.2345679012345678,1.0077519379844961
514,BS_42,BS_42_7_AC.pickle,93,post late,behaving,3.9080459770114935,1.6324535679374388
515,BS_42,BS_42_7_AC.pickle,100,post late,behaving,32.87449392712553,10.780719619823492
516,BS_42,BS_42_7_AC.pickle,117,post late,behaving,0.3589743589743591,0.3603603603603604
517,BS_42,BS_42_7_AC.pickle,119,post late,behaving,0.7888888888888897,0.14639639639639626
518,BS_42,BS_42_7_AC.pickle,124,post late,behaving,14.862385321100914,4.917695473251029
519,BS_42,BS_42_8_AC.pickle,13,post expert,behaving,5.114942528735632,0.43956043956043955
520,BS_42,BS_42_8_AC.pickle,14,post expert,behaving,3.9924670433145044,6.935483870967743
521,BS_42,BS_42_9_AC.pickle,9,post expert,behaving,0.5352798053527981,0.10416666666666674
522,BS_42,BS_42_9_AC.pickle,32,post expert,behaving,3.1630170316301696,5.052083333333333
523,BS_49,BS_49_10_AC.pickle,12,pre late,behaving,1.0840108401084012,0.2832244008714597
524,BS_49,BS_49_12_AC.pickle,6,pre expert,behaving,1.2121212121212117,0.7196969696969698
525,BS_49,BS_49_12_AC.pickle,10,pre expert,behaving,10.3030303030303,9.962121212121211
526,BS_49,BS_49_12_AC.pickle,13,pre expert,behaving,4.646464646464645,4.545454545454546
527,BS_49,BS_49_12_AC.pickle,22,pre expert,behaving,3.3131313131313127,3.3333333333333326
528,BS_49,BS_49_12_AC.pickle,39,pre expert,behaving,3.7575757575757582,0.11363636363636408
529,BS_49,BS_49_12_AC.pickle,49,pre expert,behaving,0.6464646464646466,0.22727272727272727
530,BS_49,BS_49_14_AC.pickle,12,post late,behaving,1.2318840579710149,1.4882772680937821
531,BS_49,BS_49_14_AC.pickle,16,post late,behaving,0.7246376811594224,0.18348623853211027
532,BS_49,BS_49_16_AC.pickle,7,post expert,behaving,4.371584699453552,4.313725490196078
533,BS_49,BS_49_16_AC.pickle,10,post expert,behaving,4.4808743169398895,2.549019607843139
534,BS_49,BS_49_16_AC.pickle,17,post expert,behaving,9.508196721311482,0.3921568627451021
535,BS_49,BS_49_1_AC.pickle,0,pre early,behaving,0.8672086720867209,1.0947712418300655
536,BS_49,BS_49_1_AC.pickle,4,pre early,behaving,3.3965672990063256,2.7287581699346397
537,BS_49,BS_49_1_AC.pickle,6,pre early,behaving,23.1616982836495,6.160130718954247
538,BS_49,BS_49_1_AC.pickle,8,pre early,behaving,1.5537488708220426,0.5392156862745097
539,BS_49,BS_49_1_AC.pickle,10,pre early,behaving,6.919602529358627,0.3267973856209157
540,BS_49,BS_49_1_AC.pickle,11,pre early,behaving,2.890695573622398,2.72875816993464
541,BS_49,BS_49_1_AC.pickle,15,pre early,behaving,0.6504065040650405,0.3104575163398692
542,BS_49,BS_49_1_AC.pickle,23,pre early,behaving,6.39566395663957,1.2091503267973855
543,BS_49,BS_49_1_AC.pickle,24,pre early,behaving,10.514905149051494,2.8267973856209143
544,BS_49,BS_49_1_AC.pickle,29,pre early,behaving,1.8809523809523805,2.567901234567901
545,BS_49,BS_49_1_AC.pickle,33,pre early,behaving,0.5420054200542004,0.1797385620915032
546,BS_49,BS_49_1_AC.pickle,34,pre early,behaving,1.6440831074977424,1.895424836601307
547,BS_49,BS_49_1_AC.pickle,37,pre early,behaving,0.996884735202492,0.2642276422764229
548,BS_49,BS_49_1_AC.pickle,46,pre early,behaving,3.5772357723577217,0.45751633986928125
549,BS_49,BS_49_1_AC.pickle,48,pre early,behaving,1.102077687443541,0.40849673202614356
550,BS_49,BS_49_1_AC.pickle,49,pre early,behaving,1.3188798554652204,1.3932210505100003e-16
551,BS_49,BS_49_1_AC.pickle,58,pre early,behaving,2.0596205962059693,0.13071895424836577
552,BS_49,BS_49_1_AC.pickle,66,pre early,behaving,3.1255645889792247,1.6830065359477124
553,BS_49,BS_49_1_AC.pickle,69,pre early,behaving,1.9331526648599808,0.8823529411764703
554,BS_49,BS_49_1_AC.pickle,71,pre early,behaving,1.0117434507678411,0.06535947712418316
555,BS_49,BS_49_1_AC.pickle,73,pre early,behaving,0.8491418247515814,0.09803921568627465
556,BS_49,BS_49_1_AC.pickle,74,pre early,behaving,3.595302619692863,0.49019607843137275
557,BS_49,BS_49_1_AC.pickle,80,pre early,behaving,1.2285456187895218,0.3921568627450979
558,BS_49,BS_49_1_AC.pickle,81,pre early,behaving,0.8130081300812999,0.09803921568627458
559,BS_49,BS_49_1_AC.pickle,82,pre early,behaving,4.6251129177958425,2.9248366013071894
560,BS_49,BS_49_1_AC.pickle,83,pre early,behaving,0.5500550055005501,0.1388888888888888
561,BS_49,BS_49_1_AC.pickle,94,pre early,behaving,0.3750000000000003,0.13675213675213682
562,BS_49,BS_49_1_AC.pickle,96,pre early,behaving,8.148148148148158,4.5588235294117645
563,BS_49,BS_49_1_AC.pickle,97,pre early,behaving,1.4453477868112015,0.19607843137254896
564,BS_49,BS_49_1_AC.pickle,105,pre early,behaving,1.2748171368861032,0.8034188034188032
565,BS_49,BS_49_1_AC.pickle,108,pre early,behaving,2.2764227642276462,3.039215686274509
566,BS_49,BS_49_1_AC.pickle,111,pre early,behaving,1.2285456187895205,0.522875816993464
567,BS_49,BS_49_1_AC.pickle,112,pre early,behaving,2.2944896115627853,1.176470588235294
568,BS_49,BS_49_1_AC.pickle,113,pre early,behaving,1.6260162601626023,1.2908496732026142
569,BS_49,BS_49_1_AC.pickle,118,pre early,behaving,1.9152854511970507,0.7843137254901962
570,BS_49,BS_49_1_AC.pickle,124,pre early,behaving,4.433497536945816,0.10683760683760646
571,BS_49,BS_49_1_AC.pickle,129,pre early,behaving,12.195121951219514,1.0620915032679734
572,BS_49,BS_49_1_AC.pickle,132,pre early,behaving,2.6738934056007264,0.19607843137254902
573,BS_49,BS_49_1_AC.pickle,133,pre early,behaving,0.28906955736224027,0.21241830065359482
574,BS_49,BS_49_1_AC.pickle,135,pre early,behaving,4.724061810154522,0.40860215053763466
575,BS_49,BS_49_1_AC.pickle,143,pre early,behaving,11.074977416440833,2.4836601307189543
576,BS_49,BS_49_1_AC.pickle,146,pre early,behaving,1.3730803974706407,0.32679738562091465
577,BS_49,BS_49_1_AC.pickle,150,pre early,behaving,1.7886178861788622,0.4901960784313724
578,BS_49,BS_49_1_AC.pickle,152,pre early,behaving,0.9936766034326998,1.1437908496732028
579,BS_49,BS_49_1_AC.pickle,155,pre early,behaving,1.2672176308539942,1.239316239316239
580,BS_49,BS_49_1_AC.pickle,157,pre early,behaving,0.5058717253839211,0.6045751633986929
581,BS_49,BS_49_1_AC.pickle,161,pre early,behaving,1.7705510388437231,0.7189542483660128
582,BS_49,BS_49_1_AC.pickle,162,pre early,behaving,2.603550295857989,0.4022988505747123
583,BS_49,BS_49_1_AC.pickle,169,pre early,behaving,1.318879855465221,0.3267973856209153
