,animal,session,cluster ID,learning phase,FR modulation,Choice modulation
316,BS_41,BS_41_8_AC.pickle,60,post late,11.086142322097386,4.9625468164794
317,BS_41,BS_41_8_AC.pickle,61,post late,10.087719298245611,0.04385964912280689
318,BS_41,BS_41_8_AC.pickle,66,post late,0.720000000000001,0.4999999999999999
319,BS_41,BS_41_8_AC.pickle,67,post late,1.5677321156773214,0.5859969558599695
320,BS_41,BS_41_8_AC.pickle,69,post late,0.9156626506024096,0.16867469879518085
321,BS_41,BS_41_8_AC.pickle,72,post late,1.6720257234726674,0.4501607717041802
322,BS_41,BS_41_8_AC.pickle,77,post late,7.253333333333332,0.6266666666666674
323,BS_41,BS_41_8_AC.pickle,79,post late,24.862155388471184,2.2055137844611523
324,BS_41,BS_41_8_AC.pickle,82,post late,4.712371946414507,4.003152088258471
325,BS_41,BS_41_8_AC.pickle,89,post late,9.160671462829736,0.23980815347721818
326,BS_41,BS_41_9_AC.pickle,3,post late,9.467162329615856,2.0508054522924413
327,BS_41,BS_41_9_AC.pickle,23,post late,1.3821138211382107,0.9552845528455286
328,BS_41,BS_41_9_AC.pickle,24,post late,2.9457364341085293,0.9496124031007754
329,BS_41,BS_41_9_AC.pickle,37,post late,20.890493381468115,7.298435619735258
330,BS_41,BS_41_9_AC.pickle,70,post late,1.3166666666666673,0.23333333333333342
331,BS_41,BS_41_9_AC.pickle,75,post late,0.6666666666666643,0.03333333333333338
332,BS_41,BS_41_9_AC.pickle,78,post late,0.6333333333333333,0.2833333333333334
333,BS_41,BS_41_9_AC.pickle,80,post late,25.0333333333333,3.0333333333333323
334,BS_41,BS_41_9_AC.pickle,101,post late,1.4555555555555566,1.172222222222222
335,BS_41,BS_41_9_AC.pickle,102,post late,0.9186840471756689,0.6393544382371199
336,BS_41,BS_41_9_AC.pickle,103,post late,0.3941730934018849,0.09425878320479862
337,BS_41,BS_41_9_AC.pickle,109,post late,3.5777777777777753,0.22222222222222232
338,BS_41,BS_41_9_AC.pickle,125,post late,0.49319727891156456,0.05952380952380958
339,BS_42,BS_42_10_AC.pickle,3,post expert,2.4736048265460027,1.9758672699849167
340,BS_42,BS_42_10_AC.pickle,8,post expert,4.253393665158373,2.8959276018099547
341,BS_42,BS_42_10_AC.pickle,10,post expert,4.645550527903469,4.283559577677225
342,BS_42,BS_42_10_AC.pickle,11,post expert,1.4781297134238316,0.39215686274509776
343,BS_42,BS_42_10_AC.pickle,17,post expert,0.6938159879336351,0.10558069381598778
344,BS_42,BS_42_10_AC.pickle,18,post expert,2.9141716566866256,2.914171656686626
345,BS_42,BS_42_10_AC.pickle,20,post expert,1.1418047882136282,0.5893186003683242
346,BS_42,BS_42_10_AC.pickle,26,post expert,15.656108597285073,8.371040723981901
347,BS_42,BS_42_11_AC.pickle,1,post expert,2.8710462287104637,0.04866180048661781
348,BS_42,BS_42_11_AC.pickle,44,post expert,41.99513381995131,4.330900243309002
349,BS_42,BS_42_11_AC.pickle,48,post expert,2.725060827250609,2.6520681265206814
350,BS_42,BS_42_2_AC.pickle,3,post early,3.813333333333332,3.0533333333333337
351,BS_42,BS_42_2_AC.pickle,5,post early,4.21256038647343,4.473429951690821
352,BS_42,BS_42_2_AC.pickle,7,post early,2.131147540983604,2.049180327868852
353,BS_42,BS_42_2_AC.pickle,8,post early,26.400000000000002,3.24
354,BS_42,BS_42_2_AC.pickle,9,post early,3.727422003284073,3.6288998357963878
355,BS_42,BS_42_2_AC.pickle,12,post early,17.21333333333333,5.313333333333332
356,BS_42,BS_42_2_AC.pickle,14,post early,50.14666666666665,5.326666666666666
357,BS_42,BS_42_2_AC.pickle,15,post early,2.0800000000000036,1.8800000000000006
358,BS_42,BS_42_2_AC.pickle,16,post early,65.78666666666653,12.146666666666667
359,BS_42,BS_42_2_AC.pickle,17,post early,5.573333333333335,0.2733333333333332
360,BS_42,BS_42_2_AC.pickle,18,post early,0.973333333333333,0.2133333333333331
361,BS_42,BS_42_2_AC.pickle,27,post early,11.066666666666672,0.5066666666666663
362,BS_42,BS_42_2_AC.pickle,41,post early,1.9066666666666656,0.3666666666666669
363,BS_42,BS_42_2_AC.pickle,48,post early,1.630347054075867,0.016142050040354947
364,BS_42,BS_42_2_AC.pickle,54,post early,16.600000000000005,1.5799999999999998
365,BS_42,BS_42_2_AC.pickle,57,post early,17.586666666666652,1.6866666666666665
366,BS_42,BS_42_2_AC.pickle,61,post early,8.893333333333334,6.633333333333333
367,BS_42,BS_42_2_AC.pickle,62,post early,4.186666666666664,1.2466666666666666
368,BS_42,BS_42_2_AC.pickle,64,post early,6.693333333333342,1.053333333333333
369,BS_42,BS_42_2_AC.pickle,68,post early,104.28000000000006,21.08
370,BS_42,BS_42_2_AC.pickle,69,post early,41.93333333333338,12.553333333333333
371,BS_42,BS_42_2_AC.pickle,78,post early,1.3999999999999992,0.9400000000000002
372,BS_42,BS_42_2_AC.pickle,82,post early,19.83999999999999,2.6999999999999997
373,BS_42,BS_42_2_AC.pickle,84,post early,16.35756056808688,4.628237259816207
374,BS_42,BS_42_2_AC.pickle,85,post early,47.17333333333328,7.473333333333332
375,BS_42,BS_42_2_AC.pickle,86,post early,22.45333333333335,13.473333333333333
376,BS_42,BS_42_2_AC.pickle,89,post early,2.986666666666662,0.4533333333333335
377,BS_42,BS_42_2_AC.pickle,100,post early,0.9440813362381991,0.23238925199709498
378,BS_42,BS_42_2_AC.pickle,108,post early,8.469241773962796,3.2331902718168815
379,BS_42,BS_42_2_AC.pickle,112,post early,12.63492063492064,5.825396825396825
380,BS_42,BS_42_2_AC.pickle,115,post early,2.3129251700680267,0.8843537414965986
381,BS_42,BS_42_2_AC.pickle,116,post early,0.3765227021040976,0.044296788482835046
382,BS_42,BS_42_2_AC.pickle,118,post early,6.250000000000001,2.5781249999999996
383,BS_42,BS_42_2_AC.pickle,119,post early,1.0789980732177264,0.8477842003853565
384,BS_42,BS_42_2_AC.pickle,121,post early,3.6266666666666616,0.3266666666666664
385,BS_42,BS_42_2_AC.pickle,128,post early,0.8923884514435696,0.28871391076115477
386,BS_42,BS_42_2_AC.pickle,129,post early,1.233689205219454,0.6880189798339266
387,BS_42,BS_42_2_AC.pickle,131,post early,1.3199999999999996,0.5199999999999999
388,BS_42,BS_42_2_AC.pickle,135,post early,1.5615615615615615,0.5255255255255254
389,BS_42,BS_42_3_AC.pickle,5,post early,1.6111111111111114,1.1444444444444444
390,BS_42,BS_42_3_AC.pickle,12,post early,130.73333333333332,25.4
391,BS_42,BS_42_3_AC.pickle,19,post early,0.7666666666666667,1.1842378929335003e-16
392,BS_42,BS_42_3_AC.pickle,26,post early,2.0333333333333306,0.3000000000000002
393,BS_42,BS_42_3_AC.pickle,27,post early,1.9455252918287929,0.7198443579766535
394,BS_42,BS_42_3_AC.pickle,47,post early,2.103448275862068,9.800589458760002e-17
395,BS_42,BS_42_3_AC.pickle,48,post early,1.1743119266055055,0.6605504587155965
396,BS_42,BS_42_3_AC.pickle,49,post early,1.3381995133819948,0.8090024330900244
397,BS_42,BS_42_3_AC.pickle,51,post early,4.35555555555556,0.6388888888888893
398,BS_42,BS_42_3_AC.pickle,52,post early,2.6222222222222227,0.6555555555555554
399,BS_42,BS_42_3_AC.pickle,53,post early,13.3,0.5666666666666662
400,BS_42,BS_42_3_AC.pickle,55,post early,0.9222222222222223,0.5055555555555553
401,BS_42,BS_42_3_AC.pickle,56,post early,5.7333333333333405,0.6166666666666665
402,BS_42,BS_42_3_AC.pickle,58,post early,1.9444444444444469,0.672222222222222
403,BS_42,BS_42_3_AC.pickle,61,post early,12.15555555555555,1.705555555555555
404,BS_42,BS_42_3_AC.pickle,62,post early,1.0586552217453506,0.45779685264663794
405,BS_42,BS_42_3_AC.pickle,63,post early,18.188034188034212,3.1965811965811968
406,BS_42,BS_42_3_AC.pickle,66,post early,5.1777777777777825,0.5388888888888891
407,BS_42,BS_42_3_AC.pickle,71,post early,20.27777777777778,4.294444444444444
408,BS_42,BS_42_3_AC.pickle,73,post early,8.211111111111105,1.1611111111111108
409,BS_42,BS_42_3_AC.pickle,80,post early,3.5111111111111133,0.8111111111111109
410,BS_42,BS_42_3_AC.pickle,82,post early,0.4777777777777782,0.3111111111111111
411,BS_42,BS_42_3_AC.pickle,92,post early,4.523809523809525,0.47619047619047616
412,BS_42,BS_42_3_AC.pickle,96,post early,14.34878587196468,1.4348785871964682
413,BS_42,BS_42_3_AC.pickle,97,post early,2.7030812324929983,1.4635854341736694
414,BS_42,BS_42_3_AC.pickle,99,post early,1.3589128697042363,0.8553157474020783
415,BS_42,BS_42_3_AC.pickle,101,post early,0.8659793814432997,0.4329896907216496
416,BS_42,BS_42_3_AC.pickle,102,post early,1.9666666666666681,0.06666666666666686
417,BS_42,BS_42_3_AC.pickle,105,post early,4.008438818565397,2.236286919831223
418,BS_42,BS_42_3_AC.pickle,107,post early,50.97777777777771,7.6611111111111105
419,BS_42,BS_42_4_AC.pickle,0,post early,1.997896950578338,1.5720294426919035
420,BS_42,BS_42_4_AC.pickle,1,post early,2.6182965299684597,2.018927444794953
421,BS_42,BS_42_4_AC.pickle,7,post early,3.4174553101997858,2.8654048370136698
422,BS_42,BS_42_4_AC.pickle,12,post early,0.8480565371024732,0.6713780918727916
423,BS_42,BS_42_4_AC.pickle,13,post early,2.1766561514195595,1.750788643533123
424,BS_42,BS_42_4_AC.pickle,16,post early,5.215562565720304,3.4490010515247107
425,BS_42,BS_42_4_AC.pickle,18,post early,6.572029442691902,1.9190325972660351
426,BS_42,BS_42_4_AC.pickle,26,post early,25.541535226077862,6.787592008412197
427,BS_42,BS_42_4_AC.pickle,29,post early,0.6191265892758429,0.27086788280818125
428,BS_42,BS_42_4_AC.pickle,36,post early,3.3274544385655545,3.0099941211052323
429,BS_42,BS_42_4_AC.pickle,38,post early,1.8822292323869556,0.525762355415352
430,BS_42,BS_42_4_AC.pickle,40,post early,42.947845804988646,7.658730158730156
431,BS_42,BS_42_4_AC.pickle,41,post early,38.7802313354363,10.278654048370138
432,BS_42,BS_42_4_AC.pickle,42,post early,31.629863301787566,5.446898002103049
433,BS_42,BS_42_4_AC.pickle,45,post early,18.17225509533202,1.8014464168310318
434,BS_42,BS_42_4_AC.pickle,46,post early,1.2855517633674642,0.1934015927189988
435,BS_42,BS_42_4_AC.pickle,47,post early,2.538552787663106,0.24317912218268084
436,BS_42,BS_42_4_AC.pickle,48,post early,7.920110192837468,2.568870523415977
437,BS_42,BS_42_4_AC.pickle,50,post early,9.481981981981987,0.8333333333333333
438,BS_42,BS_42_4_AC.pickle,51,post early,11.125131440588826,3.5226077812828596
439,BS_42,BS_42_4_AC.pickle,52,post early,0.8441558441558441,0.32467532467532484
440,BS_42,BS_42_4_AC.pickle,57,post early,0.5662100456621005,0.09132420091324193
441,BS_42,BS_42_4_AC.pickle,58,post early,3.880126182965297,1.1829652996845426
442,BS_42,BS_42_4_AC.pickle,61,post early,8.874868559411139,0.06834910620399594
443,BS_42,BS_42_4_AC.pickle,62,post early,1.3669821240799138,0.5099894847528915
444,BS_42,BS_42_4_AC.pickle,63,post early,0.4463040446304044,0.06973500697350066
445,BS_42,BS_42_4_AC.pickle,65,post early,2.660882140274765,1.5545914678235717
446,BS_42,BS_42_4_AC.pickle,66,post early,4.97801231310466,0.8355321020228671
447,BS_42,BS_42_4_AC.pickle,68,post early,21.661409043112503,8.065194532071503
448,BS_42,BS_42_4_AC.pickle,69,post early,16.29629629629629,4.106753812636165
449,BS_42,BS_42_5_AC.pickle,0,post early,2.292993630573249,1.146496815286624
450,BS_42,BS_42_5_AC.pickle,1,post early,16.133333333333333,5.713333333333333
451,BS_42,BS_42_5_AC.pickle,3,post early,0.5200000000000011,0.23999999999999974
452,BS_42,BS_42_5_AC.pickle,5,post early,0.8532176428054968,0.9616775126536515
453,BS_42,BS_42_5_AC.pickle,11,post early,1.988950276243093,1.022099447513812
454,BS_42,BS_42_5_AC.pickle,13,post early,3.173333333333333,0.2733333333333332
455,BS_42,BS_42_5_AC.pickle,20,post early,1.2533333333333334,0.5133333333333332
456,BS_42,BS_42_5_AC.pickle,23,post early,0.6133333333333334,0.35333333333333344
457,BS_42,BS_42_5_AC.pickle,24,post early,0.639999999999999,0.039999999999999813
458,BS_42,BS_42_5_AC.pickle,33,post early,23.386666666666667,2.0266666666666664
459,BS_42,BS_42_5_AC.pickle,38,post early,3.960000000000004,2.5200000000000005
460,BS_42,BS_42_5_AC.pickle,39,post early,2.9395218002812933,0.9774964838255977
461,BS_42,BS_42_5_AC.pickle,41,post early,2.655367231638418,0.11299435028248575
462,BS_42,BS_42_6_AC.pickle,0,post late,0.9263477600607436,1.8375094912680334
463,BS_42,BS_42_6_AC.pickle,7,post late,3.975757575757578,4.266666666666667
464,BS_42,BS_42_6_AC.pickle,8,post late,6.069651741293537,6.162935323383084
465,BS_42,BS_42_6_AC.pickle,9,post late,0.9794628751974719,0.410742496050553
466,BS_42,BS_42_6_AC.pickle,18,post late,4.0,8.612639221334548e-17
467,BS_42,BS_42_6_AC.pickle,21,post late,7.207977207977202,0.4415954415954419
468,BS_42,BS_42_6_AC.pickle,22,post late,7.677777777777777,8.477777777777776
469,BS_42,BS_42_6_AC.pickle,26,post late,13.411111111111072,14.46111111111111
470,BS_42,BS_42_6_AC.pickle,36,post late,1.3502109704641365,1.2869198312236287
471,BS_42,BS_42_6_AC.pickle,47,post late,3.92452830188679,3.981132075471698
472,BS_42,BS_42_6_AC.pickle,48,post late,6.8777777777777915,6.677777777777777
473,BS_42,BS_42_6_AC.pickle,49,post late,5.702527924750152,4.679600235155791
474,BS_42,BS_42_6_AC.pickle,51,post late,26.352324819908343,25.861165684348393
475,BS_42,BS_42_6_AC.pickle,52,post late,0.7524059492563433,0.7524059492563429
476,BS_42,BS_42_6_AC.pickle,62,post late,1.9999999999999996,2.0833333333333335
477,BS_42,BS_42_6_AC.pickle,65,post late,2.5860023724792405,3.226571767497034
478,BS_42,BS_42_6_AC.pickle,66,post late,5.076923076923073,4.038461538461538
479,BS_42,BS_42_6_AC.pickle,67,post late,0.36697247706422026,0.30581039755351686
480,BS_42,BS_42_6_AC.pickle,68,post late,3.259259259259259,2.7037037037037033
481,BS_42,BS_42_6_AC.pickle,70,post late,2.925170068027214,1.870748299319728
482,BS_42,BS_42_6_AC.pickle,72,post late,1.5342465753424661,0.9315068493150687
483,BS_42,BS_42_6_AC.pickle,73,post late,0.7333333333333333,0.2999999999999999
484,BS_42,BS_42_6_AC.pickle,76,post late,0.26402640264026406,0.726072607260726
485,BS_42,BS_42_6_AC.pickle,79,post late,1.275362318840581,0.9492753623188405
486,BS_42,BS_42_6_AC.pickle,80,post late,0.2842377260981912,1.188630490956072
487,BS_42,BS_42_6_AC.pickle,86,post late,4.96706192358367,6.5480895915678525
488,BS_42,BS_42_7_AC.pickle,0,post late,0.366666666666666,0.11666666666666671
489,BS_42,BS_42_7_AC.pickle,1,post late,1.2387387387387372,0.9009009009009008
490,BS_42,BS_42_7_AC.pickle,23,post late,12.933333333333316,9.25
491,BS_42,BS_42_7_AC.pickle,24,post late,0.5555555555555555,0.4222222222222223
492,BS_42,BS_42_7_AC.pickle,25,post late,3.076923076923086,0.2930402930402927
493,BS_42,BS_42_7_AC.pickle,26,post late,0.7555555555555565,0.2722222222222223
494,BS_42,BS_42_7_AC.pickle,33,post late,6.143410852713168,1.9282945736434107
495,BS_42,BS_42_7_AC.pickle,35,post late,3.4888888888888885,1.4055555555555554
496,BS_42,BS_42_7_AC.pickle,42,post late,5.966666666666689,3.6166666666666667
497,BS_42,BS_42_7_AC.pickle,45,post late,0.4066543438077632,0.03696857670979668
498,BS_42,BS_42_7_AC.pickle,46,post late,0.9000000000000008,0.5
499,BS_42,BS_42_7_AC.pickle,47,post late,4.544444444444451,2.411111111111111
500,BS_42,BS_42_7_AC.pickle,49,post late,0.8937198067632863,0.49516908212560395
501,BS_42,BS_42_7_AC.pickle,50,post late,0.8350730688935278,0.020876826722338145
502,BS_42,BS_42_7_AC.pickle,52,post late,1.9835680751173703,1.5258215962441315
503,BS_42,BS_42_7_AC.pickle,53,post late,0.5000000000000002,0.09999999999999991
504,BS_42,BS_42_7_AC.pickle,58,post late,1.0555555555555551,0.4722222222222225
505,BS_42,BS_42_7_AC.pickle,64,post late,0.7333333333333332,0.40000000000000013
506,BS_42,BS_42_7_AC.pickle,65,post late,1.4000000000000012,0.2499999999999996
507,BS_42,BS_42_7_AC.pickle,66,post late,0.8333333333333334,0.3499999999999999
508,BS_42,BS_42_7_AC.pickle,69,post late,1.1999999999999995,0.8500000000000001
509,BS_42,BS_42_7_AC.pickle,71,post late,2.2098765432098806,1.54320987654321
510,BS_42,BS_42_7_AC.pickle,72,post late,3.3999999999999977,1.5166666666666664
511,BS_42,BS_42_7_AC.pickle,73,post late,0.6790123456790125,0.4320987654320985
512,BS_42,BS_42_7_AC.pickle,84,post late,0.8444444444444444,0.06111111111111099
513,BS_42,BS_42_7_AC.pickle,89,post late,1.2345679012345678,1.0030864197530864
514,BS_42,BS_42_7_AC.pickle,93,post late,3.9080459770114935,1.6091954022988506
515,BS_42,BS_42_7_AC.pickle,100,post late,32.87449392712553,10.76923076923077
516,BS_42,BS_42_7_AC.pickle,117,post late,0.3589743589743591,0.35897435897435903
517,BS_42,BS_42_7_AC.pickle,119,post late,0.7888888888888897,0.14444444444444432
518,BS_42,BS_42_7_AC.pickle,124,post late,14.862385321100914,4.862385321100917
519,BS_42,BS_42_8_AC.pickle,13,post expert,5.114942528735632,0.7471264367816094
520,BS_42,BS_42_8_AC.pickle,14,post expert,3.9924670433145044,5.065913370998116
521,BS_42,BS_42_9_AC.pickle,9,post expert,0.5352798053527981,0.12165450121654495
522,BS_42,BS_42_9_AC.pickle,32,post expert,3.1630170316301696,2.4330900243308995
523,BS_49,BS_49_10_AC.pickle,12,pre late,1.0840108401084012,0.33875338753387546
524,BS_49,BS_49_12_AC.pickle,6,pre expert,1.2121212121212117,0.4848484848484849
525,BS_49,BS_49_12_AC.pickle,10,pre expert,10.3030303030303,6.06060606060606
526,BS_49,BS_49_12_AC.pickle,13,pre expert,4.646464646464645,3.1313131313131306
527,BS_49,BS_49_12_AC.pickle,22,pre expert,3.3131313131313127,2.2828282828282824
528,BS_49,BS_49_12_AC.pickle,39,pre expert,3.7575757575757582,0.3636363636363629
529,BS_49,BS_49_12_AC.pickle,49,pre expert,0.6464646464646466,0.4040404040404041
530,BS_49,BS_49_14_AC.pickle,12,post late,1.2318840579710149,1.2101449275362324
531,BS_49,BS_49_14_AC.pickle,16,post late,0.7246376811594224,0.007246376811594285
532,BS_49,BS_49_16_AC.pickle,7,post expert,4.371584699453552,3.5519125683060118
533,BS_49,BS_49_16_AC.pickle,10,post expert,4.4808743169398895,0.38251366120218455
534,BS_49,BS_49_16_AC.pickle,17,post expert,9.508196721311482,0.8196721311475454
535,BS_49,BS_49_1_AC.pickle,0,pre early,0.8672086720867209,1.0027100271002711
536,BS_49,BS_49_1_AC.pickle,4,pre early,3.3965672990063256,1.3098464317976508
537,BS_49,BS_49_1_AC.pickle,6,pre early,23.1616982836495,3.297199638663051
538,BS_49,BS_49_1_AC.pickle,8,pre early,1.5537488708220426,0.18066847335140016
539,BS_49,BS_49_1_AC.pickle,10,pre early,6.919602529358627,0.8852755194218614
540,BS_49,BS_49_1_AC.pickle,11,pre early,2.890695573622398,1.7253839205058714
541,BS_49,BS_49_1_AC.pickle,15,pre early,0.6504065040650405,0.1355013550135503
542,BS_49,BS_49_1_AC.pickle,23,pre early,6.39566395663957,0.7588075880758806
543,BS_49,BS_49_1_AC.pickle,24,pre early,10.514905149051494,1.1111111111111112
544,BS_49,BS_49_1_AC.pickle,29,pre early,1.8809523809523805,1.3095238095238093
545,BS_49,BS_49_1_AC.pickle,33,pre early,0.5420054200542004,0.3523035230352303
546,BS_49,BS_49_1_AC.pickle,34,pre early,1.6440831074977424,1.5627822944896115
547,BS_49,BS_49_1_AC.pickle,37,pre early,0.996884735202492,0.1090342679127727
548,BS_49,BS_49_1_AC.pickle,46,pre early,3.5772357723577217,1.9255900698105697e-16
549,BS_49,BS_49_1_AC.pickle,48,pre early,1.102077687443541,0.3432700993676602
550,BS_49,BS_49_1_AC.pickle,49,pre early,1.3188798554652204,0.2077687443541101
551,BS_49,BS_49_1_AC.pickle,58,pre early,2.0596205962059693,0.4336043360433601
552,BS_49,BS_49_1_AC.pickle,66,pre early,3.1255645889792247,1.120144534778681
553,BS_49,BS_49_1_AC.pickle,69,pre early,1.9331526648599808,0.06323396567298968
554,BS_49,BS_49_1_AC.pickle,71,pre early,1.0117434507678411,0.009033423667570073
555,BS_49,BS_49_1_AC.pickle,73,pre early,0.8491418247515814,0.34327009936766045
556,BS_49,BS_49_1_AC.pickle,74,pre early,3.595302619692863,0.11743450767840972
557,BS_49,BS_49_1_AC.pickle,80,pre early,1.2285456187895218,0.14453477868112027
558,BS_49,BS_49_1_AC.pickle,81,pre early,0.8130081300812999,0.18970189701897014
559,BS_49,BS_49_1_AC.pickle,82,pre early,4.6251129177958425,2.0776874435411017
560,BS_49,BS_49_1_AC.pickle,83,pre early,0.5500550055005501,0.022002200220022042
561,BS_49,BS_49_1_AC.pickle,94,pre early,0.3750000000000003,0.12499999999999996
562,BS_49,BS_49_1_AC.pickle,96,pre early,8.148148148148158,1.9150858175248415
563,BS_49,BS_49_1_AC.pickle,97,pre early,1.4453477868112015,0.2800361336946702
564,BS_49,BS_49_1_AC.pickle,105,pre early,1.2748171368861032,0.32392894461859967
565,BS_49,BS_49_1_AC.pickle,108,pre early,2.2764227642276462,1.6802168021680217
566,BS_49,BS_49_1_AC.pickle,111,pre early,1.2285456187895205,0.38843721770551026
567,BS_49,BS_49_1_AC.pickle,112,pre early,2.2944896115627853,0.39747064137308014
568,BS_49,BS_49_1_AC.pickle,113,pre early,1.6260162601626023,0.7588075880758806
569,BS_49,BS_49_1_AC.pickle,118,pre early,1.9152854511970507,0.4051565377532233
570,BS_49,BS_49_1_AC.pickle,124,pre early,4.433497536945816,4.200252625182858e-16
571,BS_49,BS_49_1_AC.pickle,129,pre early,12.195121951219514,0.5962059620596202
572,BS_49,BS_49_1_AC.pickle,132,pre early,2.6738934056007264,0.03613369467028018
573,BS_49,BS_49_1_AC.pickle,133,pre early,0.28906955736224027,0.17163504968383023
574,BS_49,BS_49_1_AC.pickle,135,pre early,4.724061810154522,0.02207505518763775
575,BS_49,BS_49_1_AC.pickle,143,pre early,11.074977416440833,0.9665763324299907
576,BS_49,BS_49_1_AC.pickle,146,pre early,1.3730803974706407,0.23486901535681987
577,BS_49,BS_49_1_AC.pickle,150,pre early,1.7886178861788622,0.32520325203252004
578,BS_49,BS_49_1_AC.pickle,152,pre early,0.9936766034326998,1.0117434507678411
579,BS_49,BS_49_1_AC.pickle,155,pre early,1.2672176308539942,0.9366391184573001
580,BS_49,BS_49_1_AC.pickle,157,pre early,0.5058717253839211,0.22583559168925033
581,BS_49,BS_49_1_AC.pickle,161,pre early,1.7705510388437231,0.2529358626919602
582,BS_49,BS_49_1_AC.pickle,162,pre early,2.603550295857989,0.3254437869822483
583,BS_49,BS_49_1_AC.pickle,169,pre early,1.318879855465221,0.009033423667570113
584,BS_49,BS_49_1_AC.pickle,176,pre early,0.6349206349206346,0.2494331065759638
585,BS_49,BS_49_1_AC.pickle,178,pre early,5.185185185185187,0.451671183378501
586,BS_49,BS_49_1_AC.pickle,188,pre early,1.5686274509803924,0.980392156862745
587,BS_49,BS_49_2_AC.pickle,4,pre early,3.1652661064425747,0.43417366946778724
588,BS_49,BS_49_2_AC.pickle,6,pre early,4.17254901960784,0.41568627450980405
589,BS_49,BS_49_2_AC.pickle,11,pre early,4.188235294117644,1.1294117647058821
590,BS_49,BS_49_2_AC.pickle,12,pre early,17.731481481481474,0.37037037037037035
591,BS_49,BS_49_2_AC.pickle,16,pre early,2.2274509803921583,0.6196078431372551
592,BS_49,BS_49_2_AC.pickle,17,pre early,8.800000000000006,1.0588235294117652
593,BS_49,BS_49_2_AC.pickle,20,pre early,1.1764705882352946,0.30588235294117655
594,BS_49,BS_49_2_AC.pickle,26,pre early,8.586387434554972,0.20942408376963328
595,BS_49,BS_49_2_AC.pickle,30,pre early,12.909803921568626,1.3490196078431376
596,BS_49,BS_49_2_AC.pickle,31,pre early,11.921568627450982,0.15686274509803916
597,BS_49,BS_49_2_AC.pickle,39,pre early,5.991341991341984,0.5021645021645017
598,BS_49,BS_49_2_AC.pickle,42,pre early,3.5294117647058783,0.8470588235294115
599,BS_49,BS_49_2_AC.pickle,47,pre early,10.149019607843137,0.14901960784313706
600,BS_49,BS_49_2_AC.pickle,58,pre early,2.7607843137254893,0.6901960784313723
601,BS_49,BS_49_2_AC.pickle,60,pre early,1.3019607843137266,1.050980392156863
602,BS_49,BS_49_2_AC.pickle,64,pre early,2.337254901960788,0.13333333333333344
603,BS_49,BS_49_2_AC.pickle,66,pre early,2.268041237113404,0.12886597938144337
604,BS_49,BS_49_2_AC.pickle,69,pre early,1.8829516539440205,0.050890585241730235
605,BS_49,BS_49_2_AC.pickle,78,pre early,5.239215686274507,0.10980392156862682
606,BS_49,BS_49_2_AC.pickle,86,pre early,2.7294117647058846,0.1176470588235291
607,BS_49,BS_49_2_AC.pickle,90,pre early,6.698039215686274,0.46274509803921504
608,BS_49,BS_49_2_AC.pickle,102,pre early,2.2745098039215708,0.45490196078431416
609,BS_49,BS_49_2_AC.pickle,105,pre early,3.8745098039215673,0.2509803921568626
610,BS_49,BS_49_2_AC.pickle,110,pre early,8.594771241830069,0.5228758169934647
611,BS_49,BS_49_2_AC.pickle,111,pre early,11.230769230769228,2.6153846153846145
612,BS_49,BS_49_2_AC.pickle,113,pre early,4.207119741100325,1.1003236245954697
613,BS_49,BS_49_2_AC.pickle,115,pre early,1.3102119460500967,0.3275529865125237
614,BS_49,BS_49_2_AC.pickle,116,pre early,4.396135265700484,0.9903381642512079
615,BS_49,BS_49_2_AC.pickle,122,pre early,6.829268292682932,0.5284552845528451
616,BS_49,BS_49_2_AC.pickle,127,pre early,4.128902316213494,0.1409869083585095
617,BS_49,BS_49_2_AC.pickle,128,pre early,15.647382920110184,0.9366391184573
618,BS_49,BS_49_4_AC.pickle,0,pre early,1.7999999999999998,0.6000000000000001
619,BS_49,BS_49_4_AC.pickle,7,pre early,2.2000000000000006,0.7
620,BS_49,BS_49_4_AC.pickle,9,pre early,27.799999999999997,0.9000000000000002
621,BS_49,BS_49_4_AC.pickle,11,pre early,4.533333333333332,0.8666666666666671
622,BS_49,BS_49_4_AC.pickle,14,pre early,18.933333333333323,0.13333333333333314
623,BS_49,BS_49_4_AC.pickle,16,pre early,13.533333333333333,0.3333333333333332
624,BS_49,BS_49_4_AC.pickle,18,pre early,5.866666666666665,0.23333333333333336
625,BS_49,BS_49_4_AC.pickle,19,pre early,1.0,0.1
626,BS_49,BS_49_4_AC.pickle,20,pre early,13.666666666666664,3.1666666666666656
627,BS_49,BS_49_4_AC.pickle,25,pre early,6.333333333333334,0.6666666666666674
628,BS_49,BS_49_4_AC.pickle,27,pre early,13.533333333333328,1.533333333333334
629,BS_49,BS_49_4_AC.pickle,28,pre early,1.4,0.3
630,BS_49,BS_49_4_AC.pickle,29,pre early,28.199999999999996,2.3
631,BS_49,BS_49_4_AC.pickle,35,pre early,29.000000000000004,1.8
632,BS_49,BS_49_4_AC.pickle,36,pre early,5.9333333333333345,0.46666666666666673
633,BS_49,BS_49_4_AC.pickle,39,pre early,22.199999999999996,1.2999999999999998
634,BS_49,BS_49_4_AC.pickle,45,pre early,17.599999999999994,0.4999999999999997
635,BS_49,BS_49_4_AC.pickle,46,pre early,22.866666666666656,2.5666666666666655
