,animal,session,cluster ID,FR modulation,category
364,BS_42,BS_42_2_AC.pickle,54,16.600000000000005,CR (enhanced)
365,BS_42,BS_42_2_AC.pickle,57,17.586666666666652,CR (enhanced)
366,BS_42,BS_42_2_AC.pickle,61,8.893333333333334,CR (enhanced)
367,BS_42,BS_42_2_AC.pickle,62,4.186666666666664,CR (enhanced)
368,BS_42,BS_42_2_AC.pickle,64,6.693333333333342,CR (enhanced)
369,BS_42,BS_42_2_AC.pickle,68,104.28000000000006,CR (enhanced)
370,BS_42,BS_42_2_AC.pickle,69,41.93333333333338,CR (enhanced)
371,BS_42,BS_42_2_AC.pickle,78,1.3999999999999992,NCR
372,BS_42,BS_42_2_AC.pickle,82,19.83999999999999,CR (enhanced)
373,BS_42,BS_42_2_AC.pickle,84,16.35756056808688,CR (enhanced)
374,BS_42,BS_42_2_AC.pickle,85,47.17333333333328,CR (enhanced)
375,BS_42,BS_42_2_AC.pickle,86,22.45333333333335,CR (enhanced)
376,BS_42,BS_42_2_AC.pickle,89,2.986666666666662,NCR
377,BS_42,BS_42_2_AC.pickle,100,0.9440813362381991,NCR
378,BS_42,BS_42_2_AC.pickle,108,8.469241773962796,CR (enhanced)
379,BS_42,BS_42_2_AC.pickle,112,12.63492063492064,CR (enhanced)
380,BS_42,BS_42_2_AC.pickle,115,2.3129251700680267,Inconclusive
381,BS_42,BS_42_2_AC.pickle,116,0.3765227021040976,NCR
382,BS_42,BS_42_2_AC.pickle,118,6.250000000000001,CR (enhanced)
383,BS_42,BS_42_2_AC.pickle,119,1.0789980732177264,Inconclusive
384,BS_42,BS_42_2_AC.pickle,121,3.6266666666666616,NCR
385,BS_42,BS_42_2_AC.pickle,128,0.8923884514435696,NCR
386,BS_42,BS_42_2_AC.pickle,129,1.233689205219454,NCR
387,BS_42,BS_42_2_AC.pickle,131,1.3199999999999996,NCR
388,BS_42,BS_42_2_AC.pickle,135,1.5615615615615615,Inconclusive
389,BS_42,BS_42_3_AC.pickle,5,1.6111111111111114,NCR
390,BS_42,BS_42_3_AC.pickle,12,130.73333333333332,CR (enhanced)
391,BS_42,BS_42_3_AC.pickle,19,0.7666666666666667,NCR
392,BS_42,BS_42_3_AC.pickle,26,2.0333333333333306,NCR
393,BS_42,BS_42_3_AC.pickle,27,1.9455252918287929,NCR
394,BS_42,BS_42_3_AC.pickle,47,2.103448275862068,Inconclusive
395,BS_42,BS_42_3_AC.pickle,48,1.1743119266055055,NCR
396,BS_42,BS_42_3_AC.pickle,49,1.3381995133819948,NCR
397,BS_42,BS_42_3_AC.pickle,51,4.35555555555556,CR (suppressed)
398,BS_42,BS_42_3_AC.pickle,52,2.6222222222222227,CR (enhanced)
399,BS_42,BS_42_3_AC.pickle,53,13.3,CR (enhanced)
400,BS_42,BS_42_3_AC.pickle,55,0.9222222222222223,Inconclusive
401,BS_42,BS_42_3_AC.pickle,56,5.7333333333333405,CR (enhanced)
402,BS_42,BS_42_3_AC.pickle,58,1.9444444444444469,NCR
403,BS_42,BS_42_3_AC.pickle,61,12.15555555555555,CR (enhanced)
404,BS_42,BS_42_3_AC.pickle,62,1.0586552217453506,NCR
405,BS_42,BS_42_3_AC.pickle,63,18.188034188034212,CR (enhanced)
406,BS_42,BS_42_3_AC.pickle,66,5.1777777777777825,Inconclusive
407,BS_42,BS_42_3_AC.pickle,71,20.27777777777778,CR (enhanced)
408,BS_42,BS_42_3_AC.pickle,73,8.211111111111105,CR (enhanced)
409,BS_42,BS_42_3_AC.pickle,80,3.5111111111111133,Inconclusive
410,BS_42,BS_42_3_AC.pickle,82,0.4777777777777782,NCR
411,BS_42,BS_42_3_AC.pickle,92,4.523809523809525,Inconclusive
412,BS_42,BS_42_3_AC.pickle,96,14.34878587196468,CR (enhanced)
413,BS_42,BS_42_3_AC.pickle,97,2.7030812324929983,Inconclusive
414,BS_42,BS_42_3_AC.pickle,99,1.3589128697042363,NCR
415,BS_42,BS_42_3_AC.pickle,101,0.8659793814432997,NCR
416,BS_42,BS_42_3_AC.pickle,102,1.9666666666666681,NCR
417,BS_42,BS_42_3_AC.pickle,105,4.008438818565397,CR (enhanced)
418,BS_42,BS_42_3_AC.pickle,107,50.97777777777771,CR (enhanced)
419,BS_42,BS_42_4_AC.pickle,0,1.997896950578338,Inconclusive
420,BS_42,BS_42_4_AC.pickle,1,2.6182965299684597,CR (suppressed)
421,BS_42,BS_42_4_AC.pickle,7,3.4174553101997858,CR (enhanced)
422,BS_42,BS_42_4_AC.pickle,12,0.8480565371024732,NCR
423,BS_42,BS_42_4_AC.pickle,13,2.1766561514195595,CR (suppressed)
424,BS_42,BS_42_4_AC.pickle,16,5.215562565720304,CR (enhanced)
425,BS_42,BS_42_4_AC.pickle,18,6.572029442691902,CR (enhanced)
426,BS_42,BS_42_4_AC.pickle,26,25.541535226077862,CR (enhanced)
427,BS_42,BS_42_4_AC.pickle,29,0.6191265892758429,NCR
428,BS_42,BS_42_4_AC.pickle,36,3.3274544385655545,CR (suppressed)
429,BS_42,BS_42_4_AC.pickle,38,1.8822292323869556,Inconclusive
430,BS_42,BS_42_4_AC.pickle,40,42.947845804988646,CR (enhanced)
431,BS_42,BS_42_4_AC.pickle,41,38.7802313354363,CR (enhanced)
432,BS_42,BS_42_4_AC.pickle,42,31.629863301787566,CR (enhanced)
433,BS_42,BS_42_4_AC.pickle,45,18.17225509533202,CR (enhanced)
434,BS_42,BS_42_4_AC.pickle,46,1.2855517633674642,NCR
435,BS_42,BS_42_4_AC.pickle,47,2.538552787663106,Inconclusive
436,BS_42,BS_42_4_AC.pickle,48,7.920110192837468,CR (enhanced)
437,BS_42,BS_42_4_AC.pickle,50,9.481981981981987,CR (enhanced)
438,BS_42,BS_42_4_AC.pickle,51,11.125131440588826,CR (enhanced)
439,BS_42,BS_42_4_AC.pickle,52,0.8441558441558441,NCR
440,BS_42,BS_42_4_AC.pickle,57,0.5662100456621005,NCR
441,BS_42,BS_42_4_AC.pickle,58,3.880126182965297,CR (enhanced)
442,BS_42,BS_42_4_AC.pickle,61,8.874868559411139,CR (enhanced)
443,BS_42,BS_42_4_AC.pickle,62,1.3669821240799138,NCR
444,BS_42,BS_42_4_AC.pickle,63,0.4463040446304044,NCR
445,BS_42,BS_42_4_AC.pickle,65,2.660882140274765,Inconclusive
446,BS_42,BS_42_4_AC.pickle,66,4.97801231310466,CR (enhanced)
447,BS_42,BS_42_4_AC.pickle,68,21.661409043112503,CR (enhanced)
448,BS_42,BS_42_4_AC.pickle,69,16.29629629629629,CR (enhanced)
449,BS_42,BS_42_5_AC.pickle,0,2.292993630573249,Inconclusive
450,BS_42,BS_42_5_AC.pickle,1,16.133333333333333,CR (enhanced)
451,BS_42,BS_42_5_AC.pickle,3,0.5200000000000011,NCR
452,BS_42,BS_42_5_AC.pickle,5,0.8532176428054968,NCR
453,BS_42,BS_42_5_AC.pickle,11,1.988950276243093,NCR
454,BS_42,BS_42_5_AC.pickle,13,3.173333333333333,Inconclusive
455,BS_42,BS_42_5_AC.pickle,20,1.2533333333333334,Inconclusive
456,BS_42,BS_42_5_AC.pickle,23,0.6133333333333334,NCR
457,BS_42,BS_42_5_AC.pickle,24,0.639999999999999,NCR
458,BS_42,BS_42_5_AC.pickle,33,23.386666666666667,CR (enhanced)
459,BS_42,BS_42_5_AC.pickle,38,3.960000000000004,CR (suppressed)
460,BS_42,BS_42_5_AC.pickle,39,2.9395218002812933,CR (enhanced)
461,BS_42,BS_42_5_AC.pickle,41,2.655367231638418,Inconclusive
462,BS_42,BS_42_6_AC.pickle,0,0.9263477600607436,NCR
463,BS_42,BS_42_6_AC.pickle,7,3.975757575757578,CR (enhanced)
464,BS_42,BS_42_6_AC.pickle,8,6.069651741293537,CR (enhanced)
465,BS_42,BS_42_6_AC.pickle,9,0.9794628751974719,Inconclusive
466,BS_42,BS_42_6_AC.pickle,18,4.0,Inconclusive
467,BS_42,BS_42_6_AC.pickle,21,7.207977207977202,CR (enhanced)
468,BS_42,BS_42_6_AC.pickle,22,7.677777777777777,CR (enhanced)
469,BS_42,BS_42_6_AC.pickle,26,13.411111111111072,CR (enhanced)
470,BS_42,BS_42_6_AC.pickle,36,1.3502109704641365,Inconclusive
471,BS_42,BS_42_6_AC.pickle,47,3.92452830188679,CR (enhanced)
472,BS_42,BS_42_6_AC.pickle,48,6.8777777777777915,CR (enhanced)
473,BS_42,BS_42_6_AC.pickle,49,5.702527924750152,CR (enhanced)
474,BS_42,BS_42_6_AC.pickle,51,26.352324819908343,CR (enhanced)
475,BS_42,BS_42_6_AC.pickle,52,0.7524059492563433,NCR
476,BS_42,BS_42_6_AC.pickle,62,1.9999999999999996,NCR
477,BS_42,BS_42_6_AC.pickle,65,2.5860023724792405,Inconclusive
478,BS_42,BS_42_6_AC.pickle,66,5.076923076923073,CR (enhanced)
479,BS_42,BS_42_6_AC.pickle,67,0.36697247706422026,NCR
480,BS_42,BS_42_6_AC.pickle,68,3.259259259259259,Inconclusive
481,BS_42,BS_42_6_AC.pickle,70,2.925170068027214,Inconclusive
482,BS_42,BS_42_6_AC.pickle,72,1.5342465753424661,Inconclusive
483,BS_42,BS_42_6_AC.pickle,73,0.7333333333333333,NCR
484,BS_42,BS_42_6_AC.pickle,76,0.26402640264026406,NCR
485,BS_42,BS_42_6_AC.pickle,79,1.275362318840581,NCR
486,BS_42,BS_42_6_AC.pickle,80,0.2842377260981912,NCR
487,BS_42,BS_42_6_AC.pickle,86,4.96706192358367,CR (enhanced)
488,BS_42,BS_42_7_AC.pickle,0,0.366666666666666,NCR
489,BS_42,BS_42_7_AC.pickle,1,1.2387387387387372,Inconclusive
490,BS_42,BS_42_7_AC.pickle,23,12.933333333333316,CR (enhanced)
491,BS_42,BS_42_7_AC.pickle,24,0.5555555555555555,NCR
492,BS_42,BS_42_7_AC.pickle,25,3.076923076923086,NCR
493,BS_42,BS_42_7_AC.pickle,26,0.7555555555555565,NCR
494,BS_42,BS_42_7_AC.pickle,33,6.143410852713168,CR (enhanced)
495,BS_42,BS_42_7_AC.pickle,35,3.4888888888888885,Inconclusive
496,BS_42,BS_42_7_AC.pickle,42,5.966666666666689,CR (enhanced)
497,BS_42,BS_42_7_AC.pickle,45,0.4066543438077632,NCR
498,BS_42,BS_42_7_AC.pickle,46,0.9000000000000008,NCR
499,BS_42,BS_42_7_AC.pickle,47,4.544444444444451,Inconclusive
500,BS_42,BS_42_7_AC.pickle,49,0.8937198067632863,NCR
501,BS_42,BS_42_7_AC.pickle,50,0.8350730688935278,NCR
502,BS_42,BS_42_7_AC.pickle,52,1.9835680751173703,CR (suppressed)
503,BS_42,BS_42_7_AC.pickle,53,0.5000000000000002,NCR
504,BS_42,BS_42_7_AC.pickle,58,1.0555555555555551,NCR
505,BS_42,BS_42_7_AC.pickle,64,0.7333333333333332,NCR
506,BS_42,BS_42_7_AC.pickle,65,1.4000000000000012,Inconclusive
507,BS_42,BS_42_7_AC.pickle,66,0.8333333333333334,NCR
508,BS_42,BS_42_7_AC.pickle,69,1.1999999999999995,Inconclusive
509,BS_42,BS_42_7_AC.pickle,71,2.2098765432098806,Inconclusive
510,BS_42,BS_42_7_AC.pickle,72,3.3999999999999977,Inconclusive
511,BS_42,BS_42_7_AC.pickle,73,0.6790123456790125,NCR
512,BS_42,BS_42_7_AC.pickle,84,0.8444444444444444,NCR
513,BS_42,BS_42_7_AC.pickle,89,1.2345679012345678,Inconclusive
514,BS_42,BS_42_7_AC.pickle,93,3.9080459770114935,Inconclusive
515,BS_42,BS_42_7_AC.pickle,100,32.87449392712553,CR (enhanced)
516,BS_42,BS_42_7_AC.pickle,117,0.3589743589743591,NCR
517,BS_42,BS_42_7_AC.pickle,119,0.7888888888888897,NCR
518,BS_42,BS_42_7_AC.pickle,124,14.862385321100914,CR (enhanced)
519,BS_42,BS_42_8_AC.pickle,13,5.114942528735632,CR (enhanced)
520,BS_42,BS_42_8_AC.pickle,14,3.9924670433145044,CR (enhanced)
521,BS_42,BS_42_9_AC.pickle,9,0.5352798053527981,NCR
522,BS_42,BS_42_9_AC.pickle,32,3.1630170316301696,Inconclusive
523,BS_49,BS_49_10_AC.pickle,12,1.0840108401084012,NCR
524,BS_49,BS_49_12_AC.pickle,6,1.2121212121212117,Inconclusive
525,BS_49,BS_49_12_AC.pickle,10,10.3030303030303,CR (enhanced)
526,BS_49,BS_49_12_AC.pickle,13,4.646464646464645,Inconclusive
527,BS_49,BS_49_12_AC.pickle,22,3.3131313131313127,Inconclusive
528,BS_49,BS_49_12_AC.pickle,39,3.7575757575757582,Inconclusive
529,BS_49,BS_49_12_AC.pickle,49,0.6464646464646466,NCR
530,BS_49,BS_49_14_AC.pickle,12,1.2318840579710149,Inconclusive
531,BS_49,BS_49_14_AC.pickle,16,0.7246376811594224,NCR
532,BS_49,BS_49_16_AC.pickle,7,4.371584699453552,Inconclusive
533,BS_49,BS_49_16_AC.pickle,10,4.4808743169398895,Inconclusive
534,BS_49,BS_49_16_AC.pickle,17,9.508196721311482,Inconclusive
535,BS_49,BS_49_1_AC.pickle,0,0.8672086720867209,NCR
536,BS_49,BS_49_1_AC.pickle,4,3.3965672990063256,Inconclusive
537,BS_49,BS_49_1_AC.pickle,6,23.1616982836495,CR (enhanced)
538,BS_49,BS_49_1_AC.pickle,8,1.5537488708220426,Inconclusive
539,BS_49,BS_49_1_AC.pickle,10,6.919602529358627,Inconclusive
540,BS_49,BS_49_1_AC.pickle,11,2.890695573622398,CR (enhanced)
541,BS_49,BS_49_1_AC.pickle,15,0.6504065040650405,NCR
542,BS_49,BS_49_1_AC.pickle,23,6.39566395663957,CR (enhanced)
543,BS_49,BS_49_1_AC.pickle,24,10.514905149051494,CR (enhanced)
544,BS_49,BS_49_1_AC.pickle,29,1.8809523809523805,Inconclusive
545,BS_49,BS_49_1_AC.pickle,33,0.5420054200542004,NCR
546,BS_49,BS_49_1_AC.pickle,34,1.6440831074977424,Inconclusive
547,BS_49,BS_49_1_AC.pickle,37,0.996884735202492,NCR
548,BS_49,BS_49_1_AC.pickle,46,3.5772357723577217,Inconclusive
549,BS_49,BS_49_1_AC.pickle,48,1.102077687443541,NCR
550,BS_49,BS_49_1_AC.pickle,49,1.3188798554652204,NCR
551,BS_49,BS_49_1_AC.pickle,58,2.0596205962059693,Inconclusive
552,BS_49,BS_49_1_AC.pickle,66,3.1255645889792247,CR (enhanced)
553,BS_49,BS_49_1_AC.pickle,69,1.9331526648599808,Inconclusive
554,BS_49,BS_49_1_AC.pickle,71,1.0117434507678411,NCR
555,BS_49,BS_49_1_AC.pickle,73,0.8491418247515814,Inconclusive
556,BS_49,BS_49_1_AC.pickle,74,3.595302619692863,Inconclusive
557,BS_49,BS_49_1_AC.pickle,80,1.2285456187895218,Inconclusive
558,BS_49,BS_49_1_AC.pickle,81,0.8130081300812999,NCR
559,BS_49,BS_49_1_AC.pickle,82,4.6251129177958425,CR (enhanced)
560,BS_49,BS_49_1_AC.pickle,83,0.5500550055005501,NCR
561,BS_49,BS_49_1_AC.pickle,94,0.3750000000000003,NCR
562,BS_49,BS_49_1_AC.pickle,96,8.148148148148158,CR (enhanced)
563,BS_49,BS_49_1_AC.pickle,97,1.4453477868112015,Inconclusive
564,BS_49,BS_49_1_AC.pickle,105,1.2748171368861032,NCR
565,BS_49,BS_49_1_AC.pickle,108,2.2764227642276462,Inconclusive
566,BS_49,BS_49_1_AC.pickle,111,1.2285456187895205,NCR
567,BS_49,BS_49_1_AC.pickle,112,2.2944896115627853,Inconclusive
568,BS_49,BS_49_1_AC.pickle,113,1.6260162601626023,Inconclusive
569,BS_49,BS_49_1_AC.pickle,118,1.9152854511970507,Inconclusive
570,BS_49,BS_49_1_AC.pickle,124,4.433497536945816,Inconclusive
571,BS_49,BS_49_1_AC.pickle,129,12.195121951219514,CR (enhanced)
572,BS_49,BS_49_1_AC.pickle,132,2.6738934056007264,Inconclusive
573,BS_49,BS_49_1_AC.pickle,133,0.28906955736224027,NCR
574,BS_49,BS_49_1_AC.pickle,135,4.724061810154522,CR (enhanced)
575,BS_49,BS_49_1_AC.pickle,143,11.074977416440833,CR (enhanced)
576,BS_49,BS_49_1_AC.pickle,146,1.3730803974706407,Inconclusive
577,BS_49,BS_49_1_AC.pickle,150,1.7886178861788622,Inconclusive
578,BS_49,BS_49_1_AC.pickle,152,0.9936766034326998,NCR
579,BS_49,BS_49_1_AC.pickle,155,1.2672176308539942,Inconclusive
580,BS_49,BS_49_1_AC.pickle,157,0.5058717253839211,NCR
581,BS_49,BS_49_1_AC.pickle,161,1.7705510388437231,Inconclusive
582,BS_49,BS_49_1_AC.pickle,162,2.603550295857989,Inconclusive
583,BS_49,BS_49_1_AC.pickle,169,1.318879855465221,NCR
584,BS_49,BS_49_1_AC.pickle,176,0.6349206349206346,NCR
585,BS_49,BS_49_1_AC.pickle,178,5.185185185185187,CR (enhanced)
586,BS_49,BS_49_1_AC.pickle,188,1.5686274509803924,Inconclusive
587,BS_49,BS_49_2_AC.pickle,4,3.1652661064425747,Inconclusive
588,BS_49,BS_49_2_AC.pickle,6,4.17254901960784,CR (enhanced)
589,BS_49,BS_49_2_AC.pickle,11,4.188235294117644,CR (enhanced)
590,BS_49,BS_49_2_AC.pickle,12,17.731481481481474,CR (enhanced)
591,BS_49,BS_49_2_AC.pickle,16,2.2274509803921583,NCR
592,BS_49,BS_49_2_AC.pickle,17,8.800000000000006,Inconclusive
593,BS_49,BS_49_2_AC.pickle,20,1.1764705882352946,NCR
594,BS_49,BS_49_2_AC.pickle,26,8.586387434554972,Inconclusive
595,BS_49,BS_49_2_AC.pickle,30,12.909803921568626,CR (enhanced)
596,BS_49,BS_49_2_AC.pickle,31,11.921568627450982,CR (enhanced)
597,BS_49,BS_49_2_AC.pickle,39,5.991341991341984,Inconclusive
598,BS_49,BS_49_2_AC.pickle,42,3.5294117647058783,CR (enhanced)
599,BS_49,BS_49_2_AC.pickle,47,10.149019607843137,CR (enhanced)
600,BS_49,BS_49_2_AC.pickle,58,2.7607843137254893,Inconclusive
601,BS_49,BS_49_2_AC.pickle,60,1.3019607843137266,NCR
602,BS_49,BS_49_2_AC.pickle,64,2.337254901960788,Inconclusive
603,BS_49,BS_49_2_AC.pickle,66,2.268041237113404,Inconclusive
604,BS_49,BS_49_2_AC.pickle,69,1.8829516539440205,NCR
605,BS_49,BS_49_2_AC.pickle,78,5.239215686274507,Inconclusive
606,BS_49,BS_49_2_AC.pickle,86,2.7294117647058846,Inconclusive
607,BS_49,BS_49_2_AC.pickle,90,6.698039215686274,CR (enhanced)
608,BS_49,BS_49_2_AC.pickle,102,2.2745098039215708,Inconclusive
609,BS_49,BS_49_2_AC.pickle,105,3.8745098039215673,Inconclusive
610,BS_49,BS_49_2_AC.pickle,110,8.594771241830069,CR (enhanced)
611,BS_49,BS_49_2_AC.pickle,111,11.230769230769228,CR (enhanced)
612,BS_49,BS_49_2_AC.pickle,113,4.207119741100325,Inconclusive
613,BS_49,BS_49_2_AC.pickle,115,1.3102119460500967,Inconclusive
614,BS_49,BS_49_2_AC.pickle,116,4.396135265700484,CR (enhanced)
615,BS_49,BS_49_2_AC.pickle,122,6.829268292682932,Inconclusive
616,BS_49,BS_49_2_AC.pickle,127,4.128902316213494,NCR
617,BS_49,BS_49_2_AC.pickle,128,15.647382920110184,CR (enhanced)
618,BS_49,BS_49_4_AC.pickle,0,1.7999999999999998,Inconclusive
619,BS_49,BS_49_4_AC.pickle,7,2.2000000000000006,Inconclusive
620,BS_49,BS_49_4_AC.pickle,9,27.799999999999997,CR (enhanced)
621,BS_49,BS_49_4_AC.pickle,11,4.533333333333332,Inconclusive
622,BS_49,BS_49_4_AC.pickle,14,18.933333333333323,CR (enhanced)
623,BS_49,BS_49_4_AC.pickle,16,13.533333333333333,CR (enhanced)
624,BS_49,BS_49_4_AC.pickle,18,5.866666666666665,CR (enhanced)
625,BS_49,BS_49_4_AC.pickle,19,1.0,NCR
626,BS_49,BS_49_4_AC.pickle,20,13.666666666666664,CR (enhanced)
627,BS_49,BS_49_4_AC.pickle,25,6.333333333333334,CR (enhanced)
628,BS_49,BS_49_4_AC.pickle,27,13.533333333333328,CR (suppressed)
629,BS_49,BS_49_4_AC.pickle,28,1.4,Inconclusive
630,BS_49,BS_49_4_AC.pickle,29,28.199999999999996,CR (enhanced)
631,BS_49,BS_49_4_AC.pickle,35,29.000000000000004,CR (enhanced)
632,BS_49,BS_49_4_AC.pickle,36,5.9333333333333345,CR (enhanced)
633,BS_49,BS_49_4_AC.pickle,39,22.199999999999996,CR (enhanced)
634,BS_49,BS_49_4_AC.pickle,45,17.599999999999994,CR (enhanced)
635,BS_49,BS_49_4_AC.pickle,46,22.866666666666656,CR (enhanced)
636,BS_49,BS_49_4_AC.pickle,53,34.66666666666667,CR (enhanced)
637,BS_49,BS_49_4_AC.pickle,54,3.266666666666667,Inconclusive
638,BS_49,BS_49_4_AC.pickle,55,3.066666666666667,CR (suppressed)
639,BS_49,BS_49_4_AC.pickle,56,16.20000000000001,CR (enhanced)
640,BS_49,BS_49_4_AC.pickle,58,1.3333333333333337,NCR
641,BS_49,BS_49_4_AC.pickle,66,5.933333333333334,CR (enhanced)
642,BS_49,BS_49_4_AC.pickle,68,16.199999999999992,CR (enhanced)
643,BS_49,BS_49_4_AC.pickle,71,2.4000000000000004,NCR
644,BS_49,BS_49_4_AC.pickle,73,12.4,CR (enhanced)
645,BS_49,BS_49_5_AC.pickle,9,9.333333333333332,CR (enhanced)
646,BS_49,BS_49_5_AC.pickle,13,1.9555555555555557,Inconclusive
647,BS_49,BS_49_5_AC.pickle,14,3.9999999999999987,CR (enhanced)
648,BS_49,BS_49_5_AC.pickle,18,4.711111111111111,CR (enhanced)
649,BS_49,BS_49_5_AC.pickle,24,0.8888888888888887,NCR
650,BS_49,BS_49_6_AC.pickle,0,5.384615384615385,CR (enhanced)
651,BS_49,BS_49_6_AC.pickle,4,12.17948717948718,CR (enhanced)
652,BS_49,BS_49_7_AC.pickle,2,4.8717948717948705,CR (enhanced)
653,BS_49,BS_49_7_AC.pickle,4,5.897435897435897,Inconclusive
654,BS_49,BS_49_9_AC.pickle,6,6.548323471400395,Inconclusive
655,BS_49,BS_49_9_AC.pickle,11,5.83333333333333,CR (enhanced)
656,BS_49,BS_49_9_AC.pickle,15,6.078431372549015,CR (enhanced)
657,BS_49,BS_49_9_AC.pickle,18,17.622549019607856,CR (enhanced)
658,BS_49,BS_49_9_AC.pickle,25,1.2051282051282055,NCR
659,BS_49,BS_49_9_AC.pickle,26,30.392156862745114,CR (enhanced)
660,BS_49,BS_49_9_AC.pickle,27,3.750000000000002,CR (enhanced)
661,BS_49,BS_49_9_AC.pickle,28,20.80882352941175,CR (enhanced)
662,BS_49,BS_49_9_AC.pickle,31,1.8518518518518519,Inconclusive
663,BS_49,BS_49_9_AC.pickle,32,1.2531328320802002,Inconclusive
664,BS_49,BS_49_9_AC.pickle,33,14.95098039215687,CR (enhanced)
665,BS_49,BS_49_9_AC.pickle,45,4.076923076923076,CR (suppressed)
666,BS_49,BS_49_9_AC.pickle,49,1.1029411764705879,NCR
667,BS_49,BS_49_9_AC.pickle,61,11.102941176470594,CR (enhanced)
668,BS_49,BS_49_9_AC.pickle,62,0.6127450980392155,NCR
669,BS_50,BS_50_2_AC.pickle,2,8.217054263565892,CR (enhanced)
670,BS_50,BS_50_2_AC.pickle,6,14.470284237726094,CR (enhanced)
671,BS_50,BS_50_2_AC.pickle,10,1.1886304909560723,Inconclusive
672,BS_50,BS_50_2_AC.pickle,14,13.901808785529713,CR (enhanced)
673,BS_50,BS_50_2_AC.pickle,18,2.2222222222222228,Inconclusive
674,BS_50,BS_50_2_AC.pickle,19,1.5503875968992251,NCR
675,BS_50,BS_50_2_AC.pickle,23,4.702842377260982,CR (enhanced)
676,BS_50,BS_50_2_AC.pickle,32,3.152454780361757,CR (suppressed)
677,BS_50,BS_50_2_AC.pickle,35,27.338501291989672,CR (enhanced)
678,BS_50,BS_50_2_AC.pickle,42,4.754521963824288,CR (suppressed)
679,BS_50,BS_50_2_AC.pickle,43,8.630490956072348,CR (enhanced)
680,BS_50,BS_50_2_AC.pickle,47,5.529715762273902,Inconclusive
681,BS_50,BS_50_2_AC.pickle,65,1.65374677002584,Inconclusive
682,BS_50,BS_50_2_AC.pickle,68,1.4470284237726099,Inconclusive
683,BS_50,BS_50_2_AC.pickle,74,35.45219638242894,CR (enhanced)
684,BS_50,BS_50_2_AC.pickle,79,3.049095607235142,CR (suppressed)
685,BS_50,BS_50_2_AC.pickle,81,3.462532299741601,Inconclusive
686,BS_50,BS_50_2_AC.pickle,83,2.8940568475452197,CR (suppressed)
687,BS_50,BS_50_2_AC.pickle,88,2.790697674418605,CR (suppressed)
688,BS_50,BS_50_2_AC.pickle,91,3.4108527131782957,Inconclusive
689,BS_50,BS_50_2_AC.pickle,95,10.69767441860465,CR (suppressed)
690,BS_50,BS_50_3_AC.pickle,0,17.733333333333338,CR (enhanced)
691,BS_50,BS_50_3_AC.pickle,3,65.79047619047616,CR (enhanced)
692,BS_50,BS_50_3_AC.pickle,6,18.09523809523808,CR (enhanced)
693,BS_50,BS_50_3_AC.pickle,11,11.714285714285712,CR (suppressed)
694,BS_50,BS_50_3_AC.pickle,16,3.6571428571428584,Inconclusive
695,BS_50,BS_50_3_AC.pickle,21,6.553030303030304,CR (enhanced)
696,BS_50,BS_50_3_AC.pickle,28,1.9999999999999993,Inconclusive
697,BS_50,BS_50_3_AC.pickle,32,3.987538940809973,Inconclusive
698,BS_50,BS_50_3_AC.pickle,34,9.31428571428572,CR (enhanced)
699,BS_50,BS_50_3_AC.pickle,41,37.3904761904762,CR (enhanced)
700,BS_50,BS_50_3_AC.pickle,45,7.0132517838939865,CR (enhanced)
701,BS_50,BS_50_3_AC.pickle,50,1.1188811188811192,NCR
702,BS_50,BS_50_7_AC.pickle,3,0.9416195856873822,NCR
703,BS_50,BS_50_7_AC.pickle,5,1.4061519146264911,Inconclusive
704,BS_50,BS_50_7_AC.pickle,10,0.729684908789386,NCR
705,BS_50,BS_50_7_AC.pickle,12,2.9001883239171367,Inconclusive
706,BS_50,BS_50_7_AC.pickle,20,0.7607192254495159,NCR
707,BS_50,BS_50_7_AC.pickle,23,1.2052730696798484,Inconclusive
708,BS_51,BS_51_2_AC.pickle,0,2.0143884892086334,Inconclusive
709,BS_51,BS_51_2_AC.pickle,3,0.927960927960928,NCR
710,BS_51,BS_51_2_AC.pickle,7,1.2454212454212468,Inconclusive
711,BS_51,BS_51_2_AC.pickle,12,0.8302808302808306,NCR
712,BS_56,BS_56_1_AC.pickle,0,0.5494505494505495,Inconclusive
713,BS_56,BS_56_1_AC.pickle,3,4.94505494505495,Inconclusive
714,BS_56,BS_56_1_AC.pickle,10,1.5384615384615388,Inconclusive
715,BS_56,BS_56_1_AC.pickle,11,0.9009009009009009,NCR
716,BS_56,BS_56_1_AC.pickle,14,0.952380952380952,NCR
717,BS_56,BS_56_1_AC.pickle,15,1.0622710622710625,Inconclusive
718,BS_56,BS_56_1_AC.pickle,16,3.809523809523811,Inconclusive
719,BS_56,BS_56_1_AC.pickle,17,0.21978021978021983,Inconclusive
720,BS_56,BS_56_1_AC.pickle,26,1.7216117216117215,CR (enhanced)
721,BS_56,BS_56_2_AC.pickle,9,4.210526315789474,CR (enhanced)
722,BS_56,BS_56_3_AC.pickle,2,0.9000000000000005,NCR
723,BS_56,BS_56_3_AC.pickle,7,0.5833333333333336,NCR
724,BS_56,BS_56_3_AC.pickle,10,1.1333333333333346,NCR
725,BS_56,BS_56_3_AC.pickle,13,0.6666666666666672,NCR
726,BS_56,BS_56_3_AC.pickle,20,0.7500000000000001,NCR
727,BS_56,BS_56_3_AC.pickle,30,0.4333333333333334,NCR
