,animal,session,cluster ID,learning phase,Choice modulation
150,BS_40,BS_40_2_AC.pickle,156,pre late,0.40767386091127106
151,BS_40,BS_40_2_AC.pickle,162,pre late,0.8928571428571431
152,BS_40,BS_40_2_AC.pickle,163,pre late,1.2840136054421765
153,BS_40,BS_40_2_AC.pickle,164,pre late,1.6582914572864325
154,BS_40,BS_40_2_AC.pickle,165,pre late,1.4625850340136055
155,BS_40,BS_40_2_AC.pickle,166,pre late,2.4064625850340136
156,BS_40,BS_40_2_AC.pickle,178,pre late,9.733462133700002e-17
157,BS_40,BS_40_2_AC.pickle,184,pre late,0.4144144144144145
158,BS_40,BS_40_2_AC.pickle,188,pre late,1.2074829931972788
159,BS_40,BS_40_2_AC.pickle,189,pre late,2.3299319727891152
160,BS_40,BS_40_2_AC.pickle,190,pre late,0.08450704225352125
161,BS_40,BS_40_2_AC.pickle,194,pre late,8.214285714285714
162,BS_40,BS_40_2_AC.pickle,195,pre late,1.0034013605442174
163,BS_40,BS_40_2_AC.pickle,201,pre late,1.768707482993197
164,BS_40,BS_40_2_AC.pickle,204,pre late,0.6207482993197273
165,BS_40,BS_40_2_AC.pickle,206,pre late,4.787414965986394
166,BS_40,BS_40_2_AC.pickle,210,pre late,0.48327137546468435
167,BS_40,BS_40_2_AC.pickle,211,pre late,0.195258019525802
168,BS_40,BS_40_2_AC.pickle,212,pre late,0.4081632653061223
169,BS_40,BS_40_2_AC.pickle,213,pre late,2.1683673469387754
170,BS_40,BS_40_2_AC.pickle,222,pre late,0.36484245439469326
171,BS_40,BS_40_2_AC.pickle,225,pre late,5.331632653061225
172,BS_40,BS_40_2_AC.pickle,230,pre late,1.7857142857142863
173,BS_40,BS_40_2_AC.pickle,231,pre late,0.7908163265306121
174,BS_40,BS_40_3_AC.pickle,0,pre late,3.980213089802131
175,BS_40,BS_40_3_AC.pickle,10,pre late,0.5327245053272449
176,BS_40,BS_40_3_AC.pickle,14,pre late,2.343987823439878
177,BS_40,BS_40_3_AC.pickle,15,pre late,1.1111111111111114
178,BS_40,BS_40_3_AC.pickle,23,pre late,0.6919831223628693
179,BS_40,BS_40_3_AC.pickle,24,pre late,0.5190311418685122
180,BS_40,BS_40_3_AC.pickle,30,pre late,0.432780847145488
181,BS_40,BS_40_3_AC.pickle,33,pre late,1.1111111111111112
182,BS_40,BS_40_3_AC.pickle,36,pre late,2.1821305841924397
183,BS_40,BS_40_3_AC.pickle,37,pre late,0.015220700152207101
184,BS_40,BS_40_3_AC.pickle,53,pre late,0.6240487062404872
185,BS_40,BS_40_3_AC.pickle,54,pre late,0.17811704834605593
186,BS_40,BS_40_3_AC.pickle,57,pre late,0.8295281582952817
187,BS_40,BS_40_3_AC.pickle,61,pre late,1.0144927536231882
188,BS_40,BS_40_3_AC.pickle,71,pre late,0.43378995433789946
189,BS_40,BS_40_3_AC.pickle,76,pre late,0.5943152454780359
190,BS_40,BS_40_3_AC.pickle,81,pre late,4.764079147640791
191,BS_40,BS_40_3_AC.pickle,84,pre late,0.11415525114155275
192,BS_40,BS_40_3_AC.pickle,105,pre late,0.6731813246471225
193,BS_40,BS_40_3_AC.pickle,108,pre late,0.14459665144596656
194,BS_40,BS_40_3_AC.pickle,109,pre late,1.6129032258064515
195,BS_40,BS_40_3_AC.pickle,111,pre late,1.3963963963963966
196,BS_40,BS_40_3_AC.pickle,114,pre late,0.5269186712485684
197,BS_40,BS_40_3_AC.pickle,115,pre late,1.3683127572016465
198,BS_40,BS_40_3_AC.pickle,121,pre late,8.458842092382146e-18
199,BS_40,BS_40_3_AC.pickle,140,pre late,0.037878787878787866
200,BS_40,BS_40_3_AC.pickle,145,pre late,0.1492537313432836
201,BS_40,BS_40_3_AC.pickle,151,pre late,1.3470319634703196
202,BS_40,BS_40_3_AC.pickle,155,pre late,3.302891933028919
203,BS_40,BS_40_4_AC.pickle,0,pre late,1.9133333333333336
204,BS_40,BS_40_4_AC.pickle,1,pre late,1.9599999999999997
205,BS_40,BS_40_4_AC.pickle,7,pre late,1.7200000000000004
206,BS_40,BS_40_4_AC.pickle,9,pre late,0.8800000000000001
207,BS_40,BS_40_4_AC.pickle,10,pre late,0.05333333333333326
208,BS_40,BS_40_4_AC.pickle,15,pre late,0.9395973154362414
209,BS_40,BS_40_4_AC.pickle,18,pre late,0.642303433001107
210,BS_40,BS_40_4_AC.pickle,29,pre late,1.399999999999999
211,BS_40,BS_40_5_AC.pickle,5,pre late,0.8333333333333336
212,BS_40,BS_40_5_AC.pickle,21,pre late,0.3968253968253968
213,BS_40,BS_40_5_AC.pickle,22,pre late,0.23887079261672117
214,BS_40,BS_40_5_AC.pickle,27,pre late,0.8999280057595389
215,BS_40,BS_40_6_AC.pickle,4,pre late,0.39337474120082805
216,BS_40,BS_40_6_AC.pickle,7,pre late,1.769616026711185
217,BS_40,BS_40_6_AC.pickle,10,pre late,0.9126321647189758
218,BS_40,BS_40_6_AC.pickle,11,pre late,1.7863105175292153
219,BS_40,BS_40_6_AC.pickle,15,pre late,1.485809682804674
220,BS_40,BS_40_6_AC.pickle,21,pre late,0.9899328859060401
221,BS_40,BS_40_6_AC.pickle,24,pre late,1.7473567056204784
222,BS_40,BS_40_6_AC.pickle,25,pre late,0.2819956616052061
223,BS_40,BS_40_6_AC.pickle,26,pre late,1.5915414579855314
224,BS_40,BS_40_6_AC.pickle,27,pre late,1.6471897607122976
225,BS_40,BS_40_7_AC.pickle,23,pre late,1.9222222222222225
226,BS_40,BS_40_7_AC.pickle,33,pre late,0.6500000000000006
227,BS_40,BS_40_7_AC.pickle,36,pre late,1.7739628040057225
228,BS_40,BS_40_7_AC.pickle,85,pre late,0.7055555555555558
229,BS_40,BS_40_8_AC.pickle,6,pre late,4.2461122379986485
230,BS_40,BS_40_8_AC.pickle,25,pre late,0.4690117252931322
231,BS_40,BS_40_8_AC.pickle,33,pre late,0.6355645706558486
232,BS_40,BS_40_8_AC.pickle,34,pre late,0.473292765382015
233,BS_40,BS_40_8_AC.pickle,40,pre late,0.7313317936874519
234,BS_40,BS_40_8_AC.pickle,44,pre late,0.9642560266001664
235,BS_40,BS_40_8_AC.pickle,45,pre late,0.4494382022471911
236,BS_40,BS_40_8_AC.pickle,48,pre late,0.14011799410029507
237,BS_41,BS_41_2_AC.pickle,10,post early,0.5346985210466443
238,BS_41,BS_41_2_AC.pickle,23,post early,1.7626527050610818
239,BS_41,BS_41_2_AC.pickle,52,post early,1.8062827225130886
240,BS_41,BS_41_2_AC.pickle,55,post early,1.9021739130434783
241,BS_41,BS_41_2_AC.pickle,70,post early,0.11343804537521822
242,BS_41,BS_41_2_AC.pickle,119,post early,0.401396160558464
243,BS_41,BS_41_2_AC.pickle,155,post early,0.40767386091127084
244,BS_41,BS_41_2_AC.pickle,200,post early,0.01529051987767582
245,BS_41,BS_41_2_AC.pickle,210,post early,0.32286212914485174
246,BS_41,BS_41_2_AC.pickle,236,post early,1.9722222222222219
247,BS_41,BS_41_4_AC.pickle,0,post late,0.14271151885830766
248,BS_41,BS_41_4_AC.pickle,6,post late,4.300254452926209
249,BS_41,BS_41_4_AC.pickle,8,post late,1.6000000000000003
250,BS_41,BS_41_4_AC.pickle,10,post late,1.3070539419087135
251,BS_41,BS_41_4_AC.pickle,17,post late,0.21628498727735382
252,BS_41,BS_41_4_AC.pickle,19,post late,5.17175572519084
253,BS_41,BS_41_4_AC.pickle,20,post late,2.4872773536895667
254,BS_41,BS_41_4_AC.pickle,21,post late,0.584329349269588
255,BS_41,BS_41_4_AC.pickle,38,post late,1.3867684478371498
256,BS_41,BS_41_4_AC.pickle,55,post late,0.12086513994910911
257,BS_41,BS_41_4_AC.pickle,57,post late,6.310432569974554
258,BS_41,BS_41_4_AC.pickle,64,post late,2.709923664122137
259,BS_41,BS_41_4_AC.pickle,66,post late,0.06997455470737941
260,BS_41,BS_41_4_AC.pickle,72,post late,0.6870229007633593
261,BS_41,BS_41_4_AC.pickle,73,post late,1.914758269720101
262,BS_41,BS_41_4_AC.pickle,77,post late,0.3816793893129769
263,BS_41,BS_41_4_AC.pickle,84,post late,0.540712468193384
264,BS_41,BS_41_4_AC.pickle,87,post late,0.022075055187638103
265,BS_41,BS_41_4_AC.pickle,95,post late,0.9796437659033077
266,BS_41,BS_41_4_AC.pickle,96,post late,0.5279898218829515
267,BS_41,BS_41_4_AC.pickle,97,post late,0.4887820512820512
268,BS_41,BS_41_4_AC.pickle,100,post late,0.16296296296296295
269,BS_41,BS_41_4_AC.pickle,101,post late,3.51145038167939
270,BS_41,BS_41_4_AC.pickle,109,post late,1.1195928753180666
271,BS_41,BS_41_4_AC.pickle,110,post late,2.767175572519084
272,BS_41,BS_41_4_AC.pickle,114,post late,0.5279898218829516
273,BS_41,BS_41_4_AC.pickle,115,post late,0.5916030534351143
274,BS_41,BS_41_4_AC.pickle,117,post late,5.5089058524173025
275,BS_41,BS_41_4_AC.pickle,119,post late,0.36895674300254405
276,BS_41,BS_41_5_AC.pickle,2,post late,3.0297029702970297
277,BS_41,BS_41_5_AC.pickle,6,post late,0.02739726027397269
278,BS_41,BS_41_5_AC.pickle,13,post late,4.00611620795107
279,BS_41,BS_41_5_AC.pickle,15,post late,2.0398009950248754
280,BS_41,BS_41_5_AC.pickle,67,post late,0.2645502645502644
281,BS_41,BS_41_5_AC.pickle,68,post late,0.2292263610315183
282,BS_41,BS_41_5_AC.pickle,73,post late,4.44884488448845
283,BS_41,BS_41_5_AC.pickle,74,post late,0.6581740976645427
284,BS_41,BS_41_5_AC.pickle,85,post late,0.2269503546099288
285,BS_41,BS_41_6_AC.pickle,1,post late,0.5760626398210289
286,BS_41,BS_41_6_AC.pickle,3,post late,0.23489932885906079
287,BS_41,BS_41_6_AC.pickle,6,post late,0.3010752688172043
288,BS_41,BS_41_6_AC.pickle,7,post late,1.4093959731543622
289,BS_41,BS_41_6_AC.pickle,32,post late,0.9276437847866421
290,BS_41,BS_41_7_AC.pickle,0,post late,1.4252873563218385
291,BS_41,BS_41_7_AC.pickle,24,post late,0.4918032786885251
292,BS_41,BS_41_7_AC.pickle,36,post late,1.2360289283366201
293,BS_41,BS_41_7_AC.pickle,39,post late,0.22408963585434183
294,BS_41,BS_41_7_AC.pickle,50,post late,1.111111111111111
295,BS_41,BS_41_7_AC.pickle,54,post late,0.293103448275862
296,BS_41,BS_41_7_AC.pickle,55,post late,0.718390804597701
297,BS_41,BS_41_7_AC.pickle,57,post late,0.3908045977011496
298,BS_41,BS_41_7_AC.pickle,59,post late,1.1090573012938998
299,BS_41,BS_41_7_AC.pickle,62,post late,2.224842767295598
300,BS_41,BS_41_7_AC.pickle,63,post late,0.6436781609195403
301,BS_41,BS_41_7_AC.pickle,64,post late,1.3908045977011492
302,BS_41,BS_41_7_AC.pickle,73,post late,0.09870918754745639
303,BS_41,BS_41_7_AC.pickle,76,post late,0.039447731755424084
304,BS_41,BS_41_7_AC.pickle,81,post late,0.13590844062947077
305,BS_41,BS_41_7_AC.pickle,96,post late,0.2130325814536342
306,BS_41,BS_41_8_AC.pickle,13,post late,0.8196721311475413
307,BS_41,BS_41_8_AC.pickle,15,post late,1.6100323624595465
308,BS_41,BS_41_8_AC.pickle,16,post late,0.20666666666666703
309,BS_41,BS_41_8_AC.pickle,17,post late,0.3777777777777777
310,BS_41,BS_41_8_AC.pickle,25,post late,0.11228070175438584
311,BS_41,BS_41_8_AC.pickle,40,post late,0.40000000000000013
312,BS_41,BS_41_8_AC.pickle,49,post late,0.008936550491510188
313,BS_41,BS_41_8_AC.pickle,57,post late,0.35087719298245595
314,BS_41,BS_41_8_AC.pickle,58,post late,1.3406795224977042
315,BS_41,BS_41_8_AC.pickle,59,post late,0.2130898021308974
316,BS_41,BS_41_8_AC.pickle,60,post late,4.9625468164794
317,BS_41,BS_41_8_AC.pickle,61,post late,0.04385964912280689
318,BS_41,BS_41_8_AC.pickle,66,post late,0.4999999999999999
319,BS_41,BS_41_8_AC.pickle,67,post late,0.5859969558599695
320,BS_41,BS_41_8_AC.pickle,69,post late,0.16867469879518085
321,BS_41,BS_41_8_AC.pickle,72,post late,0.4501607717041802
322,BS_41,BS_41_8_AC.pickle,77,post late,0.6266666666666674
323,BS_41,BS_41_8_AC.pickle,79,post late,2.2055137844611523
324,BS_41,BS_41_8_AC.pickle,82,post late,4.003152088258471
325,BS_41,BS_41_8_AC.pickle,89,post late,0.23980815347721818
326,BS_41,BS_41_9_AC.pickle,3,post late,2.0508054522924413
327,BS_41,BS_41_9_AC.pickle,23,post late,0.9552845528455286
328,BS_41,BS_41_9_AC.pickle,24,post late,0.9496124031007754
329,BS_41,BS_41_9_AC.pickle,37,post late,7.298435619735258
330,BS_41,BS_41_9_AC.pickle,70,post late,0.23333333333333342
331,BS_41,BS_41_9_AC.pickle,75,post late,0.03333333333333338
332,BS_41,BS_41_9_AC.pickle,78,post late,0.2833333333333334
333,BS_41,BS_41_9_AC.pickle,80,post late,3.0333333333333323
334,BS_41,BS_41_9_AC.pickle,101,post late,1.172222222222222
335,BS_41,BS_41_9_AC.pickle,102,post late,0.6393544382371199
336,BS_41,BS_41_9_AC.pickle,103,post late,0.09425878320479862
337,BS_41,BS_41_9_AC.pickle,109,post late,0.22222222222222232
338,BS_41,BS_41_9_AC.pickle,125,post late,0.05952380952380958
339,BS_42,BS_42_10_AC.pickle,3,post expert,1.9758672699849167
340,BS_42,BS_42_10_AC.pickle,8,post expert,2.8959276018099547
341,BS_42,BS_42_10_AC.pickle,10,post expert,4.283559577677225
342,BS_42,BS_42_10_AC.pickle,11,post expert,0.39215686274509776
343,BS_42,BS_42_10_AC.pickle,17,post expert,0.10558069381598778
344,BS_42,BS_42_10_AC.pickle,18,post expert,2.914171656686626
345,BS_42,BS_42_10_AC.pickle,20,post expert,0.5893186003683242
346,BS_42,BS_42_10_AC.pickle,26,post expert,8.371040723981901
347,BS_42,BS_42_11_AC.pickle,1,post expert,0.04866180048661781
348,BS_42,BS_42_11_AC.pickle,44,post expert,4.330900243309002
349,BS_42,BS_42_11_AC.pickle,48,post expert,2.6520681265206814
350,BS_42,BS_42_2_AC.pickle,3,post early,3.0533333333333337
351,BS_42,BS_42_2_AC.pickle,5,post early,4.473429951690821
352,BS_42,BS_42_2_AC.pickle,7,post early,2.049180327868852
353,BS_42,BS_42_2_AC.pickle,8,post early,3.24
354,BS_42,BS_42_2_AC.pickle,9,post early,3.6288998357963878
355,BS_42,BS_42_2_AC.pickle,12,post early,5.313333333333332
356,BS_42,BS_42_2_AC.pickle,14,post early,5.326666666666666
357,BS_42,BS_42_2_AC.pickle,15,post early,1.8800000000000006
358,BS_42,BS_42_2_AC.pickle,16,post early,12.146666666666667
359,BS_42,BS_42_2_AC.pickle,17,post early,0.2733333333333332
360,BS_42,BS_42_2_AC.pickle,18,post early,0.2133333333333331
361,BS_42,BS_42_2_AC.pickle,27,post early,0.5066666666666663
362,BS_42,BS_42_2_AC.pickle,41,post early,0.3666666666666669
363,BS_42,BS_42_2_AC.pickle,48,post early,0.016142050040354947
364,BS_42,BS_42_2_AC.pickle,54,post early,1.5799999999999998
365,BS_42,BS_42_2_AC.pickle,57,post early,1.6866666666666665
366,BS_42,BS_42_2_AC.pickle,61,post early,6.633333333333333
367,BS_42,BS_42_2_AC.pickle,62,post early,1.2466666666666666
368,BS_42,BS_42_2_AC.pickle,64,post early,1.053333333333333
369,BS_42,BS_42_2_AC.pickle,68,post early,21.08
370,BS_42,BS_42_2_AC.pickle,69,post early,12.553333333333333
371,BS_42,BS_42_2_AC.pickle,78,post early,0.9400000000000002
372,BS_42,BS_42_2_AC.pickle,82,post early,2.6999999999999997
373,BS_42,BS_42_2_AC.pickle,84,post early,4.628237259816207
374,BS_42,BS_42_2_AC.pickle,85,post early,7.473333333333332
375,BS_42,BS_42_2_AC.pickle,86,post early,13.473333333333333
376,BS_42,BS_42_2_AC.pickle,89,post early,0.4533333333333335
377,BS_42,BS_42_2_AC.pickle,100,post early,0.23238925199709498
378,BS_42,BS_42_2_AC.pickle,108,post early,3.2331902718168815
379,BS_42,BS_42_2_AC.pickle,112,post early,5.825396825396825
380,BS_42,BS_42_2_AC.pickle,115,post early,0.8843537414965986
381,BS_42,BS_42_2_AC.pickle,116,post early,0.044296788482835046
382,BS_42,BS_42_2_AC.pickle,118,post early,2.5781249999999996
383,BS_42,BS_42_2_AC.pickle,119,post early,0.8477842003853565
384,BS_42,BS_42_2_AC.pickle,121,post early,0.3266666666666664
385,BS_42,BS_42_2_AC.pickle,128,post early,0.28871391076115477
386,BS_42,BS_42_2_AC.pickle,129,post early,0.6880189798339266
387,BS_42,BS_42_2_AC.pickle,131,post early,0.5199999999999999
388,BS_42,BS_42_2_AC.pickle,135,post early,0.5255255255255254
389,BS_42,BS_42_3_AC.pickle,5,post early,1.1444444444444444
390,BS_42,BS_42_3_AC.pickle,12,post early,25.4
391,BS_42,BS_42_3_AC.pickle,19,post early,1.1842378929335003e-16
392,BS_42,BS_42_3_AC.pickle,26,post early,0.3000000000000002
393,BS_42,BS_42_3_AC.pickle,27,post early,0.7198443579766535
394,BS_42,BS_42_3_AC.pickle,47,post early,9.800589458760002e-17
