,n_rep,categories,session,clust,accuracy,accuracy_std,accuracy_sem,weighted_accuracy,weighted_accuracy_std,weighted_accuracy_sem,synthetic_control_accuracy,synthetic_control_accuracy_std,synthetic_control_accuracy_sem,synthetic_control_weighted_accuracy,synthetic_control_weighted_accuracy_std,synthetic_control_weighted_accuracy_sem,pval_synthetic_control,pval_weighted_synthetic_control,fraction_empty_trials
3288,500,response,BS_72_3_AC.pickle,8,,,,,,,,,,,,,,,
3289,500,response,BS_72_3_AC.pickle,12,0.8838702040816326,0.03668375987273751,0.0016421906274592985,0.5424331756500456,0.10675915642841122,0.004779196208088004,0.5492661224489795,0.3166803533219129,0.014176559598304229,0.4926752416728574,0.12176635406338339,0.005451010640034931,9.972617496081208e-59,1.1510404789968802e-06,0.8271975510204082
3290,500,response,BS_72_3_AC.pickle,15,,,,,,,,,,,,,,,
3291,500,response,BS_72_3_AC.pickle,16,0.8057666666666666,0.050338531740385294,0.0022534621672070784,0.559645671523329,0.1339318551408947,0.00599561326302512,0.5579000000000001,0.2736448042424502,0.012250023834493919,0.49453653835251443,0.12082307766662337,0.005408783789154957,1.8655053761356445e-49,2.940217962212984e-12,0.5516666666666666
3292,500,response,BS_72_3_AC.pickle,17,0.8845999999999999,0.034214292010470965,0.0015316420634000317,0.5185532059640571,0.08891147664489257,0.003980224331593657,0.5616333333333333,0.3383303760133478,0.015145747720554967,0.49558988604796195,0.10441240370975416,0.004674141128322113,1.2486696751224296e-34,0.03576924670723673,0.8533333333333333
3293,500,response,BS_72_3_AC.pickle,18,0.9095858383433534,0.025035399828241767,0.0011218630916047983,0.4942403657590142,0.05020530456486126,0.0022497534922753153,0.5346333333333333,0.3581557373855991,0.01603325278395225,0.5048398435285447,0.09667039470667445,0.004327561206670961,,,0.9066132264529058
3294,500,response,BS_72_3_AC.pickle,23,0.7553141414141414,0.06499507785904622,0.0029095792814420704,0.5246423500084616,0.14829060862302462,0.006638399347989009,0.5706313131313132,0.30015779592379616,0.013436908346770155,0.4923946344937709,0.1397666235158974,0.006256813368250601,6.959085683111594e-13,0.08635716510911577,0.4529222222222222
3295,500,response,BS_72_3_AC.pickle,25,0.6494516129032258,0.08331204349967399,0.003729559278118682,0.55838542675878,0.1518895699299879,0.006799510982875596,0.5382479838709678,0.29929008460078005,0.013398064253172859,0.5009726768069469,0.13431516864341828,0.006012772732049194,5.722465547410427e-05,1.1554810098136787e-13,0.46632661290322586
3296,500,response,BS_72_3_AC.pickle,31,0.7789491298527442,0.05073390522259991,0.0022757266684486585,0.45203490986452766,0.07967554188163378,0.003573936496462752,0.5788333333333334,0.28626187505693296,0.012814841495208468,0.507403480922955,0.11363693394779568,0.005087087815144274,,,0.39849397590361446
3297,500,response,BS_72_3_AC.pickle,32,,,,,,,,,,,,,,,
3298,500,response,BS_72_3_AC.pickle,34,0.8982064102564103,0.0369050726002428,0.0016520979457960083,0.4777146420380337,0.029788489593634164,0.001333515936930713,0.5233448717948718,0.36469818296745504,0.016326132871829258,0.4952106041858054,0.1071343871423918,0.004795993841803073,4.511903657940598e-36,4.044580129430249e-05,0.8583012820512822
3299,500,response,BS_72_4_AC.pickle,0,0.6928576923076923,0.06643916382780617,0.0029742254477938862,0.6569728637709598,0.0784227594402033,0.0035106848637919213,0.5064051282051282,0.14228211241571434,0.00636942211689273,0.5016538003538457,0.061267660968615384,0.002742717184881241,6.326914300681174e-90,9.292179690533334e-129,0.3775961538461538
3300,500,response,BS_72_4_AC.pickle,2,,,,,,,,,,,,,,,
3301,500,response,BS_72_4_AC.pickle,7,,,,,,,,,,,,,,,
3302,500,response,BS_72_4_AC.pickle,9,0.7052410256410255,0.04931296983637104,0.002207551711122582,0.5783476007696879,0.06089156302724288,0.002725880728736306,0.5117846153846154,0.14425437491158052,0.006457712711881821,0.5003509340177759,0.060324213541859247,0.00270048267764713,9.15257529995436e-105,2.9256619448648465e-73,0.7678692307692307
3303,500,response,BS_72_4_AC.pickle,10,,,,,,,,,,,,,,,
3304,500,response,BS_72_4_AC.pickle,11,0.585217803030303,0.07018987623814248,0.0031421303950489544,0.5148719171901944,0.07154128911118637,0.003202627943872728,0.4960151515151515,0.10947998837542501,0.004900997373992988,0.4976376659121703,0.05358948610171426,0.002398994871624325,1.5470142882471686e-31,0.00017771450248517403,0.6718655303030302
3305,500,response,BS_72_4_AC.pickle,12,,,,,,,,,,,,,,,
3306,500,response,BS_72_4_AC.pickle,34,,,,,,,,,,,,,,,
3307,500,response,BS_72_4_AC.pickle,43,,,,,,,,,,,,,,,
3308,500,response,BS_72_4_AC.pickle,44,,,,,,,,,,,,,,,
3309,500,response,BS_72_4_AC.pickle,46,,,,,,,,,,,,,,,
3310,500,response,BS_72_4_AC.pickle,54,0.6297717948717948,0.06125226875267909,0.0027420281346629944,0.5138463909832119,0.06545504770189473,0.002930170359550209,0.49612051282051284,0.14071782446077344,0.006299394970625191,0.497671776892776,0.0588780683548021,0.002635744328024044,2.508949057877206e-46,2.0826167195604065e-05,0.5586653846153845
3311,500,response,BS_72_4_AC.pickle,55,0.7253913043478262,0.1224047829961809,0.005479590644194158,0.38042423510466983,0.06619481668923705,0.0029632869676000134,0.5698221343873517,0.3361701620273453,0.015049043261322148,0.48586567486458787,0.17102193007308705,0.00765599305061269,2.987599992452567e-05,1.7626583884038226e-53,0.2523636363636364
3312,500,response,BS_72_4_AC.pickle,64,0.6596564102564103,0.058394684221246926,0.00261410508231039,0.5504358585330205,0.06768164753331422,0.0030298466573709503,0.4931217948717949,0.13291789491991224,0.005950222169601475,0.500803578909681,0.06808104225573487,0.0030477260206666235,4.223293753592222e-82,4.060428380691355e-27,0.612326923076923
3313,500,response,BS_72_4_AC.pickle,68,0.628876923076923,0.046502289113909884,0.002081728361628996,0.47793865899768506,0.04623254336538925,0.002069652883500409,0.4897641025641026,0.14693617509968643,0.00657776657628679,0.49594874770709385,0.06028828241608643,0.0026988741795492556,1.0262788109437079e-42,1.282290749152148e-09,0.8061448717948718
3314,500,response,BS_72_4_AC.pickle,70,0.6910984848484849,0.06651160837356841,0.002977468511058776,0.5454023746981985,0.08509249109529952,0.0038092630588751255,0.5149299242424242,0.2631509608822289,0.011780254888454435,0.5052522718688556,0.061086773288293095,0.0027346195401938196,1.4189143389161858e-08,5.510250943443712e-17,0.7179375
3315,500,response,BS_72_4_AC.pickle,79,0.6520435897435898,0.06220832220645622,0.0027848269651697248,0.5569616884158547,0.06833740794646431,0.0030592025251464957,0.5104346153846153,0.13915840884805683,0.006229585940351279,0.5024021024602582,0.06826733357825067,0.003056065565600778,2.5016762212451612e-57,3.065939072695219e-33,0.5714730769230768
3316,500,response,BS_72_4_AC.pickle,80,,,,,,,,,,,,,,,
3317,500,response,BS_72_4_AC.pickle,88,0.6559346153846154,0.05044326623200098,0.0022581507269703,0.5163270180479899,0.05783250748097225,0.0025889385950948634,0.4961038461538461,0.1400513488237924,0.006269559423552668,0.49617050200985274,0.06425780933417316,0.0028765746094654913,4.912167380020168e-70,6.52178182632107e-07,0.7194051282051283
