,n_rep,categories,session,clust,accuracy,accuracy_std,accuracy_sem,weighted_accuracy,weighted_accuracy_std,weighted_accuracy_sem,synthetic_control_accuracy,synthetic_control_accuracy_std,synthetic_control_accuracy_sem,synthetic_control_weighted_accuracy,synthetic_control_weighted_accuracy_std,synthetic_control_weighted_accuracy_sem,pval_synthetic_control,pval_weighted_synthetic_control,fraction_empty_trials
0,500,stimulus,AE_267_10_opto_control_AC.pickle,16,,,,,,,,,,,,,,,
1,500,stimulus,AE_267_10_opto_control_AC.pickle,22,0.5905494505494505,0.12042993464381775,0.00539118429037015,0.5863279532967033,0.12104405889839041,0.005418676267704353,0.5073296703296705,0.12667980634873718,0.005670966972740976,0.5076196468972205,0.1267026098619218,0.00567198779818948,5.666626596697799e-23,7.033629663668463e-18,0.2345934065934066
2,500,stimulus,AE_267_10_opto_control_AC.pickle,23,0.5181538461538462,0.11964651071243637,0.005356113418630039,0.5130218770200388,0.11903283761670766,0.005328641637939462,0.49464835164835164,0.12137079377250724,0.005433302929469672,0.49477268503555266,0.12119987297358395,0.00542565146367109,0.0012899532223734301,0.043554951717588025,0.5229120879120879
3,500,stimulus,AE_267_10_opto_control_AC.pickle,28,0.493967032967033,0.12808355779742428,0.005733807517993524,0.49511265756302525,0.12862903127771783,0.005758226264598922,0.4924505494505495,0.13821560707592767,0.006187380336587822,0.4927808459922431,0.13850939726948186,0.00620053219190385,0.6112853324630623,0.4979931261152579,0.18942857142857145
4,500,stimulus,AE_267_10_opto_control_AC.pickle,36,,,,,,,,,,,,,,,
5,500,stimulus,AE_267_10_opto_control_AC.pickle,39,0.9844488844488846,0.031494614494552736,0.0014170096972520184,0.9845662303382893,0.03143869879244392,0.0014144939308777212,0.49804395604395607,0.10032330059338884,0.004491087732604074,0.49774644473173885,0.09986947832293434,0.004470771857632202,,,0.4625485625485626
6,500,stimulus,AE_267_10_opto_control_AC.pickle,49,0.9606593406593407,0.047688509495791544,0.002134830878927801,0.9613629807692309,0.04729763943996176,0.0021173331321192685,0.4916813186813187,0.12703337151538327,0.005686794723355323,0.4917035997091144,0.12685392900068995,0.005678761773166481,6.202281674627144e-169,3.0146754744270674e-165,0.01513186813186813
7,500,stimulus,AE_267_10_opto_control_AC.pickle,56,0.7510989010989011,0.11467100101426819,0.005133379014591021,0.7513439520038785,0.11476688884358453,0.005137671543359527,0.506087912087912,0.12323727975871678,0.005516858317561594,0.5058444570135747,0.12316604127112535,0.005513669244875401,1.0635089269067544e-118,3.0230424721911416e-118,0.030417582417582422
8,500,stimulus,AE_267_10_opto_control_AC.pickle,80,0.5653516483516483,0.13493802600085392,0.006040655656759564,0.5651230001616031,0.13512150912693524,0.006048869489556231,0.49827472527472527,0.13915787357720427,0.006229561978337017,0.497957094376212,0.1395547486157742,0.006247328545092254,1.6161934964677767e-13,2.890986659545039e-13,0.022791208791208793
9,500,stimulus,AE_267_10_opto_control_AC.pickle,87,,,,,,,,,,,,,,,
10,500,stimulus,AE_267_10_opto_control_AC.pickle,100,0.5055714285714286,0.12457072818480551,0.005576551667292374,0.5070336942469296,0.12473406477504792,0.0055838636172819,0.493923076923077,0.1337637068107461,0.005988085909974316,0.49441538057530704,0.13359187102297987,0.005980393483649677,0.12909325451483178,0.0740289840049991,0.0
11,500,stimulus,AE_267_10_opto_control_AC.pickle,101,0.5207142857142858,0.1225209553285733,0.005484791232031575,0.5176741677440206,0.12258099592906362,0.005487479018445353,0.49075824175824173,0.13314547058990198,0.005960409855749008,0.49125230284421456,0.13371821428523398,0.005986049384839636,0.00013403188325753347,0.010151551295452728,0.0
12,500,stimulus,AE_267_10_opto_control_AC.pickle,103,0.5713956043956044,0.1216317682294708,0.005444985750661356,0.5755334922430511,0.12173045160612653,0.005449403425316088,0.5044395604395604,0.12225085021370476,0.005472699666455834,0.5050518543956044,0.12209448474161981,0.005465699786574193,1.1382978868961877e-16,4.214448844145336e-19,0.28796703296703297
13,500,stimulus,AE_267_10_opto_control_AC.pickle,109,,,,,,,,,,,,,,,
14,500,stimulus,AE_267_10_opto_control_AC.pickle,110,0.4340769230769231,0.12446455734667182,0.0055717988078281995,0.4348841911764706,0.1245398009958585,0.005575167176171545,0.5086703296703297,0.12798022193156053,0.005729181569317855,0.5085942348093084,0.12781205423242376,0.005721653349192059,2.2341701347475526e-19,3.163042192899031e-18,0.0
15,500,stimulus,AE_267_11_opto_control_AC.pickle,1,0.5672833333333333,0.1174431079762074,0.005257475565408168,0.5723625289891963,0.11703500420827953,0.0052392063316914796,0.502575,0.12046380824638668,0.005392700681079552,0.5022041786865773,0.11979558712195208,0.00536278699525717,1.3895997045989223e-16,2.3013711666405555e-19,0.20147500000000002
16,500,stimulus,AE_267_11_opto_control_AC.pickle,7,0.7674285714285716,0.09758470940779647,0.004368491553994674,0.7754978354978355,0.09851001692261327,0.004409914007244323,0.5042857142857142,0.12762348961707956,0.005713212037694464,0.5046753246753246,0.1268515016452641,0.005678653109813989,4.8273473967367277e-132,2.5969100302482725e-135,0.14999999999999997
17,500,stimulus,AE_267_11_opto_control_AC.pickle,8,0.8021416666666666,0.08872024188112004,0.003971663487836062,0.8098714223089541,0.08611701327811946,0.0038551269706466507,0.49367500000000003,0.12677008360501393,0.005675008337765845,0.4933935389445104,0.1274511640995995,0.005705497688056926,3.327883565733364e-148,2.3388233780294114e-150,0.013058333333333333
18,500,stimulus,AE_267_11_opto_control_AC.pickle,9,0.622775,0.11176215165102481,0.00500316103318505,0.6333772653996267,0.11052687928261952,0.004947862647392753,0.4917,0.12159215298145956,0.005443212328601724,0.49151035126421183,0.12182608753347805,0.00545368467740393,2.729024789068993e-54,1.5694162195103028e-62,0.026041666666666664
19,500,stimulus,AE_267_11_opto_control_AC.pickle,10,0.7193416666666667,0.096072332053048,0.004300788245343497,0.72496758725041,0.09654922319306727,0.004322136824746887,0.5034000000000001,0.12228653055653985,0.005474296937967577,0.5034908874936365,0.12360308610208967,0.005533234058506256,1.6246313117030235e-116,1.1662958847233109e-117,0.045325000000000004
20,500,stimulus,AE_267_11_opto_control_AC.pickle,12,0.5601025641025642,0.12839003076563227,0.0057475271322780675,0.5820025740334961,0.12766087064843182,0.005714885442480245,0.49903846153846154,0.12215323459447765,0.00546832979118829,0.4976292446725355,0.12033755105171502,0.0053870486328037375,2.5026536780294e-13,1.3875236016691272e-23,0.3942820512820513
21,500,stimulus,AE_267_11_opto_control_AC.pickle,16,0.482925,0.11074310205506155,0.00495754210804726,0.49363199983030714,0.11176315981297225,0.005003206164712101,0.49828333333333336,0.12128924450804916,0.005429652283019204,0.4977105520674246,0.12031670844600273,0.0053861155896295565,0.03398871220078185,0.5406833996207652,0.026008333333333328
22,500,stimulus,AE_267_11_opto_control_AC.pickle,17,0.719825,0.10201983024828502,0.00456703483039728,0.7247326107245885,0.10187553533559192,0.004560575302965066,0.5003833333333333,0.11490300378048338,0.0051437648847838515,0.4998286073872956,0.11410394376290904,0.005107994045693466,3.3623566555223887e-118,2.7055793368931024e-121,0.38325
23,500,stimulus,AE_267_11_opto_control_AC.pickle,18,0.5981333333333333,0.11681057315157733,0.0052291594177681045,0.5903254935233893,0.1180365589455599,0.005284042079394418,0.4981666666666667,0.12318279100588686,0.00551441906598243,0.4978061541942417,0.12344405606546091,0.0055261148963336145,5.572325751743505e-34,1.0884114430824756e-28,0.006475
24,500,stimulus,AE_267_11_opto_control_AC.pickle,20,0.6544083333333333,0.10444584555059036,0.004675638190721842,0.6619437906555802,0.10446428561322181,0.004676463681296641,0.5004583333333333,0.1249078757747307,0.005591644466235732,0.4997217899768086,0.12389310992587062,0.005546217307955201,2.282750096067788e-72,1.3968118419820032e-78,0.26615833333333333
25,500,stimulus,AE_267_11_opto_control_AC.pickle,28,0.5629,0.11606113570968629,0.005195609990250039,0.564233734939759,0.11670716772717746,0.005224530355224705,0.5050416666666666,0.12249333173460686,0.0054835546301329205,0.5048649230725719,0.12316734331984655,0.005513727532581292,2.2662946117851256e-12,7.809832279700115e-13,0.13645
26,500,stimulus,AE_267_11_opto_control_AC.pickle,43,0.6624500000000001,0.09848644999863349,0.004408859006835099,0.6685861785168845,0.09944387193315533,0.004451719098953523,0.5005666666666667,0.12026717248600208,0.0053838980555077146,0.4998745573844674,0.12045117622873408,0.005392135194306469,4.05399072441205e-80,9.390635253972354e-85,0.12337499999999998
27,500,stimulus,AE_267_11_opto_control_AC.pickle,54,0.5374666666666666,0.11547065043166212,0.005169176238841022,0.5445575541603032,0.11593519395954188,0.0051899720632106495,0.5052333333333333,0.11505421910270537,0.0051505342122939715,0.5044599751117145,0.1153000610065042,0.005161539607369497,2.9194529066042314e-05,1.594761110091253e-07,0.006466666666666666
28,500,stimulus,AE_267_11_opto_control_AC.pickle,59,0.5673833333333335,0.1174954502665245,0.0052598187281285855,0.5651642768256122,0.11779864948238085,0.005273391789130501,0.49800833333333333,0.12815636580842257,0.0057370668521969995,0.4964846017874314,0.128489598605506,0.005751984400944208,1.0344508598945588e-17,2.950401554654828e-17,0.0065
29,500,stimulus,AE_267_11_opto_control_AC.pickle,63,0.6315249999999999,0.12424282088582289,0.005561872520581872,0.6348896954013236,0.12452644502037609,0.005574569280595031,0.5104583333333333,0.12675338999411415,0.0056742610291079226,0.5105498741444652,0.12733909061604903,0.00570048058989382,6.4965597311461354e-43,2.835409440207928e-44,0.0
30,500,stimulus,AE_267_11_opto_control_AC.pickle,67,0.5463999999999999,0.10200809336082657,0.004566509415155039,0.5259623960631257,0.10253464162625116,0.004590080952788722,0.5035416666666667,0.10540394356685352,0.00471852854841563,0.5014493792069687,0.10338883222454082,0.004628319775620447,2.6745371328799023e-10,0.0003911765529601832,0.6037583333333332
31,500,stimulus,AE_267_11_opto_control_AC.pickle,68,0.6216666666666666,0.11437268516176015,0.005120024562955999,0.6081854516658182,0.11665194107410234,0.0052220580706938795,0.5033583333333332,0.11504561021853704,0.005150148825710286,0.5027518765201652,0.1137766830250356,0.005093343843033335,1.3462678788797466e-48,1.1514474210472384e-39,0.42847499999999994
32,500,stimulus,AE_267_11_opto_control_AC.pickle,73,0.52655,0.11183022971351608,0.005006208625813139,0.5335833446461904,0.11179873742974218,0.005004798837573597,0.5020333333333333,0.12416036449330806,0.005558181265502465,0.5023092539170768,0.12299485924536256,0.0055060060849574325,0.0009627796449619549,1.671580043709597e-05,0.051941666666666664
33,500,stimulus,AE_267_11_opto_control_AC.pickle,74,0.5108916666666666,0.1126361062473111,0.00504228461407821,0.5125943223598619,0.11286398979838866,0.005052486082876119,0.5097333333333334,0.11880007014588276,0.005318221534866818,0.5091926070479098,0.11804557094182254,0.00528444551175382,0.8450708818143275,0.5882246200552992,0.03905833333333333
34,500,stimulus,AE_267_11_opto_control_AC.pickle,79,0.491025,0.10459464447464686,0.004682299345393811,0.4728578101136942,0.10344255742068734,0.004630724845708035,0.50625,0.11135731403409875,0.004985038012467836,0.5051248345494654,0.10995435457049293,0.004922232921336731,0.023585084240631604,8.055663219630464e-07,0.558425
35,500,stimulus,AE_267_11_opto_control_AC.pickle,80,0.60715,0.11535357360933576,0.005163935160473264,0.6115528678092652,0.11577502671658264,0.0051828019926909935,0.501,0.12147690681314242,0.005438053201562469,0.5003614966909893,0.12123238621969586,0.005427106956461863,2.1604221940911575e-37,1.887134488671262e-40,0.110375
36,500,stimulus,AE_267_11_opto_control_AC.pickle,92,0.6075833333333333,0.11993166457056563,0.005368878658475361,0.6078638016856157,0.12081773436168515,0.00540854458997473,0.5077083333333333,0.12028954506846294,0.005384899589847617,0.5081933579387974,0.12047118327750565,0.0053930308328148935,2.742897831157322e-34,9.455058458186432e-34,0.11029999999999998
37,500,stimulus,AE_267_11_opto_control_AC.pickle,93,0.5536749999999999,0.12375687943841074,0.0055401187937773495,0.5473980697437637,0.12443922934899358,0.005570664970932968,0.4920083333333333,0.12386619657024177,0.005545012500691156,0.49180031534589064,0.12406186024635062,0.0055537716097943364,1.090050514262044e-13,4.6814483341524594e-11,0.07804166666666666
38,500,stimulus,AE_267_11_opto_control_AC.pickle,104,0.6002333333333334,0.11000827494127682,0.004924646728641044,0.6106593472481475,0.10992300825356764,0.004920829667470752,0.49839999999999995,0.11708263226361874,0.005241338456270679,0.4989059053113864,0.11622515400982938,0.005202952457765942,3.772755545433319e-39,1.1388414915443077e-46,0.12951666666666664
