,n_rep,categories,session,clust,accuracy,accuracy_std,accuracy_sem,weighted_accuracy,weighted_accuracy_std,weighted_accuracy_sem,synthetic_control_accuracy,synthetic_control_accuracy_std,synthetic_control_accuracy_sem,synthetic_control_weighted_accuracy,synthetic_control_weighted_accuracy_std,synthetic_control_weighted_accuracy_sem,pval_synthetic_control,pval_weighted_synthetic_control,fraction_empty_trials
10,500,stimulus,AE_229_1_passive_AC.pickle,33,0.5218564102564103,0.07532827233353202,0.003372156595670043,0.5185272556698619,0.07541997973914288,0.003376261982971814,0.5028679487179487,0.07250580165637095,0.003245805455318226,0.5023149438859013,0.07234713482166345,0.0032387025522965826,0.0001080570397616427,0.0010085157826187166,0.007556410256410256
11,500,stimulus,AE_229_1_passive_AC.pickle,34,,,,,,,,,,,,,,,
12,500,stimulus,AE_229_1_passive_AC.pickle,36,0.501974358974359,0.07496171935619068,0.0033557474307985705,0.49996529583300847,0.07452562916735485,0.0033362253528186254,0.4963423076923077,0.07321814841102571,0.0032776944756382088,0.49639626678876675,0.0734017883316974,0.0032859153275247278,0.25895967639751116,0.5327039027313886,0.04271794871794872
13,500,stimulus,AE_229_1_passive_AC.pickle,39,0.5180679487179486,0.07228103312650999,0.003235743434021445,0.5253252203647414,0.07209546484224616,0.0032274362567247623,0.5084397435897435,0.07602989579264614,0.0034035655753536947,0.5079643793027302,0.07589075101218007,0.0033973365995035097,0.050032219817660546,0.00035198908539770636,0.20350512820512823
14,500,stimulus,AE_229_1_passive_AC.pickle,45,0.5707089743589744,0.07289666353974525,0.0032633028362774054,0.563507663601174,0.07333397586961407,0.0032828796248038374,0.49998333333333334,0.07952449838380161,0.0035600054725125315,0.5000997745044552,0.0796825574694891,0.003567081168951534,1.2871407498979164e-41,4.6570847834688755e-34,0.09044487179487179
15,500,stimulus,AE_229_1_passive_AC.pickle,50,0.46297142857142853,0.10388974881718144,0.004650743881994139,0.46766241173798745,0.10438081059598514,0.0046727268263120755,0.485652380952381,0.09772692424995279,0.004374857964681172,0.4853529599603595,0.0974819777992636,0.004363892655592172,0.000481696383094821,0.008333987528667848,0.24013333333333334
16,500,stimulus,AE_229_1_passive_AC.pickle,52,0.5343820512820513,0.06292020969163811,0.0028166954257644664,0.5203278352557607,0.0627457777717264,0.002808886780603705,0.4959525641025641,0.07964615874743468,0.0035654517383692645,0.49587808770425784,0.07919745590213742,0.0035453650403421875,2.5824463980761957e-15,4.595756174214948e-07,0.5150717948717949
17,500,stimulus,AE_229_1_passive_AC.pickle,56,0.524623076923077,0.07913519631943457,0.0035425779186420447,0.5303552784272463,0.07918865436265445,0.003544971029322153,0.5001679487179487,0.07421182765063708,0.0033221776676461085,0.4994838350479307,0.0742110142007235,0.0033221412526268025,4.338866598556284e-06,4.526730098927733e-09,0.07032564102564104
18,500,stimulus,AE_229_1_passive_AC.pickle,59,0.5303,0.08122136418455429,0.003635967618260933,0.5080162797708774,0.08096111706780502,0.003624317357289004,0.5009,0.09972055956521704,0.004464105338468827,0.5010380866244598,0.09954204726118784,0.004456114030228345,7.096662633103626e-07,0.2557028474772637,0.53
19,500,stimulus,AE_229_1_passive_AC.pickle,63,0.5074012820512821,0.07261075979179045,0.0032505040267530915,0.4982558463876548,0.07241704050670728,0.0032418319605465374,0.49469871794871795,0.08158655728560492,0.0036523159067089724,0.49466077462135966,0.08170258330198688,0.003657509944542196,0.03195404500642282,0.7884194475950499,0.31157179487179487
20,500,stimulus,AE_229_1_passive_AC.pickle,64,0.6854076923076923,0.0696578950811754,0.0031183156477878494,0.6806640734029561,0.07000486664326218,0.0031338482281239584,0.5033500000000001,0.07466831908348716,0.0033426130307370925,0.503344969085288,0.07517410709844374,0.0033652552119236567,6.4695281376710755e-142,6.964872859940454e-139,0.045241025641025646
21,500,stimulus,AE_229_1_passive_AC.pickle,67,0.43995897435897435,0.06800650392379308,0.003044389226659523,0.44105446139557836,0.06847795115596751,0.0030654941032780686,0.5010333333333333,0.0763921244619883,0.0034197811576128297,0.5010147335229781,0.07547761835630586,0.003378842241844218,1.4142382646179787e-35,3.768210165249688e-35,0.1708346153846154
22,500,stimulus,AE_229_1_passive_AC.pickle,76,0.4924717948717949,0.07139284895782116,0.0031959828499826615,0.4935951555477618,0.07173965092199662,0.0032115078380735543,0.4974897435897436,0.07440609952339484,0.0033308744710743433,0.49689786383238504,0.07426615090934703,0.0033246095106909874,0.32109993579088203,0.4910123551183252,0.10303076923076923
23,500,stimulus,AE_229_1_passive_AC.pickle,81,0.5037358974358974,0.05459397684444968,0.002443962052982298,0.48409407262359383,0.05416667494358739,0.0024248333928033536,0.5028038461538462,0.07316003518221713,0.0032750929702305863,0.5028837221053177,0.0727973903555608,0.00325885875821149,0.5109902108890458,1.4596349635219064e-05,0.6004384615384616
24,500,stimulus,AE_229_1_passive_AC.pickle,82,0.4809025641025641,0.05753941541327344,0.0025758179921842725,0.4775993020808977,0.057060169685258386,0.0025543640069459407,0.5035846153846154,0.0776512900947945,0.0034761491528179766,0.502908200971605,0.07766080017464201,0.0034765748824609074,1.374491240754938e-06,4.002666296180311e-08,0.4673692307692308
25,500,stimulus,AE_229_1_passive_AC.pickle,86,0.5341192307692308,0.07125605653809108,0.0031898591802615776,0.5284741279583299,0.0716493687404312,0.0032074662525624813,0.5021743589743589,0.07761806328126539,0.003474661716362522,0.5015098295794039,0.07742948067663662,0.0034662195995539503,3.031199890359934e-11,1.9675831030250147e-08,0.01507051282051282
26,500,stimulus,AE_229_1_passive_AC.pickle,88,0.47332948717948714,0.07135131631747718,0.0031941235936538905,0.46825796508456075,0.07153109047772305,0.0032021713903366542,0.5016794871794872,0.07640083296736043,0.0034201710038540803,0.5012774483672355,0.07591178139927832,0.003398278048927026,4.148024114500805e-08,1.1191815992738105e-10,0.11561410256410257
27,500,stimulus,AE_229_1_passive_AC.pickle,90,0.528,0.07746970734135734,0.003468020392384552,0.532427348543891,0.07756615680496799,0.003472338063357057,0.49856923076923076,0.07146045678295929,0.003199009391895756,0.4985884306886965,0.07130161477584737,0.0031918986470803137,1.3329388930159832e-09,3.542392696745169e-12,0.329125641025641
28,500,stimulus,AE_229_1_passive_AC.pickle,92,0.4727166666666667,0.07167879282531305,0.003208783455504115,0.47483060530486054,0.07185976798872887,0.003216885016472659,0.5052230769230769,0.07522044661146772,0.0033673296534267364,0.5042649298573766,0.0747798135328126,0.0033476042077683226,5.639190788285049e-12,3.8160077641946545e-10,0.12809487179487178
29,500,stimulus,AE_229_1_passive_AC.pickle,98,0.41927472527472526,0.11080622746889354,0.0049603679896719636,0.41618184397761854,0.10990928913017298,0.004920215515161016,0.503010989010989,0.12643473152416423,0.005659995916847684,0.502471481570073,0.125901502911713,0.005636125325809622,1.745787895110838e-26,7.387077232036208e-29,0.3792197802197802
30,500,stimulus,AE_229_1_passive_AC.pickle,117,0.4709,0.08172019334289414,0.0036582982782415612,0.45255853683046926,0.07830091402814701,0.0035052303140300682,0.5057999999999999,0.10361640796707826,0.004638507465015661,0.5051532509295548,0.10232003698020076,0.004580473929419912,1.0022569909572632e-07,2.5558488766158515e-18,0.66
31,500,stimulus,AE_229_1_passive_AC.pickle,123,0.5082653846153845,0.06784999711724382,0.003037383019778319,0.49576656281661585,0.06754059416979373,0.0030235322416090837,0.49050512820512826,0.07566941192701758,0.003387428101236014,0.49069992862338596,0.07612975383587554,0.0034080358353062367,7.394304931283475e-05,0.24897776236536096,0.09299487179487179
32,500,stimulus,AE_229_1_passive_AC.pickle,128,0.5575282051282052,0.06938730659779768,0.0031062024436658386,0.548475481321279,0.06981774613709202,0.003125471563831528,0.5023435897435897,0.08198214651459207,0.0036700249127219944,0.5017136995038058,0.08188915027732803,0.003665861829391556,1.3162622298269517e-28,3.100032224238144e-21,0.1482294871794872
33,500,stimulus,AE_229_1_passive_AC.pickle,132,0.4882679487179487,0.06286127273968965,0.002814057045444767,0.47471621119424307,0.06115611614618375,0.0027377237528400785,0.5023358974358975,0.07293324061848439,0.003264940251201438,0.5021893572207933,0.07264484092785123,0.0032520297079375268,0.003145974021047942,9.807946829012308e-10,0.5754551282051282
34,500,stimulus,AE_229_1_passive_AC.pickle,139,0.5295961538461538,0.07097991301958777,0.003177497298614413,0.5301975874834384,0.07093246664676682,0.0031753733072617325,0.5005371794871795,0.08014390552849064,0.003587733944488098,0.5005003542202477,0.08000024725384954,0.003581302916889209,5.454325775168711e-10,1.55480423659741e-10,0.0025179487179487177
35,500,stimulus,AE_229_1_passive_AC.pickle,140,0.4775692307692308,0.0738464318905022,0.003305820306931488,0.4839020414750734,0.07416770121277177,0.003320202296993347,0.5021346153846155,0.07800564380321788,0.0034920122034103112,0.5020321703296702,0.07762491578147583,0.0034749684764018222,3.237797125112617e-06,0.0009753590479599369,0.19597564102564105
36,500,stimulus,AE_229_1_passive_AC.pickle,144,0.5004,0.07227569823182682,0.0032355046113359412,0.49658952575793,0.07240404030234604,0.003241249991472726,0.4967833333333333,0.07921059633447648,0.0035459532868824233,0.496622547671005,0.0791191021397722,0.0035418574442116733,0.6761234571827337,0.7292661128769071,0.06781923076923078
37,500,stimulus,AE_229_1_passive_AC.pickle,147,0.48926797385620924,0.08437041110118862,0.003776938318916121,0.5078630964930774,0.08474326616457815,0.0037936296039049883,0.49149019607843136,0.11110626594587833,0.004973799556569438,0.4912713574093972,0.10993502278276467,0.004921367511664181,0.7134964290232383,0.00822712232778948,0.5280915032679738
38,500,stimulus,AE_229_1_passive_AC.pickle,150,0.4785384615384615,0.07536419660672776,0.0033737647870044365,0.5026556231456922,0.07593095193565416,0.003399136239997652,0.501843076923077,0.09136206398771142,0.004089927687523054,0.5020630767265941,0.09040463600056278,0.004047067324451843,1.2905726053305135e-05,0.9820891443968948,0.46613846153846156
39,500,stimulus,AE_229_1_passive_AC.pickle,156,0.571424358974359,0.07405510390157083,0.0033151617490840596,0.5661752267295351,0.07463659271522892,0.003341192763436855,0.49193461538461536,0.07977182098795531,0.003571077152839439,0.492175665640506,0.07922944555281482,0.0035467970937821942,1.343793938356192e-47,1.3270053209747075e-41,0.03015897435897436
40,500,stimulus,AE_229_1_passive_AC.pickle,158,0.4553448717948718,0.07489602631904207,0.0033528066065682018,0.45888028459719943,0.07512682034125724,0.0033631383659481076,0.49985512820512823,0.07810895443114967,0.003496637022280981,0.4998093884602395,0.07839456228180045,0.0035094225856227594,1.4441725537402288e-17,6.1346965065876906e-15,0.09047307692307692
41,500,stimulus,AE_229_1_passive_AC.pickle,160,0.5291525641025641,0.07124966266342281,0.003189572951121222,0.5350283767178446,0.071454059631846,0.0031987230160815784,0.5005846153846154,0.07897796012435583,0.003535539059845905,0.5003299197906111,0.07891741640706401,0.003532828750830878,3.5320945626533733e-09,1.3055837199269026e-12,0.052761538461538464
42,500,stimulus,AE_229_1_passive_AC.pickle,162,0.5117653846153846,0.07232283178251125,0.0032376145988465286,0.5213051934117892,0.07257157920269124,0.00324875006269869,0.5045358974358974,0.07827388272363774,0.003504020226648972,0.5044221167484997,0.07782523241231795,0.003483935880365712,0.19177146029224035,0.0009162318926172118,0.15823333333333334
43,500,stimulus,AE_229_1_passive_AC.pickle,166,0.4788051282051282,0.07444452390901192,0.0033325945828116665,0.4747870112098303,0.07500722360958713,0.003357784480945459,0.5013282051282051,0.07628568946290669,0.0034150164726805374,0.5014785524640842,0.0757899060290762,0.0033928221580543784,1.5654810567694322e-06,1.2587278951432415e-08,0.15332307692307695
44,500,stimulus,AE_229_1_passive_AC.pickle,169,0.5130564102564102,0.05821389779185872,0.002606011970237279,0.4957906410256409,0.05834816954853852,0.0026120227995829358,0.4988730769230769,0.07775808397589856,0.0034809299035160374,0.49852563089392865,0.07792244805683701,0.003488287850306238,0.0017097875549117445,0.3808828381484779,0.3918961538461539
45,500,stimulus,AE_229_1_passive_AC.pickle,170,0.48865270935960586,0.09317939571193348,0.0041712826286429226,0.48535930125226134,0.09307874884066673,0.004166777055897633,0.49750246305418716,0.09288999314391089,0.004158327190421265,0.4980045731541255,0.09348128671680833,0.00418479712607829,0.10021368616473574,0.02346869657316206,0.05593103448275862
46,500,stimulus,AE_229_1_passive_AC.pickle,172,0.42864761904761906,0.11878635559963943,0.005317607587458516,0.42787671263099836,0.11924660903877154,0.005338211361079887,0.501904761904762,0.11592084248898474,0.005189329603154184,0.5023807611693326,0.11556543856611447,0.005173419538506379,6.548531609465367e-20,7.782216528243794e-21,0.03472380952380952
47,500,stimulus,AE_229_1_passive_AC.pickle,185,0.5545,0.08240877891312309,0.003689123601860421,0.5423544616941169,0.08395019961997709,0.0037581270695133794,0.49871674876847294,0.08881204607219897,0.0039757732078504315,0.4979866477346773,0.08736254323403111,0.003910884549120443,6.255602459202495e-22,1.4378200409740428e-14,0.2283694581280788
48,500,stimulus,AE_229_1_passive_AC.pickle,186,0.45263532763532766,0.08482553139362718,0.0037973123013323724,0.46064172459769626,0.08482654912895647,0.0037973578614228535,0.4904415954415955,0.09213383943899074,0.004124477101677736,0.4902308249352508,0.09151808916146173,0.004096912333559049,1.0039917732934037e-11,6.772336640824675e-08,0.1433874643874644
49,500,stimulus,AE_229_1_passive_AC.pickle,189,0.6817653846153846,0.06742636389421233,0.003018418592174493,0.6881379339750081,0.06696220781334665,0.0029976401123152805,0.5027320512820512,0.07698537369516939,0.003446338640647753,0.5022855408126152,0.07666909623569967,0.0034321801170553064,4.253866543235865e-140,1.0297811631898832e-143,0.09546410256410258
50,500,stimulus,AE_229_1_passive_AC.pickle,191,0.5234502923976608,0.10010730879325366,0.004481418611690063,0.5071015248709693,0.10040801805948497,0.004494880207238294,0.5017953216374269,0.10138371873636552,0.004538558568244296,0.5008340348722754,0.09871609661753465,0.004419139401388316,0.0007076926224679282,0.3720743804927279,0.5721286549707602
51,500,stimulus,AE_229_1_passive_AC.pickle,192,0.5333842364532019,0.08179413515351759,0.0036616083682869775,0.5475939210304126,0.08135914652291422,0.0036421356028260112,0.49751724137931036,0.08416386034626758,0.0037676918372304183,0.4966872668436049,0.08317423577257364,0.0037233901569974893,4.204683840014103e-11,1.9157921272838016e-20,0.48775123152709365
52,500,stimulus,AE_229_1_passive_AC.pickle,198,0.49741282051282054,0.07228238414163725,0.0032358039137647216,0.49411750922245595,0.07254771461738996,0.0032476817371386623,0.5012987179487179,0.07967624672124361,0.0035667986610609325,0.5005606337515911,0.07920776649512354,0.00354582660587484,0.7546834724516247,0.36179355003996516,0.06030128205128206
53,500,stimulus,AE_229_1_passive_AC.pickle,202,0.4708102564102564,0.07026743054126708,0.0031456022024687,0.4651591396487672,0.07021724533929814,0.0031433556042847507,0.49839871794871793,0.07537756703269596,0.0033743633294735374,0.49800261807341584,0.07542564829534242,0.003376515742398176,5.836438652285228e-09,4.868200811960251e-12,0.03515897435897436
54,500,stimulus,AE_229_1_passive_AC.pickle,203,0.5632033333333334,0.09519360266787306,0.004261450915543784,0.5576498776481629,0.0977527068997872,0.004376012154602161,0.4976466666666666,0.09892345885133169,0.004428422209857563,0.49693509654062745,0.09869032130432127,0.004417985539899589,2.9286889371301842e-24,7.349114134983302e-21,0.27338999999999997
55,500,stimulus,AE_229_1_passive_AC.pickle,211,0.5002269230769231,0.06312202852315797,0.0028257300774663765,0.5006037108695086,0.06447063888356061,0.0028861021685941896,0.4970205128205128,0.07137172721114368,0.0031950373107426915,0.4965844335333696,0.07085294409132459,0.0031718133887672305,0.7201809285469247,0.6736016578155704,0.45990128205128206
56,500,stimulus,AE_229_1_passive_AC.pickle,230,0.5040076923076923,0.07511624920181109,0.003362665136754038,0.5015314392227157,0.07490915952512969,0.0033533945296169944,0.500248717948718,0.07704598475753544,0.0034490519644423475,0.5000545519315199,0.07694096232047676,0.003444350514470779,0.6543587825742684,0.9384713081317282,0.0
57,500,stimulus,AE_229_1_passive_AC.pickle,255,0.4682692307692308,0.12468294768119678,0.005581575301887936,0.4678479419530264,0.12442105286156367,0.005569851279604678,0.49664102564102564,0.1265920028051831,0.005667036346306213,0.496766547787936,0.12679692004266288,0.005676209701708211,0.0002714945296190921,0.0001465192400252205,0.3436794871794872
58,500,stimulus,AE_229_1_passive_AC.pickle,265,0.5306192307692308,0.055519864108721374,0.0024854104593819075,0.5110048509469254,0.05541938110984355,0.0024809122225722506,0.5038948717948718,0.07234990988854789,0.0032388267813517296,0.5037336324786325,0.07126303613185692,0.0031901716297898014,9.63963112240582e-11,0.08407715029772443,0.6708602564102564
59,500,stimulus,AE_229_1_passive_AC.pickle,268,0.5501931034482759,0.0699789691148533,0.0031326888955316894,0.5316043335785785,0.07024977520552907,0.0031448118410942337,0.4966229885057471,0.08921342805769351,0.003993741533259191,0.49662146696397264,0.08878805416916392,0.003974699182765877,1.2094098466310646e-23,2.0281569559399285e-11,0.5735356321839081
60,500,stimulus,AE_229_1_passive_AC.pickle,271,0.4966857142857143,0.12960498016802344,0.005801915737163872,0.49680447842611225,0.1299236695109895,0.005816182231490124,0.5011619047619048,0.11589428132761531,0.005188140562270517,0.5009043594902749,0.1160370261557576,0.005194530698388156,0.4321631033605601,0.5938442599040449,0.013638095238095239
61,500,stimulus,AE_229_1_passive_AC.pickle,275,,,,,,,,,,,,,,,
62,500,stimulus,AE_229_1_passive_AC.pickle,276,0.5081466666666667,0.08136166610333832,0.003642248394736436,0.4887082310941271,0.08135021031121958,0.0036417355630498044,0.5034266666666667,0.09058220428612529,0.0040550163726218325,0.5030116966121391,0.08880434099373155,0.003975428281166609,0.396657455772092,0.0034232469323881966,0.33884
63,500,stimulus,AE_229_1_passive_AC.pickle,282,0.527641304347826,0.09346427677391637,0.004184035656455556,0.5335430323965855,0.09375045868657444,0.004196846918342174,0.5015108695652174,0.10103380316486939,0.00452289419594695,0.5007408403026683,0.10043118245477657,0.004495917187988647,3.388921578995177e-05,1.204578371119695e-07,0.28021376811594206
64,500,stimulus,AE_229_1_passive_AC.pickle,287,0.4756969696969696,0.0779842229340649,0.0034910532736093024,0.4782305194805194,0.07956958453252326,0.003562023805723624,0.49757575757575756,0.08318499193592103,0.003723871668998925,0.4977922077922078,0.08234233517405254,0.0036861491715966333,1.2524049964713448e-05,0.0001015494643827667,0.3090909090909091
65,500,stimulus,AE_229_1_passive_AC.pickle,290,0.535,0.11579220266826375,0.0051835708938877696,0.5173010875868019,0.11611283559480517,0.005197924394964209,0.49890109890109885,0.12625603702651936,0.005651996452500817,0.49774063859778145,0.12544091920513462,0.0056155067673868365,3.2756154009706587e-06,0.016158689933889803,0.2775604395604395
66,500,stimulus,AE_229_1_passive_AC.pickle,293,0.4893920634920635,0.07752862605775121,0.0034706579563687128,0.47838432104371714,0.07677308151266025,0.003436835137364316,0.49752539682539687,0.08091739080409542,0.0036223599008917643,0.4975270488300032,0.0804275575046848,0.0036004319508642804,0.12984448587276237,0.00022645109197103345,0.10025079365079366
67,500,stimulus,AE_229_1_passive_AC.pickle,298,0.5208243589743591,0.0688557082970523,0.0030824048354030575,0.510516889174655,0.06781829157743854,0.0030359636848876926,0.49738589743589745,0.0715778195542219,0.0032042632710959458,0.49701754403398013,0.07086680692299847,0.003172433974343078,5.954673639105582e-08,0.0007981394510392777,0.4522884615384615
68,500,stimulus,AE_229_1_passive_AC.pickle,306,0.4854576923076923,0.07054431523912842,0.0031579972638607775,0.4792638132907281,0.07040938234960153,0.003151956838144172,0.4945141025641025,0.07561282241487698,0.0033848948067544183,0.4945326030706881,0.07541814926162907,0.00337618003954433,0.076265452974942,0.001879300720330846,0.2462282051282051
69,500,stimulus,AE_229_1_passive_AC.pickle,308,0.5721282051282051,0.12888545388653114,0.005769705317082166,0.5760804424333835,0.12911850139272069,0.005780137956259419,0.5022179487179488,0.1335886184066006,0.0059802478765431195,0.5019374560080443,0.13247301269133724,0.005930306505868434,5.18393017194094e-16,3.7833023656493404e-18,0.13301282051282048
70,500,stimulus,AE_229_1_passive_AC.pickle,325,0.48512692307692307,0.06841657145870704,0.003062746370659953,0.49368558776920474,0.0694626246046599,0.0031095741407158994,0.49884743589743596,0.07758380020070665,0.003473127890223744,0.49871216916062655,0.07707488643005565,0.0034503457809948283,0.0029595751051517145,0.36945111127572394,0.3617974358974359
71,500,stimulus,AE_229_1_passive_AC.pickle,327,0.5194505494505495,0.12938462658455815,0.005792051356011308,0.5175118829277314,0.1294878565020059,0.005796672561784496,0.5024835164835165,0.1253411834516079,0.005611041981873238,0.5021828188174612,0.12502054138582538,0.0055966880716681764,0.06128897469666104,0.1435164911372504,0.12219780219780219
72,500,stimulus,AE_229_1_passive_AC.pickle,329,,,,,,,,,,,,,,,
73,500,stimulus,AE_229_1_passive_AC.pickle,345,0.5740064102564103,0.06673763327095747,0.0029875867750903925,0.5645019786064998,0.06741409375671303,0.0030178693053819483,0.5033512820512821,0.08026442783741984,0.0035931292640194084,0.502972706790845,0.079729180376918,0.0035691682969305155,1.7618996804169247e-43,2.325616232949168e-34,0.2864705128205128
74,500,stimulus,AE_229_1_passive_AC.pickle,346,0.577497435897436,0.06463954951070396,0.0028936636467451573,0.564710578871483,0.06546055998434179,0.0029304171232026233,0.503925641025641,0.07899070714074954,0.003536109694669665,0.5038733972410567,0.07909820412043013,0.0035409219203827343,4.48859730815298e-48,2.6563899812015775e-34,0.3994487179487179
75,500,stimulus,AE_229_1_passive_AC.pickle,347,0.5150079051383399,0.08635194890210636,0.0038656441335848564,0.49916340909242307,0.086813772117384,0.0038863181800376486,0.49941501976284586,0.09738075632012456,0.00435936135986577,0.49894603444130825,0.09659194736189972,0.004324049421216443,0.019292214832553445,0.8568803169186539,0.4453557312252964
76,500,stimulus,AE_229_1_passive_AC.pickle,355,0.5466923076923077,0.09502557114586385,0.0042539287915434485,0.5380427270851755,0.09504908506279967,0.004254981419031493,0.502643076923077,0.0992330169811016,0.004442279934941512,0.5025692440318305,0.09865565875080888,0.0044164338308954046,4.2182997100532964e-12,2.2405359608247656e-08,0.0
77,500,stimulus,AE_229_1_passive_AC.pickle,358,,,,,,,,,,,,,,,
78,500,stimulus,AE_229_1_passive_AC.pickle,371,0.4963525641025641,0.07228056268421054,0.0032357223741317936,0.4906200039617592,0.0723496143763244,0.003238813552407766,0.503151282051282,0.07740963890836679,0.0034653313600169467,0.502902462525654,0.07778360912263588,0.0034820725660152456,0.18099939660530373,0.012077436875032167,0.2964512820512821
79,500,stimulus,AE_229_1_passive_AC.pickle,377,0.5398333333333334,0.10799324824574297,0.004834441745156099,0.5265171645486052,0.10777644623497185,0.004824736354232763,0.50515,0.11331711771249155,0.005072770874188717,0.5054813665621389,0.11317529905830903,0.005066422199311731,8.581983871577327e-07,0.0037076657515462876,0.3526333333333333
80,500,stimulus,AE_229_1_passive_AC.pickle,382,,,,,,,,,,,,,,,
81,500,stimulus,AE_229_1_passive_AC.pickle,393,0.43984615384615383,0.08396519425424946,0.003758798321531975,0.4415109108159393,0.08479210454617477,0.0037958159101286817,0.5030769230769231,0.09251259309767944,0.004141432444057369,0.5027277039848197,0.0920448934856268,0.004120495333956232,1.3649246563724145e-26,1.7753995145320653e-24,0.13076923076923078
82,500,stimulus,AE_229_1_passive_AC.pickle,396,0.5635653846153845,0.06259001327424331,0.002801913804040097,0.5484506793442963,0.0629647571522493,0.0028186896439838247,0.49776923076923074,0.07940769806199892,0.003554776772008165,0.49781384388070554,0.0788820555093268,0.003531245779645699,2.9920185148932314e-41,4.0154204906025575e-26,0.35930641025641025
83,500,stimulus,AE_229_1_passive_AC.pickle,398,0.5298935897435898,0.04368613044315835,0.0019556597854909394,0.5074270720650507,0.04375621378589317,0.0019587971467914006,0.500947435897436,0.0758672993161262,0.003396286757404682,0.5002061425453977,0.07523829340391033,0.0033681285855803964,9.724017858382101e-13,0.07372509289063633,0.5251692307692308
84,500,stimulus,AE_229_2_passive_AC.pickle,16,0.48035144927536233,0.07421494281709778,0.003322317121649256,0.4894503543714645,0.07838602429062358,0.0035090403726452286,0.4995833333333333,0.09585735534931145,0.004291164566385205,0.500667481527445,0.0954993554154778,0.004275138288326135,0.001274152236260882,0.08605812128626734,0.6235543478260869
